0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1065	-0.087098	0.061852	0.12207	0.10775	-0.085478	-0.1727	0.15223	-0.062434	0.11055	0.044049	0.069742	0.055373	1.6648	0.68315	1.0552	1.4826	1.2656	-0.64119	0.89802	2.099	0.024303	-0.32618	-1.4344	-0.53614	0.94583	-2.3664	2.3865	0.11356	-0.92813	0.37181	-1.7899	0.26287	0.67845	-1.5039	1.7364	-0.28358	2.547	0.64025	-0.042589	4.0547	-0.24888	25.15
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1036	-0.087795	-0.008799	0.03618	-0.056431	0.022503	-0.060961	-0.019663	0.031067	-0.042499	-0.031292	0.045345	0.03079	2.8561	-0.43469	2.8132	1.748	1.6868	1.8444	0.22343	1.2354	2.0674	-0.75725	-1.863	-0.68928	0.54034	-0.80288	1.1074	0.10956	-2.8197	0.68328	0.56546	0.64941	1.1663	-2.0406	0.091566	-1.6135	3.1685	2.1329	-2.6538	3.7465	1.4243	0.2623
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0375	-0.086269	-0.025931	0.01895	-0.033036	7.5023e-05	0.02205	-0.020622	0.0222	-0.0073803	-0.026091	0.035118	0.061588	1.8264	-0.27158	2.5843	2.0712	1.2671	1.9421	0.26708	1.593	2.1114	-0.68104	-1.2226	-0.66057	-1.5309	-1.6734	0.77654	0.96351	-1.7693	0.42987	-0.77255	0.62612	0.2265	-1.2335	0.56302	-0.47664	3.9357	1.8644	-0.92386	3.4977	1.6061	-0.45329
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.8689	-0.087604	-0.046089	0.013215	0.018301	0.097975	-0.0010595	-0.017139	-0.035178	-0.05612	-0.025334	0.068682	0.039677	1.2886	1.7674	-0.85873	0.023018	1.8016	1.9813	0.51078	2.0557	0.038627	-0.84453	-1.0838	-1.408	-0.71194	-3.7297	1.0574	1.9019	-2.436	-0.58835	-2.5494	-1.7002	-0.20095	-0.80184	1.3238	1.4669	1.0341	2.5635	1.034	3.5979	-1.3106	0.67246
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9349	-0.088119	-0.065546	0.016268	-0.0047271	0.089464	0.0032003	-0.0050225	-0.0027396	-0.089262	-0.042077	0.021742	0.021213	1.4048	2.5951	-1.1275	-1.1487	1.5285	1.6167	0.23304	1.5546	0.26434	-0.17385	-0.82451	-0.73064	1.8691	-2.2594	1.4108	0.28631	-2.3718	-0.86769	-1.5602	-0.81409	0.67128	0.10885	0.87965	0.61841	0.8299	0.57675	2.3824	4.4433	-0.64351	0.017173
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.8254	-0.085058	-0.066749	0.096858	0.0055139	-0.036754	0.025438	-0.10806	-0.084105	-0.036311	0.014508	0.046118	0.039344	3.7508	0.80312	0.42874	0.14724	1.5961	1.296	0.34148	2.1843	0.10116	-0.87852	-0.78969	-1.2552	1.522	-1.9924	0.68667	-0.19507	-1.578	-0.51677	0.1095	-1.2884	-0.013113	-0.91036	-0.63563	1.9129	1.8666	0.21563	0.22344	4.2039	-2.3358	0.1299
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8973	-0.086687	-0.026811	0.04067	-0.0091289	0.016897	-0.0064132	-0.040271	-0.020755	-0.083814	-0.024303	-0.029503	-0.069111	2.3338	2.842	1.2804	-0.2497	0.94769	1.196	-0.10886	1.7869	1.3873	-0.27414	-0.52558	-1.0607	0.78391	-3.0086	1.6897	-0.82467	-0.89556	-1.0124	-0.25776	-1.7601	0.019602	-0.41472	-0.096984	-0.43514	1.1231	-0.55864	0.19179	4.2006	-0.30048	0.19213
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.9462	-0.085133	0.0085285	0.0021245	-0.027477	0.01253	-0.06193	0.054632	-0.0087163	-0.10269	-0.056035	-0.099055	-0.0064411	2.8299	-0.15875	1.05	0.96414	1.1474	0.016308	0.16719	2.9301	1.9257	-0.76172	-1.0407	-0.92095	-0.55153	-2.5009	0.32729	0.82847	-1.4613	-0.55578	-2.5166	-0.94488	-0.42646	-0.13195	-0.67279	2.3315	3.5107	0.0042006	-1.1062	3.1298	-0.37262	0.40366
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7926	-0.08475	0.0093746	0.049859	-0.0036173	-0.0019694	0.033465	-0.055027	0.027537	0.002958	-0.0029513	0.0079367	0.034606	1.8097	2.9211	-0.63147	-0.80757	0.81278	0.22005	0.27025	1.0109	1.8648	-0.081366	-0.42467	-1.0794	0.084198	-2.6532	1.6065	-0.82797	-1.9799	-1.2156	-0.78308	-1.3519	-0.036859	-2.5045	-0.22724	2.0673	0.99765	-0.98205	1.3742	3.9546	-1.0963	-0.00056523
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7561	-0.083939	0.051556	0.019134	-0.064738	0.042544	-0.062868	-0.044127	0.0097569	-0.114	0.11984	0.055664	-0.046417	1.5136	2.0484	0.68509	-0.05167	0.54965	1.1151	0.01658	2.2899	-1.057	-0.26844	0.112	-0.77759	0.96614	-2.425	1.3305	-0.80528	-0.45955	-1.2492	-3.0443	-1.7951	0.10701	-0.50374	1.1662	-0.43213	1.3083	-0.58172	1.2715	3.4104	-1.1289	0.4966
