0.89933	-0.02206	0.0048947	-0.041184	-0.0010056	0.019715	0.0024881	-0.015676	-0.0081985	-0.040694	0.032891	0.023655	0.01977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2902	-0.034498	0.11433	-0.022146	-0.013038	0.0081337	-0.032408	0.00052005	-0.023039	0.0019476	-0.0035687	0.034567	-0.072091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2854	-0.039388	-0.016549	-0.017187	0.031247	0.014796	0.0084412	-0.010935	0.031703	0.039609	-0.017623	0.016138	-0.0031391	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2387	-0.038676	0.029191	0.0034673	0.031289	0.042831	0.023336	-0.04308	0.040349	-0.024314	-0.03851	-0.02885	0.00511	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.133	-0.031644	-0.017131	-0.027374	0.0062513	0.037639	-0.064056	0.010592	0.014525	-0.10166	-0.029425	-0.02685	-0.035364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0197	-0.030218	0.017256	-0.042593	0.0084781	0.030209	0.0084373	0.011288	0.033147	-0.035528	0.0064692	-0.033012	0.012454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.039	-0.032136	0.0026528	-0.034948	0.022187	0.03998	0.006881	0.00015154	0.034294	-0.052036	-0.028683	-0.021284	-0.032285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0412	-0.029594	0.0067488	-0.035795	0.033669	0.032227	0.049407	0.027278	0.0050089	-0.028923	0.013923	-0.055872	0.036982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0025	-0.03244	-0.0089698	-0.031387	0.021968	0.03296	-0.0097615	0.0050704	0.030286	-0.046043	-0.033375	0.006626	-0.012836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.98713	-0.028915	-0.00079846	-0.055646	0.016218	0.030179	-0.028607	0.022924	0.024613	-0.085674	-0.0082395	-0.020694	0.020902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.98104	-0.027415	-0.011012	-0.041262	0.014706	0.039761	-0.0318	-0.0045765	-0.0065701	-0.061152	0.023982	-0.027065	0.019986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.97858	-0.027554	0.0068756	-0.044807	0.0078255	0.018084	-0.01663	0.0071868	-0.0082747	-0.076528	0.01848	-0.012396	-0.0060791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0086	-0.028692	-0.00015632	-0.0401	0.013085	0.02195	-0.044755	0.014363	0.016735	-0.071281	0.01502	-0.039994	0.016286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1501	-0.030475	0.017739	-0.055328	-0.00082289	0.015126	-0.063051	0.053183	-0.024536	-0.050173	0.043536	0.01222	0.011519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1233	-0.033647	-0.003374	-0.016024	0.034351	0.02518	0.0009457	0.028986	0.020965	0.013283	-0.026649	0.00090684	-0.022115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0441	-0.031171	0.0056602	-0.020177	0.027616	0.023566	0.0032035	0.026556	0.0090692	0.023487	0.032456	-0.030898	-0.011018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3216	-0.039794	-0.014387	-0.01617	0.024925	0.020658	0.012748	-0.0025855	0.048529	0.017941	0.001778	0.011935	0.034002	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0823	-0.031922	-0.0065731	-0.024877	0.0039052	0.027995	-0.01125	0.039044	-0.010413	0.039029	0.024146	0.06331	0.0023567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1212	-0.032555	0.0006639	-0.01063	0.023606	0.018119	0.042511	0.020062	0.03663	0.021467	-0.025446	-0.028392	-0.0099536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1381	-0.032193	0.031727	-0.039019	-0.00147	0.011323	0.0057327	-3.2893e-05	-0.054857	0.0029431	0.030934	0.022834	-0.042823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0983	-0.032446	-0.0089863	-0.0053057	0.037634	0.032105	0.015785	0.039096	0.020414	0.025824	-0.030103	-0.00074825	-0.015953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0932	-0.030955	0.003081	-0.010727	0.029035	0.030353	-0.0017364	0.020718	0.00068434	-0.0038248	0.021508	-0.044869	-0.0056789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2265	-0.035938	-0.006249	-0.008395	0.015773	0.030338	0.00049084	0.032907	0.043639	-0.0061549	-0.014151	-0.00032038	0.025513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0699	-0.031745	0.00014319	-0.020047	0.0039701	0.03179	0.01299	0.0012435	0.032206	-0.030236	0.014816	-0.047239	-0.018684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0985	-0.03062	-0.0076195	-0.00033492	0.022844	0.033121	0.019228	0.007143	0.0081354	0.0081642	0.023417	-0.016211	-0.021891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.098	-0.028507	-0.0009905	-0.0056708	0.02538	0.03515	-0.016339	0.010583	-0.004239	-0.021984	0.047213	0.0055374	-0.018527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0953	-0.031242	0.0048067	0.0057633	0.040855	0.038647	-0.0023469	0.032466	0.030724	0.040774	0.022228	-0.0077512	-0.04072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0917	-0.033664	0.040952	-0.033591	-0.0014556	0.030356	-0.049328	0.017715	0.01672	-0.0085281	-0.0095288	0.028357	-0.047175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1531	-0.034389	-0.011475	-0.0078575	0.01395	0.036103	-0.0059721	0.031095	0.020429	0.017302	-0.014584	-0.014823	-0.037191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.065	-0.031267	-0.0066394	0.0041918	0.0056847	0.015347	0.014342	0.01434	0.049292	0.073408	-0.040659	-0.057395	-0.042078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.96798	-0.025756	-0.0049174	-0.025832	-0.0020568	0.0028471	-0.039591	-0.0024368	-0.00020263	-0.038355	-0.035905	-0.018756	0.022213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.099	-0.030375	0.030548	0.01445	0.028483	0.015267	0.076038	0.007763	-0.044305	0.051252	0.027481	0.028024	-0.0051567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0246	-0.028858	0.0020953	-0.040038	0.012917	0.035029	-0.039407	0.018704	-0.017183	-0.08731	0.0038104	-0.0025958	-0.018997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0482	-0.030231	0.0084764	-0.016524	0.023719	0.027593	0.014738	0.039553	0.053424	0.035867	0.00035701	0.0092865	-0.033201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0181	-0.029504	-0.0018988	-0.0526	0.013159	0.030834	-0.020425	0.0081789	0.0065564	-0.073376	-0.021383	-0.043803	0.046393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0609	-0.030511	0.0023329	-0.025346	0.026546	0.034815	0.0019749	0.0031968	0.012418	-0.024621	-0.03692	-0.012553	0.0014305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0187	-0.02806	0.0037875	-0.045686	0.0030469	0.02785	-0.032146	0.012943	0.019665	-0.062428	0.01681	-0.04835	-0.0087981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0153	-0.027682	-0.002154	-0.014233	0.020608	0.022383	0.02308	0.017702	-0.039176	-0.012118	0.021718	0.039543	-0.016707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0901	-0.029917	0.025852	0.011018	0.028908	0.020515	0.034725	0.0035467	0.037107	0.019323	0.037103	-0.019408	-0.0045677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0785	-0.030485	-0.0090833	-0.017222	0.026486	0.025676	0.019641	0.00074943	0.033136	0.0081887	0.030854	-0.029916	-0.068717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1766	-0.032667	0.0076863	-0.0015346	0.045295	0.036769	0.036201	0.018928	0.00172	0.017001	-0.0018545	-0.049639	0.011649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2095	-0.03403	-0.00061142	-0.00025297	0.029879	0.027315	0.014184	0.0042922	0.023516	0.023504	-0.046418	-0.0034612	0.011326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1434	-0.032226	0.021059	0.0027254	0.028335	0.023586	0.0059125	-0.0037559	0.017135	0.019172	0.030776	-0.010838	-0.024063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2027	-0.034108	0.0009919	-0.0066838	0.034656	0.031549	0.01709	0.018344	0.031585	0.021594	-0.035671	-0.00025264	-0.03808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1074	-0.032339	-0.014358	-0.0035581	0.046082	0.041915	0.0033986	0.050294	0.025537	0.031032	-0.013164	0.0019973	0.008212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2156	-0.036333	-0.016853	-0.014841	0.028089	0.02865	0.040114	0.022153	0.037536	0.017941	-0.0079683	-0.0067427	-0.0094447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1145	-0.035123	0.026783	-0.018482	0.027694	0.029715	0.0049358	0.041412	0.064529	0.039208	-0.022204	-0.017414	-0.043917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1774	-0.03568	-0.0096677	-0.00044124	0.023714	0.026255	0.019049	0.0026307	0.039478	0.037121	-0.021376	-0.0069362	0.00091193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1476	-0.033886	0.0018821	-0.005355	0.010925	0.012091	0.022611	0.0026887	0.064474	0.001778	-0.064072	-0.045813	0.013742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.096	-0.031143	0.0024041	-0.038639	-0.0058082	0.0065362	-0.045611	-0.02102	0.035514	-0.052079	-0.085161	-0.077772	0.044827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0695	-0.03314	0.021238	-0.048595	0.012964	0.023341	0.0077031	-0.0068905	0.0022842	-0.010267	-0.0032484	-0.067609	-0.0071273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.046	-0.031399	0.011472	-0.036914	0.016708	0.03212	0.016137	0.020339	-0.0053214	-0.036266	-0.012853	-0.0011929	-0.0078945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0299	-0.029425	-0.00078158	-0.05454	0.0038687	0.027965	-0.045216	0.020282	0.022065	-0.075125	0.027592	-0.018979	-0.015009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1561	-0.032812	-0.0046926	0.0044762	0.035908	0.035925	-0.014139	0.027717	0.038307	0.013821	0.027531	-0.0018526	-0.031043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1251	-0.031436	0.0037922	0.0046407	0.041693	0.047385	0.011257	0.019305	0.026629	0.0067746	0.044846	0.0021512	-0.0093657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0205	-0.026647	-0.0076104	-0.024566	0.014019	0.028724	-0.023908	-0.0067834	-0.021269	-0.08633	0.012162	-0.016393	0.0091387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0332	-0.026687	-0.0039773	-0.041359	0.0064425	0.032948	-0.037322	0.0064889	0.00104	-0.073563	0.049449	-0.016313	0.013908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.052	-0.02839	0.0034911	0.0018777	0.022098	0.035842	0.013478	0.012648	-0.021599	-0.004957	0.0081464	-0.007156	-0.061287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.99702	-0.025262	-0.0062519	-0.029919	0.007922	0.028644	-0.036823	0.0016397	-0.020442	-0.068733	0.015425	0.020215	0.011076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0839	-0.027651	0.021789	-0.010885	0.025034	0.042162	0.03825	0.015988	-0.056447	0.017533	0.043621	-0.034865	0.01931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1026	-0.030254	0.0025588	-0.0058845	0.030976	0.040563	0.0032553	0.023301	0.023874	0.019157	0.0015715	-0.025648	-0.015562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2087	-0.035323	-0.013518	-0.040496	0.0019519	0.013317	0.051865	0.0012956	0.01675	0.04848	0.045979	-0.012978	0.04637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1191	-0.031421	-0.0097627	-0.01232	0.021717	0.035998	-0.0093923	0.02412	0.037061	-0.028838	-0.060396	0.027344	0.0067186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9768	-0.02704	-0.0012515	-0.036643	0.0062752	0.018925	0.030301	0.026026	0.016569	0.022266	0.042026	0.025873	-0.032171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.99606	-0.026814	-0.0050274	-0.0045008	0.018865	0.024846	0.0086653	-0.016947	-0.010055	-0.015258	0.012958	0.017009	-0.030837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0891	-0.029818	0.057658	-0.0062351	0.023013	0.032437	0.063299	-0.0092086	-0.06272	0.037271	0.043415	0.021128	-0.015241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1506	-0.034282	-0.018779	-0.011804	0.038696	0.047421	0.00069149	0.013701	0.05103	-0.011225	-0.0060739	0.0077665	0.010619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1388	-0.032422	-0.010014	-0.013791	0.030837	0.024639	0.056508	0.059568	0.016486	0.0074207	-0.043333	-0.026151	-0.037365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0938	-0.029454	-0.0051433	0.0061408	0.030597	0.046312	0.02212	0.0077949	0.021828	0.0066556	0.0082466	-0.029531	-0.014142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1092	-0.028983	0.0030443	0.012643	0.026254	0.043824	0.014138	-0.0010874	0.029231	0.030601	0.079001	-0.041348	-0.04702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0223	-0.026876	0.0089679	-0.037119	-0.011066	0.031348	-0.013072	0.0035445	-0.086838	-0.073074	0.022719	0.032797	0.014904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0362	-0.028134	-0.008367	0.0017834	0.021921	0.038551	0.00011926	0.017227	-0.0025172	-0.0038248	0.0074044	0.045678	-0.033364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0149	-0.026676	0.0097407	-0.013449	0.017334	0.031287	0.039235	-0.010806	-0.047197	0.021326	0.050966	-0.032139	0.030973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0379	-0.028146	-0.0048827	-0.0044368	0.024757	0.036647	0.012231	0.021391	-0.021163	-0.02709	0.00101	0.012032	-0.015549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0835	-0.02878	0.011571	-0.00050206	0.02411	0.031869	0.0051575	0.043853	0.00597	0.0085463	0.025247	0.010118	-0.0053773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1283	-0.031465	-0.0071423	0.011267	0.026025	0.042529	-0.00083849	0.020003	0.0011668	-0.0055361	0.020302	-0.00026894	-0.031953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1112	-0.0293	0.00018306	0.0022665	0.036349	0.039291	-0.0064532	0.047055	-0.0024724	0.0065925	0.04319	-0.0074835	0.016294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2044	-0.031945	-0.0091313	-2.3524e-05	0.034749	0.029905	-0.0094929	0.028337	0.020849	-0.032525	0.0047398	-0.010195	0.017339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2172	-0.031003	-0.0038253	-0.0028692	0.036983	0.036054	-0.00040868	0.017099	0.00027673	-0.020649	-0.0061444	-0.023422	0.031363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2134	-0.031386	0.0013582	-0.004793	0.032068	0.043584	-0.0047602	-0.0082603	0.035318	0.024848	0.028628	0.015382	-0.0034932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1419	-0.030332	-0.0052164	0.0070605	0.037632	0.035148	0.0079101	0.011745	0.01707	0.005528	-0.0027262	-0.0052844	-0.049105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
