1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079921	0.0043845	0.0040568	-0.024054	0.017056	-0.0083453	-0.0040635	0.033288	-0.025777	-0.00089089	-0.075153	0.081573	0.0015005	-1.42	0.27612	-0.90913	2.1172	2.6105	-0.89337	0.46093	3.0838	0.90964	-2.1576	-3.2358	0.71466	0.32416	-1.92	-0.35378	-0.3791	-2.2799	1.7064	0.092198	0.99827	0.88161	-0.0093648	-2.5429	0.65718	0.71397	-3.4002	0.021198	-0.54072	-0.70197	-1.6775
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40582	-0.078525	0.06222	0.074202	0.0075522	-0.0059726	-0.0093428	0.055667	0.0080688	-0.084717	0.13868	0.069367	0.062812	-2.4801	-0.40198	-1.3129	0.78426	0.73679	-1.1294	0.18957	3.2785	1.1195	-2.7653	-4.8215	-0.18892	1.2354	-2.757	2.0839	-0.75517	0.14139	-0.4934	-1.1343	-1.1802	-0.16995	0.38393	-2.1221	-0.16793	1.2041	-4.1956	0.13035	-0.49224	-0.19284	-4.4613
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79629	-0.089024	-0.047789	0.0021368	0.02956	0.04073	0.038982	-0.055256	-0.050878	0.045229	-0.056267	-0.038724	0.03559	-1.4303	0.96841	0.62489	2.595	2.3064	-0.63934	1.5798	2.6639	1.1694	-2.2294	-1.1929	-0.38871	1.9658	0.47693	0.25679	0.77153	1.0694	1.9496	-1.7113	0.9558	0.19851	1.3513	-2.3156	-0.94294	1.0799	3.3899	-1.588	0.01105	1.3122	-2.0981
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60031	-0.053587	-0.022816	-0.010949	0.019474	0.0036917	-0.017823	0.0051203	-0.043158	-0.0052383	-0.022795	-0.005924	0.013618	-1.5732	0.23101	-0.32953	2.5455	2.3861	-1.3252	1.6528	3.2593	0.63686	-1.2111	-2.2151	0.59037	1.3118	-1.0809	-0.18416	0.020858	1.0286	2.4277	-0.66102	0.46354	0.40937	1.7277	-2.4225	0.29756	0.86286	1.2028	-0.5438	-0.71161	0.2797	-0.94398
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74245	-0.09706	-0.084142	-0.0064675	-0.03078	0.066699	0.088959	-0.022291	0.048992	-0.004885	0.039952	-0.17847	-0.02842	-1.7192	0.5176	-0.33202	1.9852	1.4528	0.226	1.5466	2.2591	0.69285	-0.83021	-2.2832	-0.15142	1.3608	1.0554	-1.1164	0.49025	-2.4457	3.0438	-0.7901	1.4074	-0.61201	-1.6644	0.055236	0.25681	-0.36126	3.0002	-1.2581	0.25664	-0.39402	-1.554
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58954	-0.042823	-0.019246	-0.015814	0.02507	-0.011124	-0.0065569	-0.0038481	-0.019682	0.02412	-0.018892	-0.035528	-0.025337	-1.5106	0.33375	0.45851	2.047	2.528	-0.5508	1.673	2.7984	0.52781	-0.41147	-1.0726	0.44982	1.3708	-0.48689	-0.2004	0.042732	2.7416	2.3227	-0.32411	1.0148	0.73075	1.6235	-2.5259	0.39635	0.7031	2.7037	0.069361	-1.0699	0.19806	-0.14261
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55817	-0.041465	-0.014624	-0.015984	0.022558	0.011271	-0.0061759	-0.0058723	0.0029449	-0.015785	0.011467	-0.024792	0.0085763	-1.5586	0.10502	-0.62336	2.1573	1.9395	-0.239	1.3034	2.2715	0.58525	-0.79633	-2.327	-0.24604	0.26071	0.23469	-1.2324	-0.635	0.46262	-0.18931	-1.0219	1.484	1.8692	1.5938	0.40049	1.7973	0.22719	1.378	-0.50647	-1.4487	0.12212	-1.4131
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51594	-0.041953	-0.021471	-0.015175	0.016987	-0.00052195	-0.0026391	0.034157	-0.019153	-0.044862	0.021576	0.017882	-0.012714	-1.5387	0.17244	1.238	1.1423	2.0489	0.1647	0.60279	1.5151	0.84868	0.56252	-0.5579	0.45204	0.57784	1.0515	-0.56717	-0.23208	2.6172	2.168	-0.72385	0.01857	1.1683	0.83403	0.082735	0.042654	0.5067	2.9371	-0.020718	-1.4371	0.75531	0.01172
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46122	-0.025599	-0.011272	-0.020123	0.018257	0.0064039	-0.0026924	-0.00061196	0.01301	-0.0065654	-0.041735	-0.063643	0.00093826	-1.5441	0.12481	-1.3081	2.3816	2.4442	-1.1258	1.1304	2.5456	-0.23173	-0.77211	-2.578	0.65629	-0.10109	-0.84072	-0.10642	0.082318	1.6433	2.5508	-0.060834	4.2992	0.83696	1.6432	-0.094739	1.505	0.4233	-1.7703	0.42575	-1.8023	-1.1719	0.84564
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6832	-0.083537	-0.051273	0.010525	-0.047263	0.053144	0.16184	-0.038027	0.067455	0.096644	0.048218	-0.12114	-0.025345	-1.9062	0.58105	0.3452	1.7689	1.7049	-0.42241	1.0914	3.6959	0.47247	-0.95435	-2.4303	-0.28455	0.8117	1.441	-0.81762	0.31169	-3.0648	0.71775	-2.0312	1.8361	0.94459	1.0547	1.3592	1.6566	1.194	1.0915	0.2997	-0.18791	2.0104	-1.0047
