0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1127	-0.10564	-0.023788	-0.053378	-0.036154	0.045359	-0.0063026	0.016803	-0.022222	-0.049286	-0.065097	0.04777	0.061406	-0.65728	-1.5883	-0.30906	-1.5253	0.24855	-1.5289	1.1072	0.56102	-1.2635	0.47681	0.4411	0.70339	0.37681	0.82598	-1.0311	1.9187	0.99403	-1.5178	1.2389	0.56374	1.1266	-0.17977	0.81882	0.86818	1.0435	0.69915	1.9617	0.40983	0.011468	-0.4693
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.067161	0.012137	-0.17651	-0.11781	-0.065775	0.012323	-0.001918	-0.12549	0.017001	0.0013747	0.044006	0.09774	-0.01949	-0.71518	-1.0909	-0.48615	-1.3143	1.1886	-1.5273	1.4503	0.81548	-0.64587	0.57759	1.6807	0.44921	-0.646	0.70329	0.11773	1.6991	2.4478	-0.7893	-1.0403	0.21786	0.31958	0.34795	2.1731	1.7298	2.6883	0.14925	2.3498	1.6032	2.1815	0.30244
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96471	0.05577	0.042295	-0.022831	-0.041021	0.031976	0.041848	-0.027254	-0.0055558	-0.054417	0.10659	-0.089196	-0.0040111	-0.6883	0.49778	1.9973	0.39073	0.2914	-0.74692	0.025166	0.85589	0.47357	0.33638	1.425	-1.3705	2.0643	1.0973	1.0039	1.001	-0.52769	-1.4992	-0.90717	1.8929	-3.3878e-05	1.7771	-0.7092	1.4974	3.2441	0.35859	2.5246	0.015568	0.39511	0.51233
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71901	0.027315	0.016567	0.0139	-0.026056	-0.0084797	0.016837	-0.036974	-0.010435	-0.039654	0.031721	0.016708	0.022242	-0.51905	-0.0014158	2.3563	-0.43584	0.77101	-0.37278	-0.1023	0.37864	-0.11022	0.40191	2.9492	-0.25994	1.5882	-0.93817	1.3772	1.3961	0.32501	0.22574	0.71611	-0.38075	-0.47256	-0.21948	-1.169	0.58373	2.1498	0.84374	2.5847	1.1049	0.066312	-0.1824
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74327	0.03957	0.005675	-0.0020561	-0.016439	-0.010327	-0.0044363	-0.067877	0.033108	0.0030624	0.089169	-0.042875	-0.0095273	-0.65873	0.3713	2.0959	-0.39337	0.87534	-0.36744	0.21969	0.63382	-0.32037	0.70194	1.9794	0.063366	2.4384	-0.11207	0.26579	1.084	0.15059	0.11096	0.17702	0.94434	-0.63492	-0.49849	0.49711	0.57814	3.4154	-1.0281	2.2325	-0.70337	0.045222	0.45374
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68794	0.028385	0.01368	-0.012267	-0.014754	-0.012491	-0.012541	-0.0089721	0.016953	0.016668	-0.046988	0.011751	0.0082996	-0.25233	-0.25906	0.77255	0.35078	0.12914	0.52187	-0.56755	1.1439	0.11482	0.15082	3.3973	1.0243	2.0712	-1.7858	1.6259	1.8334	-0.27716	0.68431	0.20174	-0.27245	-1.2118	0.82678	0.68078	0.90854	3.3476	0.77627	0.8509	-0.15995	0.14138	-0.62352
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65705	0.033608	0.0038296	-0.065363	0.0050558	-0.017528	-0.038978	-0.084602	0.073873	0.015997	0.032001	-0.043828	0.031269	-0.82223	0.060382	1.4582	-0.026781	1.0334	-0.53688	-0.022495	1.646	0.23216	-0.96215	1.5211	0.66185	0.17374	1.2087	-1.2768	1.6586	0.82958	0.82353	0.12284	-0.79242	-1.9843	1.4206	0.095889	-0.70841	3.9513	-1.0364	1.2168	0.14095	-0.080335	1.5291
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78752	0.039934	0.0035005	-0.012461	-0.010448	-0.022979	0.0069653	-0.062103	0.052123	-0.025764	-0.007581	-0.050712	0.0056164	-0.40717	0.37433	1.7494	0.5192	0.44945	0.22144	-0.39788	0.36478	0.16712	0.17931	3.5125	-1.3282	1.6717	1.6169	-1.1517	1.5479	0.51931	-0.4275	-0.64794	0.10438	0.86235	0.70348	1.4144	1.6032	2.8807	0.20058	0.78716	-0.28997	0.19331	1.752
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66514	0.033655	0.0082037	-0.032076	-0.021345	-0.02971	0.013389	0.013332	0.0043048	0.079009	-0.047758	-0.05448	0.050649	-0.60771	-0.47121	-0.73108	0.082412	-0.46122	-1.0446	-0.40447	1.023	0.18457	-0.66203	3.0682	0.58893	1.9116	-0.76775	-0.63428	0.69402	1.0287	-0.067965	-1.539	-0.12855	1.8007	-1.9677	-0.76838	0.54626	2.0753	-0.67258	0.88069	-1.0758	0.020542	1.2419
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74941	0.033137	0.012187	-0.0080402	0.0098378	-0.037526	0.0045456	-0.014769	0.014043	0.028107	-0.012836	0.047735	0.10197	-0.62261	0.83487	2.2088	-0.15038	0.88978	-0.55806	-0.2175	0.23594	0.55319	0.0065489	1.0712	-0.13969	1.7401	0.60476	1.3187	0.4905	-0.090063	-0.7519	-0.15589	2.055	0.15036	1.08	-1.4409	-1.2784	2.1028	0.73292	2.1472	1.0803	-0.23557	2.0093
