0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39147	-0.012398	-0.024913	-0.029614	-0.00037523	0.010285	-0.016486	0.0088249	0.0032349	-0.017005	0.04085	0.0071874	-0.037266	-7.1339	0.33305	-0.29092	-1.538	-0.073071	-0.82272	-2.2957	1.9439	-0.43656	-0.34489	1.7553	0.91517	-0.18644	0.71912	0.71909	-0.31443	0.65944	-1.6965	-3.7165	-1.9479	-0.0081061	0.119	-0.74444	-0.80652	0.21943	-0.28485	3.568	0.36669	0.09111	2.39
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45203	-0.017448	-0.0049607	-0.035059	-0.023919	0.025582	-0.010893	-0.010687	-0.014219	0.0035355	0.055351	-0.0055352	-0.064945	-6.7285	-0.24841	-0.013171	-0.43094	-0.86251	0.68762	-2.041	0.89954	0.11068	0.15783	1.1431	1.1237	-0.59439	0.58316	-0.64812	0.44098	0.32575	-0.26797	-2.6717	-1.2543	-1.0436	0.39773	0.15149	1.4085	-0.8185	0.76898	1.555	1.2149	0.26792	3.1156
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36307	-0.0048435	-0.025199	-0.025455	0.0059946	0.0027276	-0.006424	0.012486	-0.022817	-3.7766e-05	0.01877	-0.016483	-0.018027	-4.5831	-1.7813	-0.92186	-0.72063	0.057925	0.66212	1.8912	1.6122	1.113	-0.26421	0.99364	1.0434	-1.408	0.52739	1.0069	-0.065033	0.54312	0.42978	-0.70153	0.061247	-1.0973	0.70383	0.084412	-0.51685	0.0087263	0.22284	-0.63401	-0.2416	1.529	0.52685
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40295	-0.018747	-0.022715	-0.052701	-0.012308	0.033856	-0.015686	0.039206	0.023422	0.048526	0.048908	0.078807	-0.04589	-5.8298	0.068925	-0.2573	-2.0462	-0.47156	0.70191	-0.92518	2.2303	-0.25309	3.8632	2.4725	1.4333	-1.2231	2.1916	0.96811	-1.2397	-1.7395	-1.0774	-1.4322	0.21021	-0.43659	0.30482	-0.28443	0.796	-0.92438	1.0415	-0.28799	-0.11983	0.054162	-0.26116
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39547	-0.017268	-0.02753	-0.015069	0.014687	0.010872	-0.012532	-0.010748	-0.015383	0.013249	0.022156	0.0089992	-0.061821	-4.2423	-1.6225	-0.58336	1.6464	0.82314	0.91265	0.25564	1.7419	1.8635	0.42826	-0.085169	1.1005	-1.7772	0.23605	0.4242	-0.88324	0.039894	0.83031	1.9971	0.10138	1.1452	-0.33576	1.9745	1.0367	0.60854	0.16565	-1.107	2.1874	0.29476	-0.75397
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27933	-0.00026735	-0.0092744	-0.028353	-0.010479	0.012374	0.012265	0.0010011	-0.028038	0.01598	0.030579	-0.022735	-0.043847	-3.6784	-2.3559	-0.99691	0.21293	-0.14157	1.0557	0.81197	0.72133	1.0165	0.032375	1.4061	0.3058	-1.3604	-0.08721	0.48952	0.85223	0.27971	0.9303	-0.22409	2.3914	-1.68	0.09507	1.221	1.0371	-0.30248	1.0729	-1.4141	-0.25743	1.8928	-0.36531
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50479	-0.026701	-0.01464	-0.035447	-0.036259	0.018559	-0.17005	-0.0083269	-0.066144	0.055262	0.071901	-0.20191	-0.021775	-4.6171	-1.3272	-0.39461	1.299	-0.77756	1.7699	0.024612	1.2723	1.6397	0.56274	0.37909	0.61303	-1.8418	-0.073649	-0.626	-0.014349	-0.39569	0.52926	0.62866	-0.35831	0.96135	-1.6439	2.9029	-0.65243	1.0236	0.5841	-1.656	1.4046	0.66839	-0.18205
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30103	-0.010698	-0.023523	-0.023509	0.005366	0.014101	0.0026226	-0.0040736	-0.0078819	0.0092654	0.020852	0.004915	-0.036587	-2.9429	-2.2898	-0.95465	0.95528	-0.35186	1.1526	2.7938	0.8407	1.5471	0.16102	1.2517	1.3655	-1.7169	0.3109	0.37285	-0.867	-0.28913	0.78678	-0.90738	1.9102	-1.8272	-0.45677	0.52788	0.91471	-0.31246	1.3509	-1.5846	-0.008997	1.3276	-0.31108
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47261	-0.008573	-0.019821	-0.047677	-0.031746	0.037856	-0.0079659	0.031011	0.014711	0.04668	0.030886	0.057428	-0.017118	-4.7212	-0.40537	-1.0015	-0.6552	-0.065056	1.2134	-0.85585	1.7431	0.24261	1.3738	2.0653	1.6045	-1.8875	3.9702	0.82494	-2.0041	-1.5374	-0.032169	-0.07427	1.4396	-1.4143	0.046648	0.0072681	1.6339	-0.31051	2.083	-1.4678	-0.0026614	0.40852	-1.3602
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49776	-0.041044	-0.0386	0.0060437	0.036442	0.0018994	-0.0063601	0.014145	-0.065899	0.020784	0.0061738	0.071698	-0.012123	-3.8731	-1.5181	-0.12113	1.7811	0.36802	-0.99213	0.3531	0.84472	2.8065	0.37264	0.77154	2.8474	-1.8926	-0.10294	-0.87793	-2.3279	0.31795	0.2878	1.5879	0.45418	-0.62654	-0.69826	1.2856	0.74379	0.20563	-0.073287	-0.94207	0.78813	-0.78168	-0.19116
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26712	0.0011909	-0.0072265	-0.028991	-0.015238	0.0028831	-0.0035649	0.026733	0.010197	-0.002725	-0.015012	-0.036008	0.013567	-2.9994	-2.2172	-1.5022	-0.20251	-0.5134	0.052179	1.4335	1.3612	1.1047	0.075658	0.97685	0.23669	-1.4883	-0.58489	0.45796	-0.53999	0.0079836	-0.35488	-1.0577	1.4	-0.044965	0.92648	-0.20768	1.2491	-0.046738	2.4995	-1.9974	0.18382	1.5967	-0.70917
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7235	-0.047799	-0.028604	-0.044708	-0.072358	0.02038	-0.2197	0.015131	-0.13427	0.097599	-0.0027732	-0.19241	0.010855	-4.5283	-1.2966	0.27147	0.9761	-1.1366	1.5638	-1.0568	0.049332	1.7238	-0.025041	-0.17429	0.92006	-1.3225	0.27851	-0.82695	0.18119	-0.68162	-0.59432	1.0458	0.25883	0.74672	-1.274	2.0001	0.81408	0.97918	-0.42193	-1.6118	2.2426	0.08509	0.38546
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37773	-0.015152	-0.017642	-0.015137	0.0026378	0.0046904	-0.011198	0.013607	-0.0019374	0.01707	-0.0074924	-0.010344	-0.044954	-0.84666	-1.4231	-0.89207	-0.55474	0.07644	0.93247	1.548	0.83156	0.6586	0.31529	0.58063	-0.27613	2.8123	0.63839	0.05341	0.45192	0.62049	-0.50838	-0.9026	0.37059	-2.2041	-0.51115	0.66459	1.2496	1.1417	1.8649	0.61543	-0.18229	0.93396	0.10732
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46924	-0.035793	0.0056114	-0.16414	0.019014	0.012676	0.017378	-0.18105	-0.017218	-0.035183	0.15682	0.077569	0.036898	-1.004	-2.2896	-0.63263	-0.21395	-1.0838	0.44816	-0.81203	0.50145	0.62336	-0.29112	0.70875	0.23856	0.13937	-0.54863	1.3735	-0.5567	-2.0907	-0.57229	-1.7837	1.341	-0.59046	-0.17272	0.31448	0.89739	0.043889	1.692	-1.1328	1.0412	0.9128	0.25568
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38616	-0.0095614	-0.03017	-0.018528	0.0064884	0.013622	-0.0023878	-0.024798	0.025813	0.058471	-0.014715	-0.018999	-0.11415	-0.41564	-2.1597	-0.71778	1.4838	0.032842	0.47598	1.4134	0.65538	1.2453	-0.093557	0.36109	0.041124	0.041691	-0.30965	-0.48669	-0.94646	0.041814	-0.34928	-0.37237	0.32552	0.95811	-1.2471	0.20912	2.2198	1.0038	-1.4715	-0.38595	-0.16473	-0.34729	1.4189
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39355	-0.030493	-0.021366	-0.032072	-0.0051491	0.0066465	-0.014527	0.057715	-0.037829	0.004999	-0.0059407	0.044759	-0.048494	-0.98958	-1.3885	-0.6504	-2.2036	-0.26938	0.93243	-0.80427	1.7379	-0.35743	3.7133	1.6406	0.81897	-0.82747	2.808	-0.090314	-2.7342	-1.9075	-1.8436	-0.25108	1.9081	-0.87006	-0.41839	-0.9148	1.8874	0.22324	0.95299	0.059022	-0.32584	-0.21599	-1.142
