0	0	0	0	0	0	0	0	0	0	0	0	0.81594	-0.077504	0.0077934	-0.05859	0.020063	0.088476	-0.03086	-0.087064	0.041119	0.015335	-0.10301	-0.014396	0.031107	-0.26259	0.75131	-0.24642	-0.041759	-2.4149	2.4459	-0.42431	0.46206	-0.98441	1.5872	1.1463	1.0022	1.7732	-2.2652	-2.3129	-0.72159	0.58744	-0.2096	-0.13949	-0.49262	-1.7591	-0.24113	1.7346	-0.098288	0.81381	1.9994	-0.63385	0.43818	0.47854	-0.098571
0	0	0	0	0	0	0	0	0	0	0	0	0.59392	-0.037105	-0.01869	0.0067386	0.024942	0.0063695	-0.0088218	0.010915	-0.025037	0.020693	0.012886	-0.032423	-0.002077	-0.33362	0.5475	0.66218	1.0905	0.97144	2.0363	0.30462	-0.45285	-1.3385	-2.1103	0.7858	1.5123	0.3957	-0.47451	0.73312	-0.15456	-0.44893	-0.90673	0.85103	0.57348	0.4446	-0.22427	0.95409	0.45258	0.69202	0.40324	0.27067	-2.1696	-0.56154	1.3655
0	0	0	0	0	0	0	0	0	0	0	0	0.64908	-0.041094	-0.013071	-0.003385	0.010839	0.072433	-0.013768	-0.084978	0.031368	0.021705	-0.062851	0.0075856	0.048988	-0.27381	1.195	0.96821	-1.9482	0.28316	2.102	0.83356	2.0049	-0.72835	-0.38909	1.7445	-0.038896	1.135	-0.49361	-0.9032	0.39221	-0.31715	0.23904	0.21615	-0.58063	-1.951	2.7809	-0.85716	-1.6416	0.28659	-0.050657	-0.8236	-0.03143	0.9369	0.52202
0	0	0	0	0	0	0	0	0	0	0	0	0.96886	-0.060055	-0.11542	0.03018	0.17194	-0.040296	-0.024381	-0.019	-0.12522	0.041502	-0.07051	-0.12963	0.024972	-0.51069	0.99265	-2.252	0.98794	0.83636	1.6141	-0.83566	-0.015945	-2.1936	-1.8523	0.24242	0.37529	0.7086	-0.25245	-1.8546	-0.37602	2.5612	1.1813	2.4205	-1.8196	-0.75283	-0.87291	1.1347	-0.88065	0.54906	0.28565	0.062428	-1.1536	-2.4578	-0.46268
0	0	0	0	0	0	0	0	0	0	0	0	0.66204	-0.037317	-0.044876	-0.0055106	-0.017008	0.02879	-0.0010594	-0.025644	0.050846	0.0096029	-0.02255	0.022997	-0.031414	-0.33926	1.3739	1.2459	0.92864	0.61492	1.7071	0.71015	0.36881	-0.86941	0.21752	1.2789	0.18893	0.97425	-0.094616	-0.9419	1.2056	0.98571	0.31352	-0.30787	-0.63278	-1.7518	1.5244	0.84715	-0.46813	0.79337	0.044321	1.2084	-1.6709	0.11606	0.14687
0	0	0	0	0	0	0	0	0	0	0	0	0.6054	-0.02504	-0.016175	-0.0036571	0.0031009	0.021778	-0.0064607	-0.0062358	0.008874	0.014671	-0.001725	0.021334	-0.038714	-0.5113	0.88986	-0.86799	0.31724	0.31689	2.2652	-2.078	-0.67701	-0.55338	-0.24832	-0.30842	-0.22113	1.3055	-0.28043	0.085056	0.77858	1.528	-0.85676	-0.96074	0.9509	-2.182	0.26371	-1.5943	-0.15516	0.67467	-0.89026	0.92526	-1.5461	0.12938	0.91014
0	0	0	0	0	0	0	0	0	0	0	0	0.46207	-0.025791	-0.0066763	0.0045393	0.0078881	0.012341	-0.0091068	-0.001042	-0.0051921	0.0045432	-0.0023	-0.0039054	-0.023718	-0.35756	0.31925	1.2498	1.3106	-0.33576	1.9601	1.0768	-0.42816	-0.97741	1.0446	0.83557	1.007	0.58776	-0.31799	1.1748	0.49184	1.4247	-1.7769	0.76411	0.69188	1.058	-0.7038	-0.43504	1.6893	0.94675	0.36103	0.74552	-0.69118	0.30592	0.70784
0	0	0	0	0	0	0	0	0	0	0	0	0.87781	-0.12808	0.062449	-0.12252	0.015289	-0.045665	-0.010496	0.1953	-0.027207	-0.029734	0.033065	-0.018227	0.011088	-0.15655	-0.3912	-0.17251	0.078335	0.64811	1.9405	0.96711	-0.16303	-0.19366	1.3072	0.54323	1.4665	1.0766	-3.9422	-0.14156	0.31258	0.0024056	0.4314	1.7267	1.2104	1.3121	-0.047992	-0.11105	0.042325	-0.90815	2.0029	-0.0037239	0.37769	0.55991	-0.26172
0	0	0	0	0	0	0	0	0	0	0	0	0.5622	-0.034661	-0.0078579	0.0097498	0.0041678	0.0074473	-0.00026442	0.0017023	0.0046744	0.011253	0.011215	-0.012967	-0.021852	-0.61023	0.61411	0.68722	1.5038	0.92502	1.5773	0.67174	0.11708	-1.2452	-0.91984	0.46455	1.0538	0.36376	0.011115	-0.34716	0.12983	-1.202	-0.93906	0.5059	1.5251	0.8877	-0.60304	0.57734	0.78465	-0.98398	0.47814	1.6094	-1.7326	-0.65783	1.1465
0	0	0	0	0	0	0	0	0	0	0	0	0.51012	-0.026801	-0.020386	-0.0011549	0.0040828	0.015405	0.013187	0.00070616	-0.021973	0.035887	0.015462	0.069106	-0.023582	-0.079263	0.57065	-0.13266	0.29816	0.83933	2.0824	-1.0975	0.17344	-0.89757	1.1283	1.6374	0.90861	0.91493	0.15537	-0.1033	0.29902	0.69067	-0.35465	1.1629	1.5134	0.38666	-0.16239	1.1429	0.24426	0.52091	0.89361	-0.42284	-1.4675	0.016466	-1.4384
0	0	0	0	0	0	0	0	0	0	0	0	0.69292	-0.039403	-0.046516	0.02464	0.17947	0.012835	0.11429	0.010246	0.026501	0.018799	-0.014676	0.0047143	-0.021401	-0.67624	0.23042	-0.61621	0.73604	0.86033	0.97459	0.17273	-0.32748	-2.5363	-1.3121	-0.24484	0.94601	0.066243	0.15326	-2.2946	-0.20004	1.9326	0.374	1.8795	0.037558	0.30133	-0.085428	0.73377	1.048	0.41101	-0.086378	1.3241	-0.86753	-2.5212	-1.0773
0	0	0	0	0	0	0	0	0	0	0	0	0.48592	-0.02411	-0.011048	0.0010882	0.0026983	0.0037962	-0.0021893	0.009248	-0.013664	0.0026359	0.018228	0.020216	0.0087948	-0.32232	-0.37768	0.98288	0.82028	0.96925	1.7682	1.0154	-1.2283	-0.74645	-1.7614	1.0807	0.82004	0.55724	-0.25363	-1.2902	0.010493	-0.072717	0.23431	1.0367	0.82467	1.2498	0.14074	-1.175	0.40403	-0.0024007	0.20915	1.1436	1.553	1.2135	0.25229
0	0	0	0	0	0	0	0	0	0	0	0	0.57646	-0.031609	0.0084137	-0.0023098	0.005477	0.027496	-0.023198	-0.044704	0.036939	0.0045238	-0.014047	0.049899	-0.032084	-0.66365	0.45176	0.95629	0.68954	0.42137	1.3488	1.2183	0.90655	-0.93135	-1.5497	1.4273	-0.19514	0.15054	-1.5318	0.78262	-0.58645	-1.8229	-1.2855	0.21652	1.3827	-2.6824	0.31977	-1.8082	1.125	1.0204	-0.24956	1.3009	-1.075	-0.33056	-0.11428
0	0	0	0	0	0	0	0	0	0	0	0	0.56275	-0.041121	0.0014668	0.040297	0.00051915	0.014872	-0.017145	0.02099	0.002605	-0.010066	-0.033285	0.021861	0.052008	-0.22882	0.40773	0.86637	1.3483	0.98095	1.9803	0.71402	-0.41793	-1.0102	-1.8947	0.30324	1.3336	0.87701	-0.36342	-0.92613	0.28464	-0.568	-1.3757	0.51738	1.7187	1.3582	-0.60946	0.81848	-0.076671	-1.0692	0.42257	1.3411	-0.84436	-0.69422	0.31462
0	0	0	0	0	0	0	0	0	0	0	0	0.84823	-0.058914	-0.00054898	-0.084598	0.027425	0.19971	-0.061359	-0.1061	0.0068059	-0.032546	0.08216	0.039086	-0.024613	-0.33551	1.8244	0.77402	-1.1493	0.053455	1.5933	1.0774	-0.13957	-0.76361	1.4304	-0.05518	0.74121	0.5821	-2.3395	-2.0251	1.5765	0.044632	-0.16077	-1.6177	0.020625	-1.7418	3.2614	-0.86955	-1.889	0.94747	0.41835	0.46662	-0.099829	0.14041	-0.48404
0	0	0	0	0	0	0	0	0	0	0	0	0.45832	-0.024589	-0.0099667	0.0046249	0.014967	0.0041004	0.00010895	-0.0036047	0.015618	0.0091828	-0.0074579	0.024544	-0.040315	-0.26896	0.96246	0.54277	1.3044	1.038	1.467	0.55233	-0.37768	-0.85078	-1.6407	-0.27166	1.2541	-0.15924	0.038249	-1.4667	-0.16604	-0.65181	-0.89195	1.8744	1.6361	1.2842	0.31385	0.78832	1.3557	0.53207	0.49725	1.7072	-0.64273	-0.271	0.016991
0	0	0	0	0	0	0	0	0	0	0	0	0.83539	-0.037755	-0.027861	-0.0089526	0.077229	0.046291	0.028837	-0.055026	0.021259	0.044041	-0.0042945	-0.060682	-0.0083199	-0.21282	1.877	0.1935	-0.85217	-1.1032	1.7698	0.52867	2.3033	-1.087	-1.1879	0.0503	1.1143	1.21	0.5389	-0.61979	-0.14487	0.28751	0.82627	-0.33141	0.35094	-2.1573	3.2892	0.2496	-0.86774	-0.90497	1.4924	-0.20848	0.65133	0.68097	-1.0324
0	0	0	0	0	0	0	0	0	0	0	0	0.57842	-0.032488	-0.019248	0.010422	0.079779	0.011135	0.044462	0.0207	0.027917	-0.020298	0.019864	0.02997	0.014452	-0.6102	1.7249	-0.011451	1.1276	1.044	1.3357	0.11292	-0.014255	-1.756	0.04431	-0.7214	0.86505	-0.15345	-0.010665	0.92213	-0.55702	0.56452	-1.2985	1.1797	-0.22538	0.43853	-0.29059	0.88113	-0.087506	1.0286	1.1274	0.11561	-1.5596	-1.904	0.974
0	0	0	0	0	0	0	0	0	0	0	0	0.53498	-0.032894	-0.009793	0.0043733	0.0063765	0.0028201	0.0041722	0.011671	-0.0094333	0.00090204	0.0013822	0.016429	0.0044714	-0.19584	0.56497	0.99002	0.8361	0.084531	2.1971	0.92421	-0.83077	-1.0934	1.1224	1.7509	1.6658	0.96905	-0.092769	1.2975	-0.32207	0.48058	-0.94783	0.6581	0.61904	0.54968	0.072053	1.1505	0.17709	0.44591	0.7448	0.1782	0.073593	0.53363	0.2635
0	0	1	0	0	0	0	0	0	0	0	0	1.0141	-0.09374	0.027823	-0.10039	0.014285	0.076611	-0.0071487	-0.14076	-0.016395	0.035485	0.052264	0.025369	0.021507	-0.96718	1.1565	1.3003	-2.3482	0.30584	0.32439	1.3178	-0.52706	-0.55902	-1.1219	1.4252	-0.66425	-0.20003	-3.6116	0.57166	0.63668	-0.50339	0.13044	0.72462	1.7266	-3.5423	2.3998	-0.27245	-0.29005	0.57972	-0.94726	0.76539	-1.2739	0.95391	-0.5573
0	0	0	0	0	0	0	0	0	0	0	0	0.59171	-0.043587	0.0092757	0.055442	-0.014839	0.024981	-0.024422	0.0039849	0.015932	0.024441	0.027411	0.029066	-0.076055	-0.49903	1.6767	0.12573	1.2469	1.091	-0.16607	0.5878	0.22777	-0.58345	-2.0534	-0.54686	1.1812	0.80192	-0.021266	-1.9321	0.018392	-0.90124	-0.59384	0.19675	1.3808	1.9681	0.16469	1.8066	1.5498	-2.3121	0.012925	0.6085	0.25666	-0.68028	1.7316
0	0	0	0	0	0	0	0	0	0	0	0	0.87901	-0.0695	-0.020176	0.1279	-0.046424	0.091553	-0.018917	0.082274	0.063136	0.067691	-0.0015127	-0.014206	-0.032131	-0.27595	2.0493	0.65141	0.53926	0.059951	0.44762	-2.8245	1.5533	-0.18861	-0.17753	1.0313	-0.28503	0.60363	-0.18234	-0.49322	0.4474	1.6768	1.0268	0.27328	2.0242	-0.94056	2.2614	1.9076	0.43904	-2.8357	-0.65866	-0.96832	-0.67931	0.55334	0.10286
0	0	0	0	0	0	0	0	0	0	0	0	0.4818	-0.024058	-0.014806	0.0041311	0.018962	-0.0012557	0.0064801	0.00055658	0.0084316	0.0095742	0.0037707	0.001204	-0.0098683	-0.60927	2.1911	0.055518	0.93087	0.87802	-0.34139	0.66608	-0.64623	-0.73548	-0.28365	-0.1701	1.5238	0.79133	0.38313	-1.5398	-0.59166	1.176	-0.69917	1.0153	-0.45296	0.83753	0.0088238	0.96605	-0.34284	0.68192	-0.71462	0.078999	1.0987	-0.45288	1.373
0	0	0	0	0	0	0	0	0	0	0	0	0.5209	-0.028004	-0.018163	-8.0707e-05	0.0092009	0.0094212	0.0084318	-0.020476	-0.027111	0.034289	-0.0023658	0.064262	-0.021891	-0.15648	2.031	0.66183	0.54841	0.3704	0.33024	0.68036	1.9561	-0.59516	0.39772	1.6695	1.3518	0.52816	0.54064	-1.3539	0.11131	1.8889	-0.04958	-0.82846	1.5677	0.88613	0.93185	0.70786	-1.1838	0.18972	0.49031	-0.7775	0.33289	0.66154	0.36044
0	0	0	0	0	0	0	0	0	0	0	0	0.6383	-0.03393	-0.041612	0.018671	0.1683	0.014511	0.11659	0.017464	0.089198	-0.047576	-0.0021763	0.084514	0.019557	-0.68243	1.5778	-1.8683	0.4811	0.54835	-0.54575	-0.075542	-0.57868	-1.5097	-0.92108	0.17193	0.78506	0.26213	0.40317	-1.6383	-1.1219	2.6592	0.53462	2.0293	-0.62346	0.41983	0.065934	-0.48283	-0.48785	0.48648	-0.69004	0.20404	1.7513	-1.4422	1.0068
0	0	0	0	0	0	0	0	0	0	0	0	0.52983	-0.03828	-0.00043837	0.034282	-0.0039205	0.012793	-0.0085883	0.028819	-0.013934	-0.0024624	-0.017589	0.02255	0.036078	-0.46472	1.128	1.1561	-0.037538	-2.1515	-0.22862	1.2632	0.35126	-0.36677	0.73699	1.4037	2.3205	1.6005	0.46071	-0.13716	1.046	1.3417	0.33185	1.9274	0.29665	0.59429	-0.088399	-0.12924	-0.17023	-0.17353	1.1087	0.52149	1.1461	1.2063	1.9495
0	0	0	0	0	0	0	0	0	0	0	0	0.69059	-0.027727	-0.028261	-0.0065335	-0.028958	0.053601	0.058569	-0.021039	-0.069482	0.092836	-0.016138	0.09471	-0.0032623	-0.69051	1.714	0.69555	0.41532	0.75487	-0.15553	-0.068493	-1.008	0.29626	-1.0463	-0.62744	-0.041848	1.4974	-0.29033	0.82204	0.19513	0.31372	1.8323	1.376	1.291	-2.7936	0.32354	0.62183	-0.029057	0.06583	-1.6808	-0.90162	1.3991	0.79012	0.66034
0	0	0	0	0	0	0	0	0	0	0	0	0.97232	-0.13548	0.066835	0.054269	-0.0245	-0.071325	0.0083711	0.016389	0.023956	0.013395	-0.034322	0.0087176	0.046888	-0.46307	1.6292	0.97165	-1.3274	0.24887	-0.44189	0.98069	-0.85178	-0.17483	-2.2776	0.96643	1.5958	0.73088	-2.2133	0.54719	-0.023381	0.42917	-0.70657	0.065994	1.6855	1.633	-0.34527	1.5389	1.4244	-2.7141	-0.94773	0.12215	0.60178	0.55182	0.16105
0	0	0	0	0	0	0	0	0	0	0	0	0.67726	-0.035862	-0.049909	-0.022136	0.02262	0.087285	0.00011387	-0.13476	0.036619	0.13666	-0.038319	-0.079387	-0.12093	-0.90311	2.2188	0.51718	0.30519	0.51612	-0.48718	-1.9896	-0.79543	-0.99076	1.0502	0.86031	0.6513	-0.24447	-0.56287	-0.97704	-0.67138	0.55857	1.034	-0.66819	0.0245	-1.9933	0.89851	-0.18112	0.74909	0.51122	-0.55833	1.0002	-0.86501	-0.57327	-0.040363
0	0	0	0	0	0	0	0	0	0	0	0	0.53509	-0.027556	-0.010636	0.01521	0.001236	0.0092684	-0.0037119	-0.00097263	0.010809	0.026963	-2.4653e-05	-0.030814	-0.0031739	-0.5025	1.8262	0.91118	0.41218	0.9533	-0.31463	0.64052	0.3748	-0.39597	1.2353	0.88125	1.6398	0.8498	0.31428	-1.0746	-0.53314	1.2244	-0.30294	0.19495	-0.0098156	1.8834	-0.20799	-0.038408	1.5313	-0.25476	-0.39061	0.53324	0.29765	0.81839	1.7209
0	0	0	0	0	0	0	0	0	0	0	0	0.45311	-0.024633	-0.016157	0.0025263	0.039991	0.0024909	0.021064	0.0028872	0.018677	-0.006273	0.010895	0.005366	0.011509	-0.71358	1.854	0.44141	-0.51957	0.6357	-0.51175	0.60019	-0.51651	-1.0108	0.6052	0.51816	1.7125	0.31202	0.62314	0.86588	-1.1411	0.3046	-0.0029538	2.0363	0.087782	0.8081	0.13373	-0.35853	0.35565	0.32392	0.3637	0.41502	1.0206	0.32983	0.87561
0	0	0	0	0	0	0	0	0	0	0	0	1.0567	-0.063487	-0.14517	0.015962	0.11381	-0.043533	-0.034923	0.0057663	0.034975	-0.019915	-0.016697	-0.27389	-0.0048579	-0.70567	1.5443	-2.1213	0.423	0.56723	0.34075	-1.9967	-0.51882	-1.8018	-1.846	1.0084	0.43261	0.77089	-0.17488	-0.15987	0.24701	2.1708	1.7555	-1.3278	-1.1112	-1.0308	-0.99253	-0.4513	-0.34969	0.45661	-1.3238	0.91021	1.4589	-1.5237	0.39238
0	0	0	0	0	0	0	0	0	0	0	0	0.55271	-0.036317	-0.01113	0.013912	0.00042994	0.013627	-0.0065673	-0.015515	-0.031541	-0.028392	-0.039359	-0.011351	0.046829	-0.57931	1.8883	1.1367	0.53192	0.67409	0.17404	0.80572	-1.0351	-0.48455	1.0763	1.5295	0.73357	0.93279	-0.39692	0.36634	-0.70572	0.92748	0.37119	-0.090739	-0.63343	0.13233	-0.2824	-0.13456	1.6237	-0.12033	-0.37941	0.15984	0.78788	0.6204	1.2626
0	0	0	0	0	0	0	0	0	0	0	0	0.92176	-0.054451	-0.085916	0.0055615	-0.073731	0.051002	0.11396	0.019861	-0.036371	0.070448	-0.039769	0.062901	0.034368	-0.68687	2.2504	1.0146	0.68192	0.77879	-0.049775	0.98601	-0.83601	-0.0066256	0.24217	0.67506	0.17752	0.99171	-0.36995	0.45575	0.42876	0.5722	2.3152	-0.33449	0.4576	-1.8182	-0.59637	0.21213	-0.15137	-0.22806	-0.36635	0.2397	-0.38435	0.62316	0.15586
0	0	0	0	0	0	0	0	0	0	0	0	0.63065	-0.052884	-0.00055152	0.036575	-0.0077961	-0.013871	0.0062661	-0.035441	0.017445	0.026642	0.065881	-0.014465	0.071293	-0.64491	1.3706	0.76681	0.84023	0.68319	-0.25171	0.72559	-0.26195	-0.538	-0.19313	1.0389	1.0886	0.47626	-0.16852	-0.75267	-0.73386	0.17385	0.56548	0.43242	0.83082	0.97514	-0.64611	-0.21193	1.3109	-1.8865	0.98311	-0.48675	-0.64552	0.75612	2.553
0	0	0	1	0	0	0	0	0	0	0	0	1.362	-0.16336	0.015628	-0.0012683	-0.069429	-0.10711	0.11104	-0.18782	0.014222	0.11934	0.14028	-0.028297	-0.0054494	-0.62586	2.0066	-0.5234	-1.4785	-1.5965	-0.097378	-0.58042	-0.27524	0.085087	0.99498	0.88589	-0.63808	0.52271	-2.8703	-0.98423	2.868	0.95204	0.77316	0.78754	-0.52425	-2.1644	-0.0070507	3.0084	0.8169	-0.94768	-1.3893	1.6738	-0.82101	1.2358	0.0064596
0	0	0	0	0	0	0	0	0	0	0	0	0.43299	-0.026464	-0.010769	0.0055053	0.01207	-0.0072592	0.009155	0.011471	0.0054089	-0.0094157	0.0075369	0.015138	-0.05595	-0.55498	2.0801	0.32619	0.74875	0.88002	-0.55612	0.060641	-0.54845	-1.1716	-1.3126	-0.39182	1.3869	-0.342	0.4906	-1.7908	-0.34044	-1.1789	-0.43222	0.62297	0.78944	1.2717	-1.0501	0.88539	-0.71678	0.6793	0.64176	-1.5176	-0.96602	-0.27632	1.3924
0	0	0	0	0	0	0	0	0	0	0	0	0.55429	-0.034406	-0.012133	0.00047948	0.012971	0.0011209	-0.0082511	0.01336	-0.026025	-0.015886	0.025114	-0.027918	0.038042	-0.20657	1.2946	0.60304	0.83216	-1.8111	0.93674	-0.39876	0.49103	-0.63049	0.52506	1.2754	0.74173	1.0864	0.21788	-0.54375	-1.1287	0.64285	0.78587	0.205	0.84458	0.67887	1.5951	0.47966	0.71161	0.29134	2.2894	-0.26274	-0.5635	0.90128	0.38086
0	0	0	0	0	0	0	0	0	0	0	0	0.81979	-0.051814	-0.074494	0.045764	0.25334	-0.034376	0.0015461	-0.02229	-0.11188	0.029268	-0.052107	0.021066	0.021967	-1.1085	1.0312	-0.12352	0.65351	0.48714	0.30255	-1.0689	-0.45423	-2.5987	-0.32699	-0.89081	1.0857	-1.3518	-0.51062	0.80501	-0.20157	2.0666	1.7653	1.3433	-1.0211	-0.020133	0.092606	-0.90478	1.5138	0.27255	-1.6132	-0.95889	-0.20934	-3.6717	-0.028472
0	0	0	0	0	0	0	0	0	0	0	0	0.4891	-0.033461	-0.007642	-0.014331	0.0036342	0.010392	-0.0092011	0.048904	-0.015249	-0.021662	0.040851	0.038482	-0.019011	-0.29962	0.98423	1.1535	0.76122	-0.53834	1.2424	0.95039	-0.55751	-0.81473	-1.2544	1.3959	1.2002	0.049497	-0.27214	-1.1635	0.22053	0.27209	0.25604	1.8506	0.67153	0.40221	-0.29754	-0.080454	1.3525	-0.064462	2.1217	-0.60426	1.2735	0.61533	0.56786
0	0	0	0	0	0	0	0	0	0	0	0	0.80296	-0.034837	-0.087496	-0.0055842	-0.0046843	0.0075738	0.017594	-0.0086746	-0.14527	0.1257	-0.020235	-0.061021	-0.020154	-0.80704	1.835	-2.7195	0.24689	0.716	-0.0042701	0.79613	-0.66785	-0.56006	0.67162	0.29458	-0.68856	0.33785	-0.30498	0.23426	1.1773	1.2633	2.2238	0.63288	1.7072	-2.5214	1.4273	-0.11084	0.008856	0.10275	-1.5047	-0.38314	0.091011	-0.16865	-1.5049
0	0	0	0	0	0	0	0	0	0	0	0	0.32181	-0.015288	-0.00088632	0.0036384	-0.0015897	-0.0015074	-0.0050499	0.0081655	0.0081971	0.003532	-0.0031663	0.040834	-0.014819	-0.82938	-0.022393	0.94474	0.82119	0.87607	-0.55037	0.82718	0.3536	-0.10689	0.85037	0.50853	1.1947	0.94223	0.79291	-0.1162	-0.057416	0.67567	0.10018	0.88791	0.97811	1.2548	0.18383	0.12306	1.5559	-0.79341	0.31932	-0.16401	0.81007	1.129	2.7042
0	0	0	0	0	0	0	0	0	0	0	0	0.87413	-0.07762	-0.00087825	-0.13137	0.13404	0.062396	-0.028397	0.15623	-0.049725	-0.040898	-0.21812	-0.033584	-0.0089564	-0.74658	1.2868	-1.4418	-1.0417	-0.8192	-0.041566	-2.1423	-0.7341	-1.1007	0.54405	0.19613	1.1744	0.46639	-1.7455	-1.5341	0.26363	1.092	0.81447	-1.8461	0.88022	0.18073	1.6417	1.0808	-1.0779	0.82617	-1.7785	0.46088	1.27	-0.68028	0.48291
