0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7668	-0.085419	0.021705	-0.0071022	0.014739	-0.0054962	-0.0046754	-0.09376	-0.018094	0.0093876	-0.024362	0.040346	0.040401	-0.3476	-1.077	-1.064	-2.1698	0.71802	-1.1458	-0.47755	-1.7682	-0.1813	0.98209	1.1782	-1.1562	-1.2536	-1.0604	-0.31865	-0.079832	1.2304	2.1997	0.73495	-1.9205	0.060676	-1.5589	-2.573	-0.61643	-0.97273	2.022	0.66569	1.9147	0.22533	0.46673
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5737	-0.076485	-0.010674	-0.033429	0.01241	-0.025902	-0.05425	0.008865	-0.0069324	-0.060451	0.057718	0.049788	0.042305	0.27027	0.042836	-1.2112	-1.3686	-2.06	-0.25803	-0.5589	0.2859	-2.2172	1.8607	1.0021	-0.55365	-0.46892	-1.6467	0.32562	-1.4871	-0.23869	1.8268	-0.1446	-2.2902	-0.57238	1.3951	-2.2473	-0.76954	-0.53491	1.522	0.73787	1.2667	0.41309	1.0747
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7076	-0.084921	-0.024775	-0.037328	-0.076651	0.071691	0.014863	-0.17379	-0.092711	0.0064367	0.10118	-0.0044278	0.059229	-1.3849	0.7915	-1.0307	-1.4804	0.045596	0.28086	-0.87018	-0.74527	0.30185	2.0619	1.5061	-0.66395	0.2401	-1.0054	-0.69548	-1.0207	0.59482	0.9051	-0.90081	-1.8311	-1.2437	-0.27394	1.2309	-0.24287	0.3704	2.5646	1.2124	1.6251	-1.9242	0.75817
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5271	-0.07579	0.034048	-0.027476	-0.011449	0.015382	-0.060846	-0.10495	-0.012773	-0.063076	-0.024707	0.04886	0.071945	0.13137	-0.13796	-1.3007	-1.3701	-2.038	-0.016975	-0.30676	0.46927	-1.3581	2.2244	1.2095	-0.3907	0.25173	-1.3928	0.074556	0.19029	-0.031174	1.7899	-1.2013	-2.0222	-1.0528	0.67619	-2.1701	-0.23938	-0.33128	1.1193	0.56995	1.3212	-1.8609	0.17693
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0492	-0.05741	-0.01346	0.0096794	0.012547	-0.037996	-0.057051	0.0024067	-0.032708	-0.038638	-0.023707	0.030052	-0.026611	0.27125	0.63533	-1.0575	-0.49595	-0.69855	-0.96429	0.4733	0.93821	0.21134	2.5816	0.35538	0.013829	2.789	1.2975	-0.41068	0.36196	-0.62019	0.14731	-1.2614	-0.40418	1.2796	-0.60765	-1.4086	1.0153	0.39669	-1.3484	-0.43009	-0.63253	1.3647	0.079262
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.129	-0.061466	-0.0076962	0.035028	0.036575	-0.04334	0.010647	-0.045416	-0.042256	0.00082152	0.021113	0.043242	0.020013	0.99532	0.40801	-1.1571	0.14832	-0.084552	0.41569	-1.0218	0.97237	0.86434	3.0506	0.34909	0.10092	-0.89081	-1.3795	-0.70558	-0.14685	-0.61296	1.033	-0.82148	-0.55634	-0.094717	-1.0391	-1.5167	0.99512	1.4505	-1.2454	-0.9406	-0.38019	0.83151	-0.15312
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1291	-0.05861	-0.0040461	0.025633	0.013952	-0.039809	-0.020051	-0.035386	-0.072454	0.015858	0.034815	0.054226	0.032499	0.67306	1.1176	-0.9908	-0.38635	-0.37349	-0.47794	-0.48249	1.1382	1.2645	3.4819	0.54605	0.4304	-0.83486	1.1202	-0.71098	0.072729	-2.1923	0.35357	-1.153	-0.51952	-0.81219	-0.75331	-1.1888	1.482	0.42186	-1.0144	-0.51883	-0.42425	0.63643	0.021618
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0959	-0.059659	-0.00097435	0.034876	0.013604	-0.032586	0.0090829	-0.038428	-0.021571	-0.0071101	0.011179	0.01725	-0.0026268	0.58894	0.75278	-1.1517	-0.23493	0.8473	-1.0672	-1.1035	0.46387	0.18343	3.4399	0.17895	0.47917	-0.93786	0.74809	0.66873	0.41531	0.38712	0.21261	-1.4291	-0.82849	-0.51945	-1.5475	-1.4072	1.9023	0.5369	-0.69001	-0.61469	-0.6663	0.68602	-0.40436
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0609	-0.057615	0.017352	-0.044967	0.052	0.096902	-0.057884	-0.073102	0.0045495	-0.03124	0.030714	0.024861	0.026292	1.0423	0.98045	-1.2421	-0.11327	-0.16094	2.8281	-0.92137	-0.4583	-0.030504	3.2609	-0.38616	0.82316	-0.11398	-0.045874	0.65801	0.90075	0.50952	-0.2433	-1.0013	-0.92263	0.0385	-0.32492	-1.1467	1.742	-0.44773	-0.47711	-1.3671	0.14152	0.5327	0.60424
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0796	-0.060036	-0.0049678	0.044971	0.030937	-0.037732	-0.013068	-0.04003	-0.0033462	-0.030876	0.034993	0.010035	0.011798	0.75588	1.6592	-1.3263	-0.12647	0.089436	-1.2811	-1.1029	0.16741	0.46933	3.1976	-0.42279	0.36368	-0.076089	-0.56642	-2.2047	0.27295	-2.0897	-0.11622	-0.7097	-0.71235	-0.50201	-0.21338	-1.2312	1.7319	0.59938	-0.30194	-1.0951	-0.60868	0.23792	0.24793
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0519	-0.057654	-0.0037588	0.026902	0.028239	-0.022343	-0.021895	-0.050826	0.0082152	-0.0022938	0.018719	0.042849	0.021931	0.8273	0.95809	-1.1993	0.096358	0.32955	0.19804	-1.4711	0.10195	0.065732	3.6925	0.14871	0.57188	0.16357	-0.59397	1.1609	0.36799	0.75247	0.6749	-1.0396	-0.89904	-0.56666	-1.0795	-1.5971	1.6333	0.088266	-0.46698	-1.2612	-0.92128	-0.22526	-0.40014
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1321	-0.060961	-0.0065097	0.041676	0.019207	-0.059039	-0.040799	-0.022385	0.011667	0.0076157	-0.0086721	0.065825	0.033012	1.435	1.4258	-1.1752	-0.17284	-0.5725	-1.2401	-0.64931	0.30817	0.96959	3.8179	0.5047	0.12396	-0.21891	-0.77998	-1.6238	-0.59045	-2.4491	0.11858	-0.47711	-0.85769	-0.53329	-0.084398	-0.92272	1.1916	-0.036998	-0.60817	-0.97892	-0.31655	0.43386	0.53006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.034	-0.054345	0.0055799	-0.023331	0.087039	0.01725	-0.10847	-0.010475	-0.086561	-0.037775	0.059158	0.015213	0.015855	1.0569	1.4239	-1.1243	-0.3093	0.23285	2.2328	-0.75697	0.31132	-0.15415	3.6705	0.13471	0.5325	-0.65301	0.9302	0.55476	1.0636	0.23948	-0.15162	-1.195	-0.75812	-0.38755	-0.49616	-1.09	1.6425	-1.0883	-1.0461	-1.1023	-0.51394	-0.030652	0.5326
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3843	-0.06997	-0.011918	0.030062	-0.014984	0.015949	-0.042602	-0.030373	-0.025884	-0.067031	0.026261	0.054687	-0.0027768	-0.30949	-0.076364	-1.1656	-0.66958	0.86282	-0.64662	-1.0852	-0.22701	-1.14	2.2765	1.2059	-0.55854	-0.32437	0.44954	0.63287	-0.29949	-0.62548	0.066521	-0.86148	-1.4599	-0.93956	-2.0192	-0.95275	0.63474	0.32066	0.51677	-0.13919	1.0107	-0.085837	-0.5349
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2244	-0.062053	0.031714	-0.030505	-0.019239	-0.025318	-0.12066	-0.048173	0.0013923	-0.0031863	0.088466	0.049224	-0.012797	0.078129	-0.50406	-1.1968	-0.4108	0.21289	-0.27726	-1.5965	-0.85783	-2.0435	2.3422	-0.006849	-0.040371	-0.36657	0.082601	0.10646	-0.5142	0.21013	0.072824	-1.9728	-0.90673	-0.73267	-2.3026	-1.4657	1.0554	-1.3039	-0.12592	2.4857	0.82188	0.20284	0.39763
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8802	-0.083156	0.016928	0.011556	-0.015216	0.0050361	-0.060067	-0.030828	0.017951	0.026031	-0.029158	0.11052	0.029653	0.068101	-0.019156	-0.80173	-1.8249	0.86634	-0.30334	-1.084	-0.61037	-1.3968	2.5435	1.4533	-1.0202	-0.48944	-1.4991	-0.89885	-0.79204	0.032328	1.1259	-0.91362	-1.7042	-0.70263	-0.38003	-1.3796	-0.81253	1.1307	2.5728	-0.30627	1.5026	0.271	-0.084917
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2524	-0.064087	0.028605	-0.030066	0.002102	-0.024998	-0.078082	0.00093861	-0.039215	-0.039168	0.064015	-0.012764	-0.014397	0.12004	0.23919	-1.1119	-0.66641	0.54221	-0.40805	-1.8494	-0.77637	-1.6949	2.6837	-0.08972	-0.032452	1.4894	0.27385	0.25656	-0.92539	0.69295	0.73974	-2.2384	-0.74879	-1.2768	0.5969	0.11564	1.5188	-0.26233	0.34126	2.0105	1.0695	0.46445	0.66314
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.257	-0.071378	-0.08815	0.036714	-0.11042	0.030638	-0.033886	-0.045749	-0.011288	-0.071452	0.045113	-0.0069856	-0.11821	-1.4667	0.89798	-1.1822	0.18067	-0.068602	-0.80077	-0.32364	-1.9748	1.7532	1.7223	1.3692	-1.1284	0.11681	-0.44243	0.72312	-1.0354	-0.56545	-0.93934	-0.94952	-1.4919	-0.62357	-1.8081	-0.20857	-1.1453	-0.73183	1.4586	-0.19427	0.36447	-0.60477	0.33887
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3365	-0.065184	0.035973	-0.023224	0.0097896	-0.03469	-0.031173	0.017997	-0.0081372	0.012491	-0.020562	0.038934	-0.0056949	-0.10274	-0.69118	-1.3002	-1.0512	0.5158	0.62646	-0.44958	0.23955	-0.75394	1.338	-0.12677	0.25679	-0.6237	-0.61285	0.89826	-0.093622	-0.44762	2.3174	-1.2444	-1.6397	-0.47612	-0.019819	-1.063	0.81996	0.93265	-0.31657	1.9595	1.2674	-1.4151	0.17443
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8047	-0.053481	0.010755	0.017655	0.030432	-0.026986	-0.035901	0.0010842	-0.060005	0.011193	0.0035072	0.039362	-0.011693	0.37339	1.0039	-1.3253	0.40816	1.5365	0.12467	-0.86287	-0.41748	-0.82353	1.9912	-1.5578	0.66533	1.0344	0.99143	0.42547	-2.1479	1.0541	0.22215	-0.34551	-0.42209	-0.74931	-0.6724	2.8889	1.7838	0.51433	0.46431	0.2202	0.36207	-1.0666	0.85804
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3099	-0.082136	-0.04024	0.14622	-0.030033	0.080901	0.0037659	-0.049547	0.00068095	0.01894	0.057794	-0.064983	-0.0081268	-2.3506	0.40293	-1.3249	0.41502	0.47162	-1.1599	0.28267	-1.2513	0.71112	0.40327	1.6067	-1.8008	-0.47571	-1.0013	1.4932	-0.61613	1.4876	-1.2767	0.69131	-2.1022	-0.066387	-2.2701	1.0739	-0.75504	-0.11942	1.8357	0.497	0.73759	-0.47587	0.88238
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4508	-0.074372	0.019544	-0.026521	0.0019972	-0.016244	-0.0083436	-0.031874	-0.012444	-0.072558	0.018523	0.0027044	0.042303	-0.50604	-1.2005	-1.3658	-1.7297	0.64567	-0.96526	-0.28475	-2.1198	-0.31107	0.73584	-0.10002	-0.9067	-0.79412	-0.2108	0.27105	-0.88082	1.5187	2.1788	0.61603	-1.8536	0.075011	-0.80229	-1.5338	0.99169	0.886	0.33573	1.6548	1.6611	-0.44363	0.18114
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5871	-0.057042	-0.018998	0.031371	0.090946	-0.069463	-0.09928	-0.02879	0.092712	0.046773	-0.069317	-0.15096	-0.0023285	-0.41401	-0.33907	-1.5012	0.85765	-1.3643	-0.39572	2.9706	2.0774	-1.3032	-0.18291	-1.28	-0.70006	-0.56478	0.23592	-0.25353	0.25436	-1.1961	0.033896	0.56298	0.18721	-0.94586	0.20078	-1.6483	0.87109	-3.6859	1.1281	0.47827	-1.0422	-1.4274	-0.27559
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5887	-0.077855	0.018593	-0.036627	-0.021505	-0.020055	0.020041	0.023658	-0.032974	-0.04503	0.037183	0.027988	0.017448	-1.0885	-1.7468	-1.154	-1.8781	1.5336	-0.26451	0.68122	-0.30451	-1.199	0.019817	2.006	-2.3346	-0.63533	-0.46756	-0.98995	0.12681	0.43967	0.59734	2.1901	-2.3061	-1.0444	-2.4745	-0.49257	0.22812	-1.4277	2.131	0.42251	1.5293	0.53358	0.057003
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1633	-0.063523	0.03467	-0.033341	0.030875	0.0081171	-0.044499	-0.0015804	-0.0066633	-0.083864	0.062758	0.010995	-0.042687	-0.47242	-1.3543	-1.3845	-0.26166	1.1434	0.76895	1.0872	-0.6504	-1.4415	0.56284	-0.72527	0.029743	-0.19753	0.046201	0.027905	0.19472	-0.21096	0.4358	-0.080353	-0.80025	-1.1704	-1.5357	-0.48614	1.3075	-0.30913	0.69017	2.4535	-0.1203	0.15031	-0.36381
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7901	-0.052247	0.0087556	0.0091745	0.0073914	0.041185	-0.036144	-0.020458	-0.014603	0.015892	0.015533	0.041415	-0.049863	0.16774	0.5609	-1.2231	0.35196	-2.8292	0.22275	1.6707	-5.263	0.94462	1.3225	-3.9285	0.044255	2.6203	-0.58275	-0.81519	-0.25547	-0.90107	0.53857	1.2971	-0.34435	1.3151	0.9197	-0.85209	1.4857	1.7351	0.10135	-1.1801	-1.3345	-1.6117	0.27432
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5363	-0.035032	0.084167	0.023177	-0.053235	-0.049302	-0.029774	0.011426	0.0322	-0.040476	-0.11158	0.0072194	-0.13411	0.38007	0.04456	-1.4047	0.86853	1.3527	0.070396	1.8913	1.1975	0.26022	0.41432	-0.98833	0.70527	-0.27208	0.48158	0.7536	-0.13652	1.5973	0.1685	0.2949	-0.30794	-0.63053	-0.54669	-0.97966	0.15525	0.63398	0.44952	-0.86619	-0.36512	0.23459	-0.52983
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8196	-0.08816	0.031378	0.070132	0.020027	0.025943	0.022975	0.073138	0.094147	0.044699	0.098946	0.1003	0.031477	-1.5052	-1.3751	-1.1128	-1.4266	1.7135	-1.2841	1.1835	-0.30559	-1.3779	0.58884	2.0414	-2.7401	-0.56742	-0.75821	-0.17122	0.063652	0.81971	-0.55141	2.1042	-2.5375	-0.11765	-2.5449	0.86744	-0.18481	0.68597	1.9512	-0.96322	0.83686	1.4607	0.4985
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8012	-0.047794	0.058109	-0.039953	0.040487	-0.023926	0.037883	-0.10073	0.022383	-0.064782	-0.025294	0.022977	-0.037111	1.1952	-0.9344	-1.5349	0.19355	0.27979	0.79674	0.0043966	0.9338	-0.31398	1.5533	-1.0805	0.07802	-1.1311	-1.587	-0.4674	1.3486	2.0973	0.95407	-0.19785	0.062653	0.025624	-1.3874	-1.0276	1.284	-1.8296	-0.3973	0.62711	-0.075328	0.11955	0.49644
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.703	-0.055013	-0.10413	0.052667	0.1711	-0.066984	-0.099554	-0.015119	0.10567	0.0075474	0.092778	-0.050769	-0.023702	0.54604	1.6397	-1.3254	0.58017	-0.31316	-0.97299	1.4703	1.2175	1.2147	1.2877	0.70951	0.40583	0.082953	0.88257	-2.6819	0.1471	-2.0307	0.66829	0.065308	-0.31052	-0.15403	0.0074651	-0.15948	-0.11437	0.16818	-1.249	0.75044	0.12198	0.19739	-0.072533
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5194	-0.07626	0.045048	-0.041135	-0.016295	-0.031402	0.042758	-0.020556	-0.044869	-0.033821	0.045356	-0.0092556	0.026536	-0.65205	-1.6431	-1.1606	-2.0655	0.69153	-0.78489	0.28678	-0.81691	-0.8759	0.69301	1.2854	-2.04	-1.2768	-0.12771	-0.9629	0.23861	0.60596	-0.029789	2.0365	-2.4928	-0.55514	-1.4554	-0.31346	0.91482	-0.49527	0.89617	0.17561	1.5571	-0.22826	0.40341
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0279	-0.055922	0.011587	-0.027417	0.019803	0.027248	-0.03673	0.0040809	-0.017675	-0.015503	-0.00035953	0.06244	-0.033758	-0.71508	-0.75971	-1.2186	0.08871	0.51727	1.4622	0.65117	-0.00086655	-1.4689	0.55504	-1.1707	0.22774	0.2482	0.14811	0.52714	0.20095	0.13897	1.0888	-0.65889	0.066509	-1.1507	-0.59883	0.32411	1.0601	-0.66261	-0.64382	-0.22379	-1.1138	2.6645	-0.28724
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.899	-0.055514	-0.019765	0.026955	0.030701	-0.023059	-0.04241	-0.017163	-0.019468	0.025354	-0.039138	-0.034077	-0.018193	-0.50185	0.1232	-1.1955	0.43075	-0.88933	-0.11158	2.348	1.3899	1.6272	0.99749	0.07196	-0.12365	1.131	1.7003	-2.1551	-0.63872	-1.5147	0.70971	0.41202	0.004858	-0.55284	-0.99421	-0.42805	0.24533	1.4775	-1.4003	-0.30751	-1.2536	1.0731	-0.45838
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6035	-0.048383	0.033542	0.055988	0.047537	-0.058177	-0.10742	-0.01429	0.078263	0.0037224	-0.087716	-0.022969	-0.045893	0.010703	0.14539	-1.1724	0.2612	-0.24573	-0.21426	0.91557	1.2322	2.0443	0.33561	-1.5356	0.41263	0.69933	0.63571	-2.2657	0.53034	-1.8863	0.41	1.063	-0.21954	-0.65827	0.022021	-0.44776	0.46902	1.5112	-0.85201	-0.87057	-0.48425	0.93518	-0.71802
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7941	-0.082719	0.0020228	-0.064562	0.011309	0.020626	0.023864	-0.078712	0.022101	-0.049618	0.033123	0.046948	-0.018901	-0.75277	-1.4935	-1.127	-1.9887	1.1492	1.4288	0.6053	-0.54489	-1.1124	0.64991	1.5501	-1.8432	-0.99001	-0.31467	-0.96598	0.57186	0.16352	0.5671	1.8573	-1.9416	-0.60408	-2.1102	-1.3988	-0.51301	-0.76296	1.0152	0.34297	1.1698	-0.61861	0.33456
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2751	-0.066528	0.023816	-0.012986	0.029751	0.01616	-0.046671	0.081423	-0.014051	-0.040791	0.068191	0.036094	-0.0078778	-0.6618	-1.202	-1.3582	-0.67386	1.2383	-0.13902	0.23097	-0.33672	-1.1651	0.55796	-0.4171	-0.41474	2.5813	-0.35245	0.073525	-1.0399	0.65694	0.70662	-0.22563	-0.71674	-0.26532	0.17452	-1.3177	1.0481	1.2455	-0.39499	1.798	0.12877	-1.942	0.39432
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1781	-0.065186	-0.040098	0.0074163	-0.081349	-0.0029481	-0.043342	-0.034581	0.007899	-0.0057058	-0.016556	0.04077	0.016045	-0.39586	-0.14428	-1.1618	-0.60918	-0.40739	0.19572	-0.12101	-1.6525	1.4676	1.8962	0.83046	-0.42632	0.60196	-1.8188	0.87321	-1.3369	-1.396	-0.39742	-0.8567	-1.7652	-0.99114	0.86789	-1.2366	-0.40897	-0.58249	0.81797	-1.6157	0.12859	-0.19749	-0.12183
