1.3308	-0.0070445	-0.063757	-0.0247	-0.018255	0.0042936	-0.023476	0.020474	0.026868	-0.0076555	0.0018454	-0.01777	-0.037337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4015	-0.0085683	-0.050223	-0.024519	0.0090555	0.0070641	-0.0096343	0.046558	0.058301	-0.011824	-0.01538	-0.026639	-0.0037563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3762	-0.0098676	-0.054337	-0.0094218	0.026063	-0.0078536	0.0077489	0.042189	0.033863	0.0093808	-0.040081	-0.029166	-0.017218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1636	-0.0056898	-0.059892	-0.0021183	-0.012993	0.021552	-0.0042476	0.016033	0.06698	-0.00067355	-0.012279	0.017722	-0.0046912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1448	-0.0065171	-0.046768	-0.046323	0.0060772	0.030934	-0.046906	0.025254	0.022322	-0.015748	0.044757	0.016093	-0.0055868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2337	-0.0083695	-0.041271	-0.046316	0.022301	0.016532	-0.020113	0.023606	0.030163	-0.019264	0.0072086	-0.013062	-0.010366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.055	-0.0087535	-0.043659	-0.01545	0.039618	0.0028032	-0.0052045	0.032521	0.029472	0.00054922	0.011678	0.0038853	-0.023749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0431	-0.0087938	-0.038505	-0.010522	0.043155	0.0069215	-0.0057403	0.0047306	0.02254	0.00022273	0.010809	-0.0077353	-0.018062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2374	-0.010144	-0.045829	-0.012523	0.044115	-0.0043494	0.0050144	0.025007	0.012039	-0.0024708	-0.009502	-0.019687	-0.0067571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.98349	-0.0089992	-0.040524	-0.020616	0.031315	0.0024739	-0.0011668	0.012889	0.028801	-0.019635	-0.010457	-0.011226	-0.041922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.98807	-0.010234	-0.034691	-0.00014136	0.02724	-0.011028	0.022893	0.013593	0.0094069	-0.0096205	0.025837	-0.018152	-0.021727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.94021	-0.0082828	-0.038954	-0.0051946	0.032432	-0.0034889	-0.0085166	0.023363	0.027487	7.1423e-05	0.020498	0.0005591	-0.027897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0564	-0.010423	-0.034514	-0.024746	0.038384	0.017325	0.011665	-0.03244	0.0075159	-0.029545	0.0032267	0.02056	-0.042274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3535	-0.011239	-0.10494	0.029782	-0.012246	0.060436	0.028073	0.055568	-0.085473	0.059001	-0.0035549	0.037758	-0.0059639	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6492	-0.010041	-0.056328	-0.026416	0.033418	0.036704	-0.037847	0.042329	-0.003988	-0.0038598	-0.0068757	-0.0071733	-0.019656	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6861	-0.013064	-0.057228	-0.027239	0.040245	0.004479	0.0010688	0.072018	0.0044238	0.034547	-0.0023436	-0.00030154	-0.016842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.493	-0.01073	-0.049636	-0.0059272	0.046154	-0.012497	-0.0065713	0.027451	0.0017087	-0.0027082	0.018583	-0.02818	-0.018261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4233	-0.010483	-0.046762	-0.011742	0.03899	-0.0050635	0.0089507	0.015259	-0.00042787	-0.012341	0.0014946	-0.0023413	0.011775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3393	-0.0098992	-0.048454	-0.0090721	0.024014	-0.0083107	0.014005	0.02324	0.0021076	-0.013128	-0.020004	-0.014712	-0.004167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3734	-0.010339	-0.052533	-0.009384	0.02781	0.013142	0.013572	0.0035076	0.019754	-0.0014185	0.015535	-0.024474	-0.0032304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.23	-0.0093668	-0.047145	-0.01465	0.013849	0.0031105	-0.0047479	0.032344	0.0072989	-0.0014441	-0.0067709	-0.0047584	-0.0069384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3827	-0.0092007	-0.053928	0.0089701	0.031175	-0.014358	0.016926	0.050783	0.013196	0.0082683	0.025795	-0.02513	0.005464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3375	-0.0094391	-0.054708	0.0049463	0.015468	0.0070322	0.0010916	0.013092	0.030184	0.0062297	-0.030526	-0.017744	0.0042277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1655	-0.01139	-0.042453	-0.034047	0.060779	0.0064018	-0.019057	0.012885	0.0011203	-0.011985	0.063095	-0.034921	0.016147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1576	-0.0092368	-0.047599	-0.0081605	0.042328	-0.0011959	0.0040765	0.020756	0.020645	-0.012747	-0.0051174	-0.011657	0.0051668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2357	-0.0099089	-0.043252	-0.025779	0.03837	0.016347	0.0015815	0.028215	0.02739	-0.024896	-0.0074011	0.0092329	-0.016486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3688	-0.010861	-0.051765	0.008169	0.030028	-0.021177	0.0014641	0.04606	0.007962	-0.010941	-0.00682	-0.0079619	-0.019625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1793	-0.0087354	-0.045486	-0.011645	0.025655	-0.010466	0.0013547	0.013173	0.025127	0.014341	-0.0027252	0.0018248	0.0040934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3038	-0.010762	-0.050398	-0.012752	0.045474	0.0080913	0.011548	0.06668	0.015441	0.010268	0.047121	-0.024593	-0.013695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2179	-0.0087612	-0.053313	0.016798	0.012662	-0.014666	0.0096672	0.040215	0.027806	0.0033521	0.00078947	-0.03519	0.015859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1471	-0.0091969	-0.045724	-0.016501	0.032462	-0.0028276	-0.0018092	0.025702	0.042139	0.0005363	-0.018769	0.0039262	-0.017801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1531	-0.0091306	-0.048998	-0.011444	0.040735	0.0024842	-0.0055929	0.018182	0.027057	-0.0070976	0.030343	0.00017392	-0.024608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1654	-0.010559	-0.038784	-0.035307	0.047591	0.02291	-0.026241	0.027959	0.021155	-0.0079505	0.038499	-0.027142	-0.035919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0791	-0.0097222	-0.043999	-0.0085362	0.030699	-0.002344	-0.0026311	0.024738	0.034243	0.0095148	-0.0032572	-0.0013106	-0.027746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3351	-0.010567	-0.042379	-0.022972	0.029921	0.021703	-0.013611	0.046828	0.036698	-0.0022432	0.017538	-0.025494	-0.021365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4048	-0.010695	-0.051834	-0.012059	0.047674	-0.014675	-0.01872	0.041144	0.024216	0.013758	-0.010032	-0.024544	0.011742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1502	-0.0068903	-0.053513	0.0020337	-0.011511	0.0021209	-0.0015536	0.035827	0.029524	0.013817	-0.020604	0.0070828	-0.0043208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0375	-0.0068081	-0.038928	-0.0063903	0.0039357	0.015987	-0.012655	0.022931	-8.0237e-05	0.0091728	0.012083	0.0078562	-0.012169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0583	-0.0086435	-0.041604	-0.01246	0.028197	0.0040309	0.0046235	0.017487	0.041534	0.0051131	0.0064668	0.0019649	-0.024046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0184	-0.008773	-0.040505	-0.015684	0.02567	0.0050032	0.0029717	-0.0015654	0.035229	-0.010908	0.012417	0.020691	-0.013748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0621	-0.0080734	-0.044921	0.010007	0.08012	0.037728	-0.05622	0.0037304	0.025954	0.047658	0.022156	0.023991	-0.045775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3656	-0.0097836	-0.050571	-0.016076	0.04193	-0.012772	-0.002339	0.026458	-0.0027674	0.022827	-0.014948	-0.012782	0.042503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1011	-0.0076336	-0.052336	-0.009281	0.0095136	-0.0072786	0.0034983	0.029418	0.029018	0.0038428	0.0027218	-0.015319	0.0024298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.016	-0.0070405	-0.04325	-0.02232	-0.0038477	0.0060975	-0.01249	0.0081752	0.013911	-0.019388	0.019573	0.014692	-0.0047515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.01	-0.0087001	-0.03977	-0.014788	0.026094	-3.8736e-05	0.0067818	0.0036103	0.02543	-0.006324	0.0082517	0.020126	-0.0083722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3278	-0.0085767	-0.060841	0.023186	0.014358	-0.015688	0.032163	0.020151	0.044799	0.013949	-0.022766	-0.0040468	-0.01383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1815	-0.0062023	-0.054601	-0.01452	-0.015284	0.0055185	0.0057832	0.012998	0.028213	0.0075064	-0.020874	-0.00063584	-0.0072155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3271	-0.0079854	-0.057875	-0.029472	0.032359	0.00019721	-0.021003	0.05117	-0.040447	-0.028264	0.024317	0.0087455	-0.024557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2377	-0.0076117	-0.054433	0.013187	0.0068419	-0.0031188	0.01532	0.018372	0.021364	0.014999	-0.013289	-0.031757	0.030237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1433	-0.0080826	-0.039666	-0.019269	0.018917	0.01151	0.0027117	0.012253	0.017472	0.016398	0.0081985	-0.0070737	0.0046449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0852	-0.0079689	-0.039476	-0.020543	0.025343	0.015454	-0.011987	0.032432	0.0079956	-0.0083129	0.010599	-0.0066082	0.013282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0145	-0.0090451	-0.039628	-0.016833	0.028224	-0.0016682	0.010289	-0.0059931	0.022903	-0.0023906	0.01124	0.026152	-0.012232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.98062	-0.009667	-0.038408	-0.010885	0.029881	-0.0043651	0.015018	-0.0071243	0.020499	-0.010662	0.023926	0.021729	-0.0015647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.95397	-0.0099521	-0.034112	-0.018295	0.031741	-0.01213	0.0064283	0.0078101	0.018338	-0.0097342	0.010339	-0.0013994	-0.031391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93908	-0.010563	-0.037809	-0.0095114	0.033013	-0.0044961	0.0047362	-0.023795	0.017811	0.018093	0.02209	0.040375	-0.015598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.95841	-0.01076	-0.035529	-0.018832	0.033996	-0.016727	0.016258	-0.0077451	0.01972	0.0090383	0.0096702	0.0094251	-0.0087652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9608	-0.011327	-0.036221	-0.015642	0.033472	-0.0060827	0.0096806	-0.018416	0.011139	0.013673	0.0021424	0.024108	-0.029024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93683	-0.010971	-0.035066	-0.011658	0.044794	-0.0084573	0.011162	-0.0104	0.024419	0.0029277	0.026106	0.019103	-9.842e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.94384	-0.0116	-0.032959	-0.012255	0.03814	-0.019504	0.010769	-0.017358	0.0099098	0.025543	0.0014758	0.014106	-0.021391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93784	-0.011419	-0.035296	-0.0067257	0.035159	-0.026389	0.012539	-0.018753	0.014276	0.026243	0.0010639	0.01378	-0.024046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.92729	-0.010875	-0.034114	-0.0029008	0.04052	0.0011673	0.0096351	-0.017791	0.016267	0.0034307	0.01774	0.042414	0.0017901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
