0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086556	-0.0058672	-0.0052438	-0.0095061	0.0098959	-0.0025493	-0.03028	-0.0063095	-0.015878	0.013464	0.019053	-0.0095361	-0.0044312	-0.2144	-0.5247	0.23367	0.21768	0.38354	0.62855	-0.24448	0.984	-0.65523	0.73914	-0.80329	-0.40898	0.82712	2.0422	1.5702	-0.23717	0.79409	-0.49287	-0.028724	-1.0382	0.53457	0.29389	0.99115	-0.21043	0.02044	-0.14487	-0.93408	0.45208	0.79346	-0.52441
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0247	-0.0086669	0.0021431	-0.021331	0.0095126	-0.0040327	-0.013757	0.0019008	-0.0056303	0.0024512	-0.0070811	0.015467	0.0022989	0.27844	-0.39987	0.52171	0.50136	0.66552	0.9306	-0.09762	0.54955	-0.79159	1.2167	-0.63091	0.024166	1.5616	2.5363	1.9446	0.10381	1.5794	-0.31627	0.56696	-0.45226	0.85117	0.43495	1.2957	-0.12707	0.48976	0.28898	-1.3477	0.27057	1.6569	0.58538
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.082255	-0.0086532	-0.00061398	-0.0097849	0.011245	0.0073267	-0.017547	-0.00072643	-0.0076422	0.0067124	0.013999	0.0054167	-0.0050029	0.56008	-0.29892	0.50053	0.4841	0.14102	0.77193	-0.38411	1.2843	-0.86563	1.2214	-0.89146	0.011647	1.5311	2.4437	1.9746	0.20868	1.2849	-0.11661	0.57313	-0.45555	0.81285	0.45298	1.3464	-0.24235	0.44392	0.39135	-1.2779	0.19695	1.3135	0.31976
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1239	0.029032	0.060666	-0.01611	-0.084858	0.044004	0.029942	0.035896	0.028219	-0.0073962	0.068602	0.023888	-0.017502	0.36175	0.43003	0.55113	1.0968	0.20397	0.44024	0.2514	0.4439	-0.73848	1.1888	1.883	-0.10114	1.0318	1.6386	-0.75929	0.39678	1.2512	0.57279	0.53943	0.3486	-0.94073	-1.4809	0.18597	1.1093	1.4397	0.70307	-0.026135	0.47935	1.39	-0.62346
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90409	0.020327	-0.066727	-0.089659	-0.030607	-0.024829	-0.0094638	-0.050117	0.0070577	0.023383	0.03306	0.017561	-0.042319	0.14858	0.28192	1.3485	1.1204	0.43631	0.72741	0.49171	0.01494	1.6658	-1.369	0.3471	-0.38632	1.0393	1.7833	1.514	0.5231	-0.95554	0.049725	0.71413	0.538	0.44672	0.82875	-1.8041	0.17682	0.19025	1.8758	1.4837	-0.27423	0.52974	0.70365
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1513	-0.038468	-0.01321	0.0025742	0.014199	-0.011177	0.0099327	0.054239	0.0029971	-0.023108	-0.03311	-0.034194	-0.02626	0.81012	-0.99221	-0.42737	-1.05	0.38586	0.47189	0.79961	1.0536	-0.084238	0.95294	-0.76579	-1.5974	1.4067	2.1627	0.48672	0.66879	1.284	-1.0885	-1.5585	0.25823	0.55812	0.40695	0.37624	-0.054165	-0.24202	0.19054	-0.98249	-0.16209	1.8822	0.86238
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9523	0.028573	-9.3993e-05	-0.033854	0.046764	0.0070011	-0.0056515	0.0022539	0.019597	-0.034321	0.0026579	-0.00075787	0.0081629	0.01022	0.54169	1.5267	1.8375	1.1993	0.65572	0.94903	-1.0034	1.3408	-1.3533	0.51074	-0.78068	0.84525	1.6794	-1.3201	1.1171	-0.55709	0.70164	0.4787	-0.075763	-0.98621	0.91138	0.88493	-0.044866	1.4091	1.4553	-0.13689	-0.13328	1.426	0.12571
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034735	-0.0010854	-0.085345	-0.010751	0.020184	-0.015528	0.030752	0.04423	0.036175	-0.026521	0.011918	0.029936	-0.0068931	0.20192	-0.30175	2.0459	-0.73854	0.90403	0.70789	0.79894	1.511	0.41	-1.1301	-0.73597	-0.82519	1.3587	1.8528	0.95685	0.63084	-0.63177	-0.25332	-0.065114	-0.13137	0.58494	0.72065	0.70729	0.41699	-0.24496	1.7764	-0.65267	-0.39133	0.35345	-0.3537
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0761	-0.033355	0.0022495	0.011223	0.012329	-0.018429	0.016339	0.049003	-0.015046	0.0075046	-0.02995	-0.047423	0.059673	0.64001	-0.91614	-0.49613	-0.38638	0.82289	0.44694	0.62601	2.0262	-0.61459	0.69739	-0.48507	-1.5564	1.7439	2.2776	0.68132	1.1371	1.4809	-0.80475	-1.4525	-0.023877	0.77838	0.53193	0.34991	-0.1304	0.036091	0.070615	-1.3777	0.12807	1.1201	0.78649
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.42556	-0.015275	0.0081202	-0.013818	-0.015831	0.0055483	0.0039997	0.032564	-0.028376	-0.035998	0.00080716	0.012324	0.0055648	0.28512	-0.20047	0.076276	0.50398	0.68583	0.86531	0.26394	1.8707	-0.65554	1.1672	-0.55534	-1.1119	1.6479	2.1556	1.5776	0.98515	1.331	-0.04309	0.42919	-0.46162	0.91018	0.50619	1.0651	-0.25489	0.65249	0.18981	-1.4905	0.3071	0.3812	-0.066891
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1785	0.033781	0.00037146	0.0014187	0.0020021	-0.010102	-0.011607	0.011193	0.000281	0.019719	0.001179	0.014601	-0.0049156	-0.0019094	0.70693	1.7322	2.0457	1.1179	1.0401	0.91829	-0.8438	1.4693	-1.0945	0.43658	-0.42413	0.95677	1.722	-1.3993	1.3619	-0.50727	0.54183	0.43987	-0.057934	0.59112	-1.3535	-0.64657	0.32299	1.8621	1.6607	0.92188	-0.33776	1.2255	0.56937
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85118	0.015566	-0.092023	-0.030381	0.054353	-0.0077332	-0.020315	0.0053423	-0.016347	-0.011218	-0.021957	0.038079	-0.034641	0.41981	0.13633	0.98198	-0.48481	-0.010255	0.13705	0.67216	0.98031	1.8144	-1.7583	0.97514	-0.50397	1.0687	1.4228	1.9276	0.55543	-0.64153	0.12075	0.66834	0.60604	0.94922	0.57771	0.15715	0.54785	0.40109	0.88075	-0.032622	0.019286	0.4613	-1.03
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12689	0.0023486	0.076418	-0.10344	-0.027573	-0.017589	-0.038257	0.012305	-0.057711	-0.06997	0.00033063	0.014646	-0.015836	0.40538	0.17992	-0.82364	1.8054	0.92231	0.6422	0.73823	-0.20676	-0.53327	1.0039	1.7889	-1.1437	1.4406	1.9809	-0.85289	1.0424	1.8704	0.21985	0.13335	-0.31269	-1.1293	1.0727	1.0376	-0.24706	1.5444	0.19699	0.026885	-0.20982	0.35936	0.60906
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.006381	-0.005189	-0.097389	-0.020093	0.01224	-0.015073	0.0080446	0.010309	0.01878	0.012644	-0.016216	-0.028738	-0.015032	0.37452	-0.40243	2.1585	-0.77387	0.65088	0.57459	0.91864	0.025631	0.6302	-0.87172	-1.0727	-0.78083	0.9712	2.203	0.77846	0.49768	0.2445	-0.38642	-0.14338	0.27266	0.41326	0.91229	0.67487	0.35975	-0.50607	1.8765	-1.3226	-0.052485	2.0567	0.6776
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.52762	-0.010135	0.095479	0.018756	0.062929	0.050379	-0.052304	0.12957	-0.00048292	-0.074168	-0.012359	0.023967	-0.0534	0.81959	-0.24455	-1.2418	0.47925	0.96537	0.26871	-0.0452	1.4211	-0.90882	0.55456	-0.43244	-1.5915	0.94601	2.1444	-0.93194	1.1137	1.2227	0.10523	-0.73281	0.10954	0.31732	0.51768	0.93833	0.77763	1.6247	-0.68215	-1.5373	0.41244	1.3737	0.86896
