0.96727	-0.021841	0.0046135	0.018457	0.0018933	0.0026099	0.064005	0.028229	0.029395	-0.0012143	-0.006394	0.025429	-0.031989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.95602	-0.020479	0.0017277	0.015801	0.0023129	-0.0074167	0.064626	0.0172	0.048896	0.024181	0.0072722	0.056162	0.011074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9887	-0.019979	0.0028328	0.014015	0.0080982	-0.0012297	0.03555	0.010663	0.045609	0.012954	0.016245	0.086447	-0.012039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3347	-0.029885	-5.8092e-05	0.035112	0.015742	0.040924	0.010757	0.016301	-0.013674	0.027493	-0.0013176	-0.0092755	-0.031471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1272	-0.027569	-0.0067555	0.031403	-0.0020487	-0.011174	0.053512	0.015723	-0.0042382	0.016874	0.018968	0.016985	0.0099979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0234	-0.023709	-0.00022867	0.022955	-0.0022194	0.003409	0.069683	0.021914	0.057467	0.0042927	0.011312	-0.0029843	0.011832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.96163	-0.019984	-0.0027839	0.017746	0.0088019	-0.012062	0.028497	0.0088322	0.032252	-0.00080159	-0.013824	0.061717	0.00044604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.96187	-0.019781	-0.0028383	0.015218	0.0057415	-0.0035219	0.030042	0.010772	0.036907	-0.012763	0.0062934	0.05109	-0.0081266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.89601	-0.017925	0.00013793	0.012219	0.0062078	-0.0097089	0.015522	-0.0053196	0.0067105	-0.014373	0.0046688	0.01041	0.057973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.93384	-0.017851	0.0016716	0.012507	0.00932	0.0048466	0.0002346	-0.01233	0.030619	-0.0097415	0.01797	-0.027076	0.020753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3233	-0.028361	0.0017016	0.021371	-0.0096528	-0.023204	0.037751	0.01855	0.01542	0.0010542	-0.035843	0.0010601	-0.022143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1193	-0.025456	-0.012662	0.030555	0.011168	-0.0022838	0.036959	0.021754	0.017902	0.032704	0.01159	0.037213	0.022881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0476	-0.022151	-0.0018222	0.016701	0.0098545	-0.015789	0.043824	0.027491	0.034092	-0.0069064	-0.012981	0.053638	0.028693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.94998	-0.019366	-0.0010672	0.014092	-0.0044592	-0.00023347	0.022515	0.012578	0.019074	0.0078128	-0.00019446	0.0332	-0.011747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.91791	-0.0188	-0.00060799	0.012502	-0.0061184	-0.0033045	0.012127	0.0053959	-0.00011985	0.017283	-0.010384	0.0027695	-0.018528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.92239	-0.018379	0.00012461	0.01198	-0.00071973	0.006742	0.0061877	0.0046457	0.023315	0.030538	0.0014441	-0.043728	-0.015676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.94171	-0.01913	0.00019794	0.010357	-0.0046885	-0.010553	0.00058218	0.0017354	-0.0064102	0.004342	-0.038807	0.00074078	0.01983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.95125	-0.018608	-0.0032023	0.0097529	-0.0042407	-0.015975	0.012595	0.019205	-0.023032	0.004806	-0.028273	0.020088	-0.0083441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1268	-0.021887	0.026107	0.0068606	-0.033897	-0.0028565	0.046643	0.028607	-0.013267	0.00082496	0.0047363	0.010451	0.011868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1789	-0.02639	0.0013021	0.028107	-0.00087194	0.0049894	0.044409	0.023997	0.0084483	-0.0079779	0.023835	0.015209	0.0069831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1748	-0.025398	0.016977	0.020176	-0.01307	-0.00041318	0.039456	0.015212	0.021614	-0.017102	-0.0082057	-0.0012535	-0.0028921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1621	-0.02492	-0.0033141	0.01829	-0.012904	-0.01396	0.038629	0.007871	0.033351	0.0048424	-0.0449	0.030769	0.025156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1118	-0.023816	-0.0029709	0.018184	-0.0056266	0.0044162	0.053046	0.032592	0.01373	-0.0063201	-0.019192	0.03266	0.029442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0793	-0.023708	-0.0034928	0.020383	-0.0016235	0.0020113	0.049326	0.051961	-0.0087749	0.015804	0.00088789	0.040157	0.013267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1789	-0.025735	0.016576	0.020869	0.01013	-0.0074327	0.03068	0.028133	-0.00057867	-0.012933	-0.0075664	-0.0090196	0.050939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1135	-0.026122	-0.0022208	0.021935	-0.0075662	-0.0081871	0.054155	0.018272	0.021211	0.002679	-0.041535	0.00063604	0.025504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0582	-0.024349	-0.0017376	0.018713	-0.0043942	-0.0066783	0.063622	0.038352	0.029936	-0.0056051	-0.019901	0.014906	0.010003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0836	-0.023737	0.0016481	0.015627	-0.0074554	0.0038027	0.057935	0.037559	0.024012	0.0071538	-0.0015869	0.04047	0.039798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0123	-0.021911	-0.00022814	0.01246	0.00035962	-0.02008	0.049383	0.031344	0.03057	0.0088336	-0.021519	0.033239	-0.0075405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.97468	-0.020964	0.00048562	0.01057	-0.0084087	-0.010724	0.03159	0.0078362	0.0096834	0.02777	-0.023576	0.0051146	0.040303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.97035	-0.02052	-0.001045	0.010565	-0.010433	-0.01013	0.024245	0.004043	-0.026864	-0.0017749	-0.028449	0.022004	0.020681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2238	-0.025625	0.011689	0.027267	0.0037883	0.038315	0.034133	0.040672	0.017163	0.017176	-0.00082753	0.0033856	-0.0090257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2446	-0.028667	-0.0060509	0.028266	-0.0079881	-0.013105	0.046256	0.0074088	-0.0085905	0.02428	-0.0085583	0.012586	-0.014418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.12	-0.025743	-0.0035075	0.024583	-0.0045864	0.0015846	0.053443	0.035183	0.013529	0.0071879	0.00037768	0.014441	-0.011113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1005	-0.024257	-0.0021334	0.015087	-0.011326	-0.0038176	0.067581	0.035091	0.04818	-0.01673	-0.0030849	0.043647	0.03404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0681	-0.022779	-0.00050925	0.010935	-0.020326	-0.0053188	0.044983	0.019635	0.033769	0.048449	-0.025835	0.03121	0.039061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0671	-0.022002	0.0032266	0.012312	-0.015821	-0.00073591	0.025408	0.016102	-0.0054643	0.020026	-0.020319	0.035249	0.039921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0616	-0.02223	-0.00021505	0.010874	-0.013442	-0.011622	0.035084	0.018039	0.0106	0.04753	0.0034622	0.027429	0.022024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0476	-0.021986	-0.0010745	0.0084182	-0.021362	-0.012995	0.034867	0.021804	0.005994	0.010831	-0.024635	0.014282	0.0070974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0353	-0.021898	-0.0011338	0.0063003	-0.021639	-0.0069841	0.021134	0.0067675	-0.013044	0.014535	-0.035153	0.0099966	0.016394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0131	-0.021227	-9.451e-05	0.0062601	-0.015907	-0.014847	0.018007	0.0088838	-0.018664	0.0023941	-0.035111	0.0083193	0.016359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0173	-0.021276	-0.0021372	0.0035172	-0.02659	-0.014849	0.02696	0.009655	-0.0046926	0.01633	-0.011095	0.00096627	0.037352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0024	-0.020449	-0.0042974	0.010262	-0.020276	-0.019252	0.031861	0.030841	-0.020741	0.017254	-0.019912	-0.0090602	-0.00083063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0124	-0.021426	0.026184	0.027729	0.035594	-0.0097318	0.00095433	-0.0080673	0.034549	0.026203	0.0076897	-0.029542	0.0015827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1322	-0.02549	-0.0038492	0.022945	0.00094515	0.0036113	0.053154	0.044701	-0.0079529	0.036937	-0.0083678	0.0089333	0.038379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
