0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39107	-0.032019	0.021409	-0.0087384	0.005424	-0.025799	0.00056605	0.0030479	0.0079227	0.004678	0.0095841	0.012564	0.019835	-0.25858	0.59116	-0.5565	-0.51925	-0.2757	-1.1743	0.85614	0.12309	-0.64496	-0.42662	0.29998	1.4991	0.13218	-2.1707	-0.73895	-0.46081	-1.11	-1.9507	0.45593	0.84628	-0.019659	-0.40689	0.3265	-0.87164	-0.75505	-0.32713	1.5085	0.59195	1.26	0.96966
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71739	-0.099989	-0.012149	-0.12416	-0.015055	-0.010396	-0.0010492	0.01219	0.033737	0.070795	0.13961	0.086268	0.072613	-0.53027	1.5759	0.6563	0.69303	0.12387	0.15183	0.78422	-0.13371	0.42041	-1.7519	0.30132	2.4303	0.39707	-2.0452	-0.24594	-0.40888	0.4421	-0.3579	1.29	1.5238	-0.2643	0.46572	0.70598	0.1524	-0.63826	0.64942	1.9114	0.74691	1.5253	0.99188
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48103	-0.020605	0.02634	-0.0016616	-0.020156	-0.01648	0.052601	0.001221	0.038041	0.041216	-0.034572	-0.056348	0.0017124	1.0299	2.0185	0.99137	-0.26164	-0.93592	0.37767	0.53317	-0.28916	0.48153	0.00014346	0.065293	2.4953	-0.24916	-2.0951	-0.092844	-0.14983	-1.5816	-0.60873	0.55326	1.0901	0.84578	0.18261	-1.0704	0.013588	0.31371	0.23229	0.75962	-0.072462	0.38901	1.0794
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37101	-0.025314	0.00089187	-0.018011	0.010326	0.018	0.019931	-0.02194	-0.0084462	0.052096	0.017566	-0.042749	0.0087069	0.63844	2.2342	-0.82074	0.46647	-1.4412	0.81549	-0.18261	-0.13837	0.65466	-0.025951	0.1534	1.7793	0.21284	-1.292	0.093285	0.85624	-1.2856	0.16443	1.6643	-0.069544	0.70281	-0.4949	0.71317	-0.33197	0.56755	1.9338	2.3257	-0.52786	0.83522	1.642
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84352	-0.057414	0.19408	-0.0031164	-0.0040214	0.09389	-0.16241	-0.053022	-0.084317	0.035291	0.071888	-0.12771	-0.0059006	0.27608	2.1372	0.62534	-0.14395	-1.376	0.26295	0.79665	-0.91646	0.28244	-0.46025	-0.30131	1.6914	-1.2117	-2.6378	-1.9802	0.33249	-0.37369	0.21653	-0.56966	2.3562	0.2473	0.55647	-0.48361	-0.12895	0.7232	1.8298	-0.066935	-0.50764	0.90458	0.88951
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26244	-0.0099466	0.0020492	-0.015547	0.011943	0.021726	0.0037763	-0.024979	-0.014616	0.022309	-0.0035156	-0.010189	0.011355	0.4887	2.0441	-0.40182	0.6147	-1.446	1.3212	-0.45986	-0.22653	0.13963	0.3191	-0.16528	2.2178	0.10723	-1.6271	0.32432	-0.098566	-0.23291	0.41419	0.8784	-0.2785	1.0211	-0.16713	0.63696	-0.59915	0.60208	2.0686	2.1419	-0.16164	1.149	1.3868
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37196	-0.025914	-0.0078345	0.010525	0.025319	-0.12998	-0.079925	0.0758	-0.068435	0.095753	0.029207	0.00080347	-0.030216	0.096594	2.6224	-0.39572	0.53798	-1.1432	-0.54517	0.1125	0.76917	0.63143	-0.042888	0.20646	2.7445	-1.0095	-1.3377	-0.40767	0.20517	0.58455	0.35024	1.8522	0.5023	-0.51002	0.042299	0.89302	0.80526	0.067553	-0.32772	-0.93508	-0.11317	1.8367	0.77188
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23095	2.4933e-05	-3.4722e-05	-0.01886	0.0048709	-7.7204e-05	0.019351	-0.024985	-0.0015519	0.039296	0.037749	-0.049175	-0.035962	0.81421	2.2398	-0.66118	1.0606	-1.1715	1.0581	-0.55555	-0.6	0.19923	0.24122	-0.41328	2.6706	0.2051	-1.7806	0.16838	-0.14801	-0.063953	0.21896	-0.048679	-0.17766	2.3192	0.11645	0.29765	-0.35953	0.39753	0.93669	0.41676	-0.51336	0.82421	0.57481
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6809	-0.15036	-0.03177	-0.16859	-0.022606	0.065616	0.017826	0.079649	-0.04215	-0.15061	-0.14813	-0.10167	-0.18479	0.38051	2.1564	0.83322	0.51997	-1.1011	-0.68754	0.53013	-0.4555	1.0064	-2.4002	-0.13694	2.1245	0.49537	-1.5741	-0.54715	2.9599	-1.991	0.32302	1.1916	0.56916	0.72282	0.18427	1.1789	0.67036	0.0016285	2.1227	0.60921	-0.18268	2.2103	-0.82536
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22462	0.0036949	0.0050523	-0.006444	0.0034548	0.0048018	0.0081032	-0.029614	0.020399	0.035346	0.015766	-0.062474	-0.028568	1.158	2.3584	0.98954	0.8568	-1.1498	0.50054	-0.43909	-0.43302	0.24908	0.24388	-0.40861	2.2456	0.07769	-1.9171	0.48785	-0.39738	-0.45441	-0.3624	-0.30451	-0.006519	2.247	0.20917	-0.24172	-0.2866	0.59957	0.59136	0.48384	-0.27625	-0.15528	0.26796
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15082	-0.00337	-0.013845	-0.022157	0.0078148	0.0325	0.011036	-0.019489	-0.034761	0.013806	-0.00048797	-0.014388	0.021792	0.79016	2.1336	-0.29617	1.3128	-1.3051	0.58293	-0.73187	-0.47667	-0.01769	0.23977	-0.2694	1.9322	0.2005	-1.8408	0.42075	-0.051053	-0.063821	0.461	0.49754	-0.44362	1.9817	-0.38518	1.6166	-0.42759	0.41337	1.2429	1.2635	-0.42318	0.8284	0.52299
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513	-0.02597	0.11403	-0.031487	0.23103	0.053778	0.098181	-0.03126	0.094267	0.012296	-0.04734	0.0918	-0.075143	0.81933	1.9606	0.38734	0.92251	-1.0655	0.17587	-0.42066	-0.22114	0.42779	0.083239	-0.37881	2.1516	-0.78279	-1.7779	-2.2397	0.084096	0.0076992	0.50875	-0.33347	1.0719	2.1208	-0.18748	0.88288	0.080776	1.0565	1.2565	-0.38405	-0.45501	-0.20808	1.3744
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068925	0.017339	-0.0079508	-0.0057438	0.0096992	0.023516	0.013454	-0.047382	-0.0099242	0.0051557	-0.010505	-0.015406	-0.02348	1.13	1.8754	0.24931	1.6447	-1.2798	0.96979	-0.64738	-0.70307	0.022059	0.41309	-0.62058	2.1099	0.19264	-1.7634	0.56725	-0.20651	0.22371	0.8024	-0.79459	-0.40996	2.7436	0.0076871	1.2645	-0.72823	0.30459	0.63307	0.33842	-0.031126	0.45633	0.33397
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26687	-0.01839	-0.019812	-0.088618	0.015771	0.0014022	-0.0086324	-0.10656	-0.0053837	0.023738	0.056996	0.018421	0.028842	0.55003	2.2901	-0.55033	1.2094	-1.1982	-0.24085	-0.22183	-0.58992	0.10692	-0.62597	-0.16521	1.8435	0.49113	-1.2964	-0.067104	-0.33908	-0.64452	0.55224	0.86652	-0.52933	0.57098	-0.5519	2.7361	0.1245	0.0047765	1.7739	0.41695	-0.26541	1.0259	-0.90712
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0080667	0.024392	-0.0032863	-0.0050651	-0.0017292	0.024881	0.032556	-0.02075	-4.9975e-05	-0.016674	-0.023073	-0.030887	0.011214	1.4512	1.9484	0.89499	1.0973	-1.028	-0.080988	-0.31062	-0.64338	-0.17881	0.27375	-0.37064	2.2885	0.081529	-1.9213	0.74805	-0.78061	-0.75118	0.45161	-0.83206	0.28852	2.4378	0.32669	0.94586	0.57614	0.33493	-0.1479	-0.46609	0.025425	-0.45213	0.10463
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.047272	0.019159	-0.013487	-0.015099	0.020643	0.024728	-0.00018145	-0.029433	-0.029148	-0.0055805	0.033653	-0.0092348	-0.010995	1.0853	1.7972	0.06736	1.4776	-1.3858	0.20954	-0.68022	-0.45104	-0.2715	0.4238	-0.38532	1.9143	0.016136	-1.5771	0.41916	-0.078741	-0.38002	0.59605	-0.24309	-0.61745	2.2525	-0.44096	2.6926	-0.13155	0.53288	1.0652	0.053708	0.13487	0.74457	-0.44989
