0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6149	-0.040504	0.013089	0.0015033	-0.01691	0.0066628	0.01352	-0.024348	-0.0082068	0.045933	-0.053485	-0.0050081	-0.068821	1.2996	2.1149	1.3932	1.5046	0.68288	-0.09941	1.1108	0.23476	1.0367	0.63377	-0.87074	-1.0085	-0.99409	1.2652	-0.35713	0.79933	0.3733	0.87111	0.3597	-1.2312	0.25158	1.6247	0.77786	0.062778	1.3271	1.9459	0.12879	1.0481	0.72472	0.31588
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73755	-0.045315	0.037194	0.014318	-0.022383	0.071329	-0.17384	0.059386	-0.0076858	-0.047669	0.017327	-0.00068945	0.053368	0.25493	0.8879	1.1675	1.2316	0.581	0.17941	1.1612	-0.41824	0.042434	-0.15055	-3.5171	-0.16972	-0.82032	-1.1023	-1.5093	-1.0358	0.25048	1.3764	1.4152	-0.019039	-1.1144	0.78527	1.131	-0.3111	0.96738	1.4249	0.82988	-1.9924	0.28339	0.45207
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.738	-0.05327	-0.008735	-0.022736	-0.0044647	0.029993	-0.0060274	0.017571	0.028606	0.025723	0.038374	-0.17333	-0.047155	-0.10365	1.2168	1.3224	1.0618	0.32372	-0.98383	-0.097367	2.6206	0.65704	0.36563	-1.0737	-1.1554	-0.68484	0.51964	-0.0049451	0.042561	-0.38725	1.2399	-0.24649	-0.036118	-0.39196	0.9044	-0.74649	0.19889	0.44029	2.1911	0.41025	-0.43496	1.1655	0.46209
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63651	-0.036473	0.0043215	-0.0055547	0.0029767	0.011215	0.0019729	0.019857	-0.0012495	0.0081434	-0.013812	-0.013429	0.0072012	0.10699	1.1318	1.7738	2.0095	0.17401	-0.22845	0.7804	2.8615	0.81845	0.10297	-0.5305	-0.063809	0.060067	-0.41091	0.17591	-0.3065	-0.21569	0.24895	-0.02925	-1.5943	1.4956	0.29267	0.86169	-0.37714	0.17131	1.4139	0.93752	-0.059663	-0.087127	0.69146
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0096	-0.10129	-0.06696	-0.12696	-0.010894	0.085303	0.087324	0.080206	-0.14885	-0.035035	0.0038122	0.044404	0.10921	-0.18367	1.3078	0.72359	0.55493	-0.040614	-3.6595	-0.36997	0.037649	0.58074	-1.09	-1.6944	-3.1548	-1.1572	-2.1555	-0.020378	0.36866	-0.88117	0.43306	-2.4097	-0.31155	-0.038187	-1.3149	0.10868	-0.067349	-1.6982	1.9911	2.1799	-0.1471	1.2224	0.024315
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5811	-0.032346	0.0032524	0.00048609	-0.017786	0.028876	-0.040984	0.043663	0.019707	0.0071789	-0.011187	0.004453	0.010688	0.84652	0.84073	1.4453	1.4583	0.83204	-0.035619	-0.74083	1.1299	-0.76434	0.21165	-0.89157	-0.51742	-0.48219	1.1151	0.48709	0.21225	0.83959	0.63389	0.29459	-0.16369	1.1222	2.1944	-1.0108	0.93191	0.70549	0.77219	0.27021	0.42852	0.96065	0.024364
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54922	-0.028012	0.017482	0.0013184	-0.034563	0.039632	-0.088647	0.085721	0.017335	0.0050798	-0.038226	0.017972	-0.021163	0.67426	0.90889	1.3391	0.66129	0.7967	-0.56113	0.56679	-1.0623	-1.8599	-0.5334	-3.023	0.34967	0.36759	-1.0056	-0.029909	0.12992	1.0812	0.96054	1.7847	0.42708	-0.5062	1.0499	1.7202	0.91365	-0.26759	0.3087	0.39373	0.48616	0.6565	-0.032062
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55176	-0.029561	0.0019651	-0.003572	-0.00058338	0.016354	0.007288	-0.0056785	-0.018687	0.034264	0.018945	0.018167	0.0056578	1.5287	1.3869	0.0081462	-0.12189	0.97777	-0.59783	0.98239	-0.27142	0.94192	-0.56635	-0.92279	-0.50777	0.55932	-1.7246	0.29233	1.3851	1.125	1.1504	1.0279	-0.0419	0.96979	2.2078	-0.024741	-0.18718	0.82933	1.1946	-0.15536	1.7123	-0.082005	-0.30189
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60971	-0.022253	-0.0024965	-0.0032537	0.0065109	0.0071474	0.0019065	0.011948	0.0069272	0.031678	-0.015197	0.016465	-0.029616	1.2882	1.8263	-0.075584	0.42749	0.68744	0.36709	0.044404	-0.8972	-0.53621	-0.61927	-0.82974	0.2579	-0.35841	1.1196	0.79764	-0.29242	1.575	-0.75244	1.6074	-0.53937	1.5451	2.1159	-0.75562	0.30691	0.081565	1.3482	0.63415	0.64644	0.91694	-0.1455
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58885	-0.034466	-0.0036	-0.050225	-0.00358	0.068898	0.043157	0.063131	-0.083988	0.044951	0.019995	0.015067	0.052122	0.80603	1.2728	0.22246	-0.23188	0.47852	-1.5952	0.091578	-0.73333	1.1987	-0.48631	-1.2568	-0.92698	-0.91852	-0.82999	0.45286	0.64359	1.6625	0.2438	-2.1978	-0.58327	-0.39782	1.785	-0.4199	-0.51934	-0.90345	-0.504	0.2365	0.88929	1.7306	1.0037
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43451	-0.021392	-0.0028386	0.0047599	0.00035087	0.0073537	-0.002113	0.00044548	0.00049914	-0.0018535	0.012593	0.0012124	-0.02616	1.0892	1.8831	-0.0095421	0.29026	1.0572	0.46815	2.1772	-0.74299	-0.11555	-0.58828	-0.2832	0.67782	-1.1902	1.1901	0.87187	0.46379	1.2405	-0.68201	0.21908	-1.1583	0.61694	1.0357	-0.859	0.57716	0.3676	1.0342	0.88839	-0.043757	0.16064	-0.23449
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85481	-0.091529	-0.07101	0.26416	0.019165	0.13499	0.14451	0.010779	-0.035254	-0.15523	-0.04622	0.073441	0.013135	0.67894	1.6365	0.19354	-0.19529	1.327	-0.03489	2.4701	-0.73975	0.64811	-0.6127	-1.2433	-2.305	-0.84391	-0.49531	0.080009	0.32403	0.033169	0.15933	2.4784	-1.015	0.84371	-0.81005	1.2938	0.68421	-2.333	-0.75933	-1.1464	0.50323	1.2234	-1.9079
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41927	-0.02238	-0.0021676	-0.0018532	-0.0016294	0.012036	0.0040143	0.016909	-0.003638	0.0097256	-0.0096495	0.0064317	-0.019478	1.2904	1.8148	0.093515	-0.35362	0.55271	0.43548	0.30302	-0.84924	0.53894	-0.85597	-0.71482	0.041337	-1.1325	1.2018	0.89288	0.41571	2.0644	0.1707	1.6043	-1.2113	1.5702	0.85914	-1.948	0.92032	0.84903	0.72598	1.1977	0.35761	0.37283	-1.6999
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89762	-0.075434	0.10079	-0.016753	0.35689	0.057427	-0.18637	-0.137	-0.073455	0.0031578	0.032738	0.074162	-0.044209	0.83307	2.0146	-0.16561	-1.0342	0.76275	-0.35056	2.7919	-0.79399	-0.82268	-0.89778	-0.14907	0.90349	-0.32375	1.4541	-1.5868	-2.9039	1.4909	-0.70999	1.4132	-0.70468	2.8168	1.136	0.056988	0.57222	0.27452	1.552	0.80317	0.68597	1.0138	-0.77081
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45133	-0.025463	-0.00060003	0.0010647	0.0039395	0.0081595	-0.0041914	0.0035773	-0.0090132	0.00023032	0.015019	0.00065317	-0.00011575	0.91853	2.112	0.55063	-0.68175	-0.015273	-0.60852	0.25679	-0.39481	1.4308	-1.1655	-0.64233	-0.16379	-0.93681	0.71232	0.86995	0.7455	0.69777	0.052391	-0.29199	-0.51083	1.1411	0.77038	-1.3861	1.0506	-2.0238	1.5596	-2.2025	0.61411	-0.75047	0.39093
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35041	-0.013955	-2.7564e-05	-0.00011675	0.0024604	0.0011776	-0.0016776	0.0041496	-0.01032	0.01776	-0.0079501	0.015272	-0.0040828	0.9119	1.9686	0.38151	-0.017836	0.50673	0.69741	0.65807	-1.211	-0.51986	-0.71979	-0.66609	0.43548	-0.68729	1.3925	1.0089	0.51257	1.827	-0.16659	1.9402	-1.2721	1.9462	0.75496	-1.1773	0.23368	0.54862	1.0465	0.87732	-0.10889	0.046785	-1.5121
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91457	-0.12918	-0.12299	0.062616	-0.0029063	-0.15609	-0.069291	0.00442	0.02476	0.077973	0.028755	0.064011	0.041062	0.76022	1.5404	0.071657	0.35954	0.54037	-0.35884	1.4999	-0.28909	-0.8593	-0.66942	-1.0664	-3.9717	-1.3595	-0.85756	0.33767	0.64268	1.7821	-0.27428	2.4395	-0.38293	1.6103	-0.77352	-0.12656	1.6809	-0.90072	-1.3178	-0.22652	0.58864	1.0163	-0.2249
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41693	-0.02091	-0.0015897	-0.0063332	0.0086952	0.0021164	-0.0018792	0.0053166	0.0031594	0.0029121	0.00071728	0.01047	-0.001562	1.4003	2.0528	0.22499	-0.32823	0.46226	0.56672	1.3534	-0.8239	1.0926	-0.98503	-0.54781	0.2703	-0.1969	1.209	0.48186	0.8266	1.1904	-0.30119	1.2209	-2.0905	0.91158	0.20712	-1.1059	-0.43953	0.26612	1.0759	0.66496	0.057993	-0.3115	-0.83132
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44325	-0.019853	0.012131	0.0018527	-0.011092	0.027323	-0.067222	0.081025	0.019124	0.03489	-0.095648	0.058958	-0.039924	1.2754	1.1977	0.86858	-0.38267	0.3121	-0.6932	1.8868	-1.1863	-1.7042	-1.1767	-2.6997	0.49712	0.82683	-1.1499	0.24606	-0.9451	-0.11539	0.23565	2.2564	0.23586	-0.56026	0.97787	1.482	0.72393	0.021569	0.056708	1.0184	0.70921	0.44592	-2.0575
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38832	-0.021036	-0.002685	-0.002806	0.0038454	0.0063381	0.0030134	0.011767	0.0017463	-0.003415	-2.7094e-05	-0.005294	0.014935	1.6315	2.2625	0.12743	-0.47482	0.51332	0.049451	1.0925	-0.84775	1.4768	-1.0441	-0.52991	-0.1229	-0.72343	0.50862	0.69354	1.1332	0.38894	0.11893	1.2087	0.10563	0.61786	1.7881	-0.7267	0.034568	0.3663	1.1418	0.68247	0.80785	0.03625	-0.59991
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42997	-0.012423	0.0042151	0.0064302	0.0062465	-0.0070624	-0.0081921	0.016706	-0.011261	0.011332	-0.0091941	0.031548	0.0219	1.4688	1.9895	0.27939	-0.79636	0.48817	0.70647	2.4084	-0.55708	0.82717	-0.76556	-0.035304	0.46826	-0.20523	-0.82543	0.41072	-0.88886	0.92614	-1.3246	1.0666	-2.4096	0.4692	0.077793	-0.76166	-0.53773	-0.069041	0.9578	1.1774	-0.21049	-0.58635	0.53498
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49943	-0.028819	0.0022738	-0.021715	0.0032721	0.042181	0.020756	0.045577	-0.071244	0.050137	0.017643	0.044336	0.10347	1.123	1.7846	0.14061	-0.79073	0.11968	-1.5385	-0.10157	-1.1027	1.4588	-0.9695	-1.4704	-0.61379	-1.0713	-0.053462	0.75248	0.60419	1.6426	0.089345	-1.5352	-0.11966	0.50586	1.7	-0.15269	0.13612	0.52735	-0.77832	-0.11335	0.82002	0.55887	0.183
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45394	-0.024163	0.0011511	0.0052057	0.0015709	0.0091182	-0.0085939	-0.0072602	0.0046082	-0.00069822	0.00098039	0.030009	-0.0049385	1.7064	1.4666	-0.16917	-0.23422	1.0096	0.18081	1.6587	-0.64728	0.74913	-0.63953	-0.83012	0.072356	-0.96773	-0.67702	0.741	0.96709	2.077	0.066354	0.67868	-1.2956	1.516	1.6153	0.077713	-0.16162	1.1027	-1.0185	0.47112	0.47591	-0.93234	-0.20586
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.348	-0.17909	-0.16723	0.19624	0.016968	-0.047495	0.02177	-0.023272	-0.012619	-0.057448	-0.04107	-0.046713	0.033566	-0.37273	0.66026	0.28767	0.39	1.3176	-0.65106	0.22823	0.60522	-0.95902	-0.54747	-1.9984	-2.955	-3.3394	-0.57824	0.04735	-0.33398	0.19721	-0.37386	2.7907	0.38768	-0.036559	0.12749	0.281	-0.36164	-1.3148	0.65558	0.18639	-2.2097	1.1756	0.80317
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62233	-0.037075	0.0048365	-0.002577	0.018726	0.0182	-0.023322	-0.028276	-0.0046328	0.029389	-0.015537	-0.032262	0.034792	-0.010361	1.2476	1.6965	1.6309	1.0829	-0.3724	-0.39105	1.3738	0.24441	0.48331	-0.46347	-0.60082	-1.1405	-0.28849	-0.053149	-0.27069	1.3121	-0.046132	-0.32721	-1.391	0.67898	0.68516	-1.4489	0.52328	0.040357	0.27455	0.28186	-0.14879	1.2282	-1.3516
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91404	-0.10498	0.1363	-0.0052899	-0.0075016	-0.10776	0.15028	0.07771	0.033156	0.046765	-0.1025	0.035608	-0.042736	0.016545	1.2047	1.2492	1.6746	0.68433	-0.062384	1.4187	1.1918	-1.1611	-0.083738	-0.38841	0.73098	-1.6011	-0.42742	-2.9359	-0.056479	1.7985	-0.95075	0.52346	0.29077	0.44072	1.2272	-0.78684	-0.27249	0.85197	0.71788	-0.19281	-0.33537	0.95574	0.28317
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59153	-0.03626	0.0015862	0.00097585	0.0025101	0.014754	-0.0041303	0.039248	-0.0015255	0.032155	-0.0584	-0.0053753	-0.034162	-0.64076	1.1326	1.699	0.70426	0.432	-1.461	1.2131	2.4561	-1.2565	-0.058417	-0.43532	-0.33872	-0.52076	-0.86755	0.41833	0.16922	0.8483	0.75739	-1.1725	-2.2325	-0.41255	0.64704	-0.50596	-0.50416	0.0035144	-0.9283	0.06493	-0.40529	-0.78061	0.31357
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60363	-0.035265	0.0042939	-0.0017522	-0.0028357	0.01655	-0.0048435	0.015953	0.0019869	-0.0084701	0.012311	-0.004955	7.3304e-05	-0.063921	1.2057	1.1354	1.9711	0.82697	0.082595	1.6563	2.8282	-0.092578	-0.28269	-0.17539	0.26005	0.31487	0.65328	0.096318	0.66089	0.18693	-0.86221	-0.4012	-0.078148	0.68156	0.54611	-0.50462	-0.85186	-0.50872	0.78772	0.27751	-0.84081	-0.56428	-1.2216
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77557	-0.05587	-0.0058705	-0.083768	0.0052014	0.064418	0.014119	-0.03383	0.045996	-0.11212	-0.057349	-0.11126	0.037198	-0.096889	0.7402	0.62204	1.0425	0.61429	-1.7619	-0.74829	2.3847	0.30835	-0.56116	-1.3172	-0.58415	-1.3344	-1.6345	-0.11987	0.077511	-1.3789	0.22127	-0.88896	-0.61283	0.24774	-1.3368	0.095454	-1.3355	0.35807	1.3354	1.4619	-0.52387	1.704	0.27685
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65704	-0.042999	0.0026473	-0.0037962	0.011971	0.021082	-0.01602	-0.0099856	-0.018142	0.035398	-0.018567	-0.058581	0.015555	-0.16768	0.59022	1.4519	1.5186	0.58597	-0.21064	-1.3084	2.6104	0.3918	0.27485	-0.85436	-0.57497	-0.28023	0.71654	0.30664	0.033276	0.48186	0.9254	-0.10102	-1.2616	0.37864	-0.018533	-1.6779	-0.085346	0.39332	0.51914	0.2969	-0.70215	1.5123	-1.5316
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89776	-0.048967	-0.0027737	0.046686	0.016731	0.090012	-0.0041909	0.0016981	0.12235	0.1442	-0.0023511	-0.058187	0.048922	-0.46355	0.29294	0.46157	1.5376	1.1974	-0.48738	0.96145	1.5892	-1.4293	-0.097495	-1.7743	-0.45622	-0.89792	-0.93468	0.32563	-1.5976	-0.50307	0.35208	1.0094	0.99548	-0.72452	1.4217	0.96519	-0.09708	0.3844	1.3226	-0.55718	-2.0466	0.97315	-0.56985
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59151	-0.034412	-0.002515	0.0026467	0.0047452	0.014184	-0.0098805	0.033104	0.01961	0.037727	-0.034884	0.020919	-0.037646	-0.043899	0.6813	0.98968	1.5784	0.86008	-0.59581	-0.55322	2.6484	-1.0805	0.11288	-0.48882	-0.38705	0.50116	0.63634	0.69288	-0.18137	0.84128	0.93262	-0.79005	-1.3902	0.71503	0.45855	-2.1591	0.33966	0.80282	0.24025	-0.17686	-0.58942	0.37542	-0.39522
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88533	-0.085804	0.098498	0.028797	-0.19456	0.033462	-0.10628	0.00076178	-0.025178	0.027601	-0.076356	-0.027686	-0.010912	0.38295	-0.20537	2.3593	1.8367	1.3673	-0.44267	1.2584	-0.2035	-1.9718	-1.5935	-3.6228	0.59813	0.81467	-0.013452	-2.798	0.44215	-0.0053764	-0.3661	0.95898	1.4534	0.9947	-0.61483	-0.25205	1.5583	1.202	-0.36491	-0.78581	-1.6449	0.074465	0.43868
