0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.31855	-0.031001	-0.0066439	0.018233	-0.014066	0.017264	0.012612	0.014942	0.0076911	0.0050522	-0.028397	-0.030187	-0.07125	-1.0743	0.46694	0.45765	-2.0528	-0.5972	-0.16241	-0.15871	-0.33346	1.3944	-0.35642	-0.25707	0.28172	0.26022	0.32942	-0.32405	-0.60652	-1.2164	0.059065	1.768	-0.43273	-0.041418	1.3745	-0.5213	1.0538	-0.83929	-0.19689	-0.87947	0.72097	-0.30164	-0.16778
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59249	0.014703	0.032782	-0.022091	-0.079897	-0.0086281	-0.00060057	-0.047404	0.099496	0.080008	-0.083901	0.037321	-0.061021	0.75297	0.49932	0.32037	-1.2215	-1.299	-0.39789	0.98115	-1.0225	1.3805	-1.5095	0.91331	-0.25879	-0.68007	0.51597	-1.3051	-1.0302	-1.6756	-0.6731	1.4114	-1.6432	0.98669	0.43685	-0.065344	0.9935	-1.7231	0.58533	-1.4559	1.5841	-1.5308	0.79503
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0176	0.10673	-0.075861	0.0051631	0.022718	0.043763	0.10007	0.0214	0.0034355	-0.054056	-0.065146	0.071084	-0.050022	1.419	-0.55415	-0.13308	-0.32453	1.9056	-1.1154	-0.23177	-1.0707	1.4826	-0.5584	1.7224	0.80267	-1.6854	-0.69524	-1.3994	-0.99383	-1.0078	-0.95874	0.23087	-0.69408	-0.32083	0.72579	-0.16	0.29389	1.0848	-0.6911	-1.7792	1.4043	0.045211	0.4231
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7244	0.033301	0.0067089	0.014899	-0.013586	-0.011056	-0.0092902	0.036639	0.035668	0.017318	0.0029832	-0.038176	0.0048614	0.58214	0.2038	-0.17465	0.90496	-0.80375	-0.36596	-0.29403	-1.1923	2.0885	1.1382	0.33657	0.34922	-1.268	0.4528	-1.1508	-0.72351	-0.7312	0.22367	0.92596	-1.7798	-0.30456	1.5307	-1.5799	1.2111	0.10424	0.091736	-0.87644	0.38927	-0.65026	0.53265
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86012	0.053615	0.0088001	-0.0061648	0.04294	-0.057395	-0.11441	0.044048	-0.090224	-0.024749	-0.082296	-0.025653	0.04641	1.1518	0.085811	-0.58577	-0.032892	-0.75859	-0.94075	-0.12083	-1.7677	1.5184	0.1127	1.8261	1.6758	-0.57567	-0.13704	-0.65198	-0.028143	-0.064244	-0.15963	0.2065	0.19163	-0.60144	2.0405	-1.6002	-0.050863	0.24932	-0.86127	-1.3693	0.77166	-0.8396	0.041084
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68657	0.037643	0.0029532	0.0033389	0.0020978	-0.010988	-0.020371	0.01194	-0.0046073	-0.040893	0.05012	-0.0014094	-0.074667	0.99155	-0.73399	-1.2205	0.44508	-0.49143	-0.17921	-0.26082	-1.3637	1.9222	1.2663	1.3475	0.26714	-0.79704	0.20984	-1.0639	-0.65397	-0.91966	-0.54854	0.90863	-0.41771	0.071108	1.4688	-0.2418	0.90438	0.5043	0.51923	-0.37064	1.9082	-0.76212	0.63829
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1015	0.11384	-0.072277	-0.0019245	-0.096893	0.02744	0.029074	0.036437	-0.050019	-0.033904	0.015649	0.069448	-0.041754	1.2208	-1.1453	0.40084	-0.2971	0.78998	-1.4524	0.094134	-2.0531	1.5143	1.4308	1.6958	-0.35779	-0.91868	-1.0427	-1.402	0.26099	-0.68155	-0.88701	0.38341	-0.71547	-0.35156	0.77749	-1.1038	-1.1916	0.60908	-2.7688	-1.8594	1.1173	-1.0273	1.5068
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71322	0.041109	0.00091947	-0.0016536	-0.0034297	-0.015719	-0.016263	0.004749	0.0043923	-0.029945	0.015661	0.010989	-0.040462	1.1268	-1.1249	-1.1759	0.18801	-0.5248	-0.44077	0.033091	-1.5752	0.9151	-0.30133	1.6886	0.27723	-0.091662	0.070088	-1.1832	0.16551	-0.27103	-0.63132	1.448	0.35676	-0.23833	2.7073	-0.26534	0.2056	1.1267	0.41652	0.02057	0.22214	-0.8424	0.62787
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0845	0.091768	0.11375	0.087338	-0.012886	0.076948	-0.009702	-0.13393	-0.033184	0.022948	0.0074905	-0.026241	-0.0053096	1.0516	-1.1204	-0.98494	0.22365	-0.56716	-0.56874	0.64466	-1.5635	-0.070378	0.86346	1.7289	-0.084051	-0.83343	1.2549	-0.34044	0.012565	-2.3856	3.673	1.8911	-0.29917	-0.18408	0.80978	1.4472	-0.92854	1.1094	-0.15552	-0.70413	0.56939	-0.75417	1.44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72711	0.041359	0.0044938	-0.0021078	-0.0069503	-0.0099852	-0.0077745	0.013498	0.012243	-0.067199	0.017021	-0.083707	0.0050058	1.2628	-1.4077	-0.99199	-0.059451	-1.002	-0.66576	-0.13527	-1.4794	1.2381	-0.051969	1.8459	0.12546	0.13093	1.1347	-1.2719	0.19976	-0.1722	-0.19591	0.91272	0.51019	-0.98576	2.5562	-0.15853	0.39286	1.0262	0.044313	-0.81813	0.23299	-0.61651	0.42968
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60119	0.033244	0.0043801	0.0048201	-0.0021797	0.00050736	-0.0050049	0.016182	0.01837	-0.034032	-0.0022661	0.021773	-0.00069031	0.76489	-1.132	-1.281	0.24031	-0.91074	-0.36429	0.13794	-0.51935	-1.376	-0.96979	1.2318	0.3697	-0.035516	-1.4652	-1.3138	-1.1897	-0.29838	-0.38107	2.1104	-0.2488	0.22086	2.2843	0.95675	-0.49752	1.1871	0.54332	-0.72814	1.3644	0.8527	0.90854
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97012	0.069417	-0.019016	0.012725	0.10093	-0.036893	-0.067988	-0.010856	0.096192	-0.056157	0.19771	0.071728	-0.023838	1.3737	-1.0819	-0.34717	-0.49713	-0.1013	-1.3049	-0.29399	-1.6578	-0.29369	-0.4039	2.3047	3.5084	0.042735	0.56289	-1.0542	0.067241	-0.0915	-0.7675	0.54542	0.40398	-0.45851	1.5535	0.042595	-0.24362	1.6554	-0.73994	-2.3581	-0.61113	0.087873	0.27133
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72744	0.041629	0.00078449	0.00095594	-0.003079	-0.0084351	-0.016405	0.0063247	-0.0050806	-0.0073738	0.010473	0.00769	-0.03574	1.1571	-1.1394	-1.2114	-0.043287	-0.68443	-0.18981	-0.091598	-1.6531	0.11062	1.4981	1.889	0.29255	0.5417	0.78963	-1.2703	0.39414	-0.28562	-0.87107	1.2616	0.33102	-0.71838	1.4811	-0.71164	-0.54504	0.62002	0.36592	-0.46808	0.47392	-0.53982	0.59898
