0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1903	-0.031743	0.00096388	0.0041053	-0.011563	0.024903	0.017984	-0.022182	0.017368	-0.051415	-0.014618	-0.016587	-0.0023662	-1.3775	-0.064808	-0.72984	-1.5797	0.46104	-0.95679	1.4962	-0.16938	-0.23089	-0.18371	-1.7008	-0.98199	-0.53696	0.55215	-0.42553	-1.3969	-2.3612	-0.097708	0.79613	0.54075	-2.2179	-0.65957	0.45309	-0.74375	-1.9298	-1.5734	-1.1376	-2.6643	-1.9016	0.10633
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8882	-0.049152	-0.054917	0.015691	-0.065667	0.038074	0.059414	-0.031649	-0.11081	-0.03044	0.066102	-0.021217	0.058361	-0.92478	0.54723	-0.2965	-1.163	0.45909	-0.85086	0.88233	-0.77422	0.306	-0.29586	-1.5254	-0.22967	-1.128	-1.0915	0.67708	0.043014	-1.6248	1.0854	0.25906	0.83432	0.82358	-1.1018	2.9626	-0.16837	-0.71545	0.60433	-0.51757	-2.6675	-2.1139	-0.044295
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6606	-0.044666	0.00071356	0.005146	-0.014738	0.037154	-0.0025317	-0.046473	-0.0038399	-0.029641	0.051024	-0.034538	0.033864	-1.0689	0.4772	-0.60869	-1.3464	0.12716	-1.6045	1.2247	-0.93681	0.36567	0.85635	-0.61058	0.44026	1.5199	-1.1239	0.17754	0.14653	-1.7089	0.29255	-0.36493	-0.42594	-0.20036	2.1121	1.0588	-1.2806	-1.1309	-0.32239	-1.2744	-0.59718	-1.3638	-1.6287
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5542	-0.042845	0.016225	-0.0012515	-0.0037288	0.03163	0.02992	-0.028394	-0.015207	-0.04471	-0.018322	-0.0053382	0.016347	-1.2347	0.33508	-0.55236	-1.3134	-0.29595	-1.5239	1.1662	-0.71201	0.41229	1.0404	-0.06505	0.51148	-0.65927	-0.50619	0.065536	0.33966	-1.2161	0.29422	0.019427	0.10714	-0.80078	2.0452	0.50956	1.236	-1.2855	-0.76406	-0.91997	-1.2183	-0.26684	-0.95852
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6058	-0.04555	0.08863	0.017653	0.18104	0.0046443	0.0017686	-0.0026408	-0.048417	-0.11546	0.002025	-0.0086692	-0.025802	-1.0826	-0.14059	-0.34787	-1.4179	0.2457	-1.2634	0.9994	-1.5755	-0.62143	0.51821	-1.189	0.20184	-1.7848	-1.5179	1.5453	-0.25406	-2.0959	0.84862	0.12295	0.12557	-0.75538	1.8728	-0.71987	-0.43035	-0.10252	1.7831	-0.92194	-0.87039	-0.17129	-1.5762
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2302	-0.035335	0.0010368	0.00056913	-0.017021	0.0060375	0.0052554	-0.010179	0.029492	0.0016375	-0.10062	-0.071984	-0.0043947	-1.0692	-0.66807	-0.092026	-0.94251	0.73453	-1.0327	0.96199	-0.96042	-0.61003	1.0222	-0.97269	0.51492	-1.1422	1.5839	0.53402	-0.5867	-1.6895	0.16116	0.86391	-0.10471	1.9271	2.6125	1.0658	0.41824	-1.9374	-0.60358	-0.88995	-0.0468	-0.043584	0.66272
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6553	-0.045375	-0.049328	0.11728	-0.020855	0.086179	-0.059258	-0.037267	0.044059	-0.010238	0.015068	-0.0033191	-0.033533	-1.0523	-0.40199	-0.21128	-1.0672	0.68165	-0.97369	0.94881	-1.1319	-0.55576	1.092	-1.2995	-0.022489	-0.74207	-1.7228	0.77028	-0.28227	-1.2699	0.86762	0.9874	0.50664	1.0579	1.2685	2.8188	0.44604	-1.1668	-0.98414	-0.54182	-1.7583	0.21848	0.50965
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7511	-0.047578	0.023338	0.012733	0.014576	0.046921	0.019378	0.0062722	0.018718	-0.0011565	0.014072	-0.027763	0.024424	-1.0788	0.69803	-0.73754	-1.2	-0.86998	-1.5592	1.3832	-1.4599	0.64943	0.78265	-0.57388	0.42442	-1.0597	-0.89656	-0.22097	0.5606	-0.92469	0.23284	-0.72397	-0.35701	-0.11228	0.89089	0.94238	-1.3134	-0.49783	-0.071145	-1.3585	-1.3192	-1.2142	-1.4724
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69	-0.046589	0.000288	0.00039682	-0.0075006	0.023063	0.026711	-0.012301	0.0037662	-0.024674	0.01859	0.0024365	-0.0094551	-1.068	0.60499	-0.51469	-1.0983	-0.21051	-1.4466	1.3232	-1.6018	0.55226	1.2598	-0.48691	0.55329	-0.88828	-1.2211	-0.17328	0.93179	-0.70022	0.7014	-0.1343	-0.0051571	0.79714	1.5332	1.5646	-1.6926	-0.73021	-0.29135	-0.93791	-1.3279	-0.11293	-2.2432
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2556	-0.056485	0.024571	-0.022619	-0.11694	0.043814	-0.0054028	0.12106	-0.060024	-0.10904	-0.014805	0.003198	0.054729	-0.94168	0.76835	-0.68515	-1.3471	-0.16251	-1.2632	1.2688	-1.6635	0.41264	0.13695	-1.4187	0.11821	-0.68167	-0.33133	0.9522	0.19297	-1.3544	0.99079	-1.2603	-0.19472	1.0734	-0.48619	2.1142	0.90844	-1.4641	0.62336	-1.0887	-3.5734	0.35847	-0.70043
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0217	-0.053196	0.0032648	0.011469	-0.025085	0.023966	0.0086407	-0.019097	-0.014782	-0.011976	-0.00055108	0.017574	0.034026	-0.76523	0.68415	-0.57713	-1.0013	-0.82369	-1.5857	1.4325	-1.8955	0.62383	1.5237	-0.95563	0.36471	-1.2358	-0.92345	-0.0023493	-0.20535	-1.3949	0.44714	-1.5461	-1.0452	0.57317	2.9442	2.3382	-1.1998	-0.56768	-1.0441	-1.8487	0.18794	-1.3576	1.1804
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2767	-0.070188	-0.082518	-0.047438	-0.0067427	-0.15229	0.12763	0.028371	0.076838	-0.11692	-0.045521	0.097219	0.07912	-0.92242	0.7724	-0.67354	-1.4901	-0.21913	-1.4233	1.1864	-0.42409	0.64145	0.73156	-1.6327	0.31562	0.63428	-1.82	0.48552	-0.42961	-1.921	1.0926	-0.64906	-0.27571	0.20633	0.22924	3.7271	0.0068726	-0.28442	0.18381	-1.0098	-0.74617	-2.4113	1.042
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8431	-0.050704	0.0065404	-0.0063506	0.0074521	0.034598	0.011348	0.016027	-0.00037606	0.017199	0.024009	-0.0063693	0.00046117	-0.85355	0.57789	-0.45835	-1.1322	-0.28241	-1.6427	1.3129	-1.7099	0.29711	0.75162	-0.73007	0.31275	-1.0253	-0.44985	0.25161	0.00027156	-1.3867	0.26998	-0.96401	-0.7881	1.3388	2.742	1.6798	-0.26739	-1.3489	-1.486	-1.9423	-0.38212	-1.6786	1.1813
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7931	-0.049888	0.0040933	0.010083	-0.0017364	0.015905	0.014323	-0.0020342	0.015292	-0.017644	-0.0054659	0.016412	-0.0045506	-0.83494	0.49328	-0.54034	-1.1976	-0.019272	-1.6664	1.4005	-1.2683	0.30147	0.96228	-0.90389	0.50955	-0.74026	1.3911	0.029882	-0.11376	-1.4941	0.28754	-1.2419	-0.71687	1.64	1.4704	2.1845	0.14636	-1.8498	-1.6963	-1.4912	0.30475	-1.4717	0.22706
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0614	-0.055153	0.07089	0.0016054	-0.071044	-0.021772	0.036151	-0.0056618	0.021831	0.01445	0.032568	0.029459	-0.015887	-1.1024	0.6329	-0.84307	-1.2458	-0.22549	-1.8072	1.5254	-1.3305	0.54653	1.2921	-1.6479	-0.19368	-1.5555	-0.51251	0.047997	-0.32281	-1.7911	0.43081	-1.3168	-0.54332	2.1505	-3.0505	0.75347	1.1269	-1.3754	-0.87749	-1.3788	-0.73399	-1.1455	0.6022
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4058	-0.040573	0.017698	0.00084462	0.0076348	0.044108	0.022817	-0.02074	-0.046691	-0.020531	0.0033004	-0.036196	-0.0040198	-1.32	0.5967	-0.51411	-1.3232	0.051909	-1.3629	1.0354	-0.64223	0.77281	1.0569	-0.37175	0.54493	1.1824	-0.97799	-1.0675	-0.02832	-1.4833	0.22534	0.86869	0.61428	-0.33076	0.7425	-0.01499	-0.53864	-0.58535	-0.53402	-0.52395	-1.7801	-0.66977	-0.5425
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5817	-0.049216	-0.032176	-0.067625	-0.012482	0.040711	-0.0087115	-0.01659	-0.031432	0.040406	0.01333	0.022922	0.0040262	-1.1233	0.8518	-0.56754	-1.156	-0.15246	-1.3606	1.0439	-1.1047	0.89195	0.91753	-0.83847	0.31135	-0.89565	0.12645	-0.71263	-0.17289	-0.58702	0.45334	0.06601	0.38425	1.4439	0.99388	2.1691	-0.4489	-0.92736	-0.69536	-0.45628	-0.6943	-0.53983	-0.34578
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4448	-0.040899	0.0067495	-0.0075696	-0.00073753	0.038213	0.0021009	-0.025216	-0.013315	0.0076358	0.030239	-0.046746	-0.041984	-1.4131	0.5855	-0.61499	-1.1787	-0.49098	-1.5045	1.1127	-0.73371	0.61942	1.756	0.03387	0.24076	-0.008194	-0.56866	-1.1063	-0.054629	-0.96039	0.18549	0.78727	0.39172	-2.1266	1.5004	0.51391	-0.62321	-0.04805	-1.3631	-0.57096	-0.81436	-1.2214	-0.49996
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52	-0.041007	0.004807	0.01248	0.007112	0.041833	-0.01097	-0.00048387	-0.0083643	0.02717	-0.04777	-0.0051899	0.0084487	-1.1886	0.67977	-0.33343	-1.0472	0.16636	-1.22	0.9228	-0.99756	0.95251	1.3533	-0.30445	0.41405	-0.82545	0.4348	-0.77235	-0.0090915	-0.82995	0.018514	0.5837	0.57284	1.4324	1.79	1.1266	0.15452	-1.3347	-1.4533	-0.066718	-0.95446	0.48518	-0.97015
