0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71892	-0.013295	0.0041886	0.010395	-0.0018352	-0.024429	-0.013772	-0.020624	0.01243	0.00085981	-0.024179	-0.0048052	0.010002	-0.67608	0.59545	0.034155	-1.4204	-1.276	-1.3029	-0.22623	-1.9407	0.52681	-0.48077	0.27115	-0.5682	-0.72687	-0.92323	-0.017486	-1.9107	-0.88258	-1.2679	0.1865	0.26461	-0.3446	-0.96026	0.33719	0.66375	0.75018	-0.22888	-0.65144	-1.1103	-0.39329	0.42197
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9569	-0.029743	-0.05397	0.041722	-0.041166	0.0019686	0.038268	0.0079516	-0.0076381	0.025207	-0.031049	0.081571	0.026501	-0.75397	0.88746	-0.45046	-0.35318	-1.1824	-1.2262	-0.66791	-1.8175	1.5003	-2.0357	0.44243	-0.28927	-0.10079	0.085822	-0.34039	-1.317	-0.80913	-0.40695	0.54979	0.53739	-0.17665	0.073863	-0.3033	1.5379	1.326	0.59194	-1.8381	-0.89201	-0.1113	-0.94734
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93085	-0.027448	0.0084254	0.01705	0.015999	0.027534	0.011973	-0.0049661	-0.009224	0.043476	0.041804	-0.031494	-0.010331	-0.62158	1.0161	-0.94989	-0.66656	-0.20238	0.96294	-0.26669	-2.0258	-0.14441	0.30878	0.59785	-0.2201	0.61117	-1.3317	-0.18892	-1.0973	-0.94659	-0.56045	1.1616	0.40976	-1.2686	-0.37086	1.4334	1.147	-0.40095	0.52548	0.42851	-2.285	0.24413	-1.4219
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0976	-0.027511	-0.0056038	0.010377	0.0087252	0.0086573	-0.014114	0.014279	0.039334	-0.0027305	0.078131	0.0011199	0.038736	-0.63272	1.2	-0.82843	-1.1014	-0.92249	-1.6174	-0.29148	-2.1869	0.77427	-0.10457	0.80062	-0.3708	0.11398	-0.80233	0.27229	-2.0943	-0.48361	-0.64906	0.43761	0.11749	-0.051436	-0.25809	0.19988	0.89028	1.4045	-0.33629	0.49274	-0.5953	0.56737	0.13459
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3563	-0.092329	0.080314	0.0013525	0.041308	-0.0085655	-0.086413	-0.037442	-0.19618	0.089568	0.031837	0.014521	-0.11206	1.0588	-0.76089	-1.1628	-0.25532	-2.326	-0.92365	-2.2382	-0.89723	0.35858	-0.84802	0.79246	-0.53316	-0.2001	-2.7255	-0.57215	-1.1377	-0.66505	-0.81433	-0.8203	-0.34449	-0.76719	-0.94088	0.62991	1.962	-1.0411	-1.1536	0.35694	-2.6193	-0.42631	-0.074733
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4853	-0.048388	0.002663	0.042561	0.0071055	-0.013657	0.018356	-0.026346	-0.032051	0.038576	-0.070149	0.0025904	0.0032601	0.5755	-1.41	-1.2084	-1.5807	-0.18612	0.62089	-1.2292	-1.9567	1.172	-0.30663	0.64955	-0.95944	0.79245	-0.53353	-0.42526	-1.7485	-0.78921	-0.61846	0.70598	0.09476	-2.6203	-0.95534	0.77774	1.0687	-0.91961	0.42795	0.3264	0.30527	1.4751	0.24849
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6436	-0.059503	-0.022306	0.043737	0.026281	-0.015738	-0.0099074	0.09495	0.10128	0.02971	-0.011753	0.028365	0.006004	1.0454	-1.1292	-1.0881	0.21066	-1.0909	-1.5997	-1.643	-1.0178	1.5333	-2.7992	0.73226	-1.1177	0.63265	0.23544	-0.92852	-1.2917	-0.65537	-0.57456	0.44576	0.38547	-0.94747	-0.45324	0.044526	1.0883	1.0262	0.97767	-1.6509	-0.25955	0.77791	-1.4129
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5786	-0.051677	-0.00031817	0.0084775	0.00083164	0.0049032	0.039892	-0.006055	-0.0461	0.010959	-0.078296	-0.033399	-0.0092158	0.59536	-1.6677	-1.2246	-1.5656	-0.52935	1.5869	-1.4313	-1.4896	0.79376	-0.4137	1.2085	-0.70034	1.2545	-1.041	0.21945	-0.12083	-0.59805	-0.25782	0.18418	-0.29016	-1.7646	-0.56358	0.29868	1.0188	-1.0077	0.43368	-0.066721	-1.0523	1.4072	-1.2572
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7048	-0.062745	-0.027202	0.020105	0.039715	0.0064991	0.025658	0.037989	0.060565	-0.0042743	0.020397	-0.040116	-0.05508	0.51087	-1.8474	-1.0932	-1.3843	-2.454	-1.9474	-2.3101	-1.3995	0.085699	-1.256	1.0035	-0.74881	0.0894	-0.84454	0.070748	-0.22208	-0.83339	-0.097953	-0.029483	0.94581	0.71668	-0.053565	-0.27438	0.83803	0.85448	0.039166	0.85276	1.2838	1.6426	0.96687
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7388	-0.057507	-0.001147	0.019257	-0.0016448	-0.0018743	-0.0090602	0.026207	-0.031174	0.013275	-0.053029	-0.017563	-0.041725	1.1984	-1.7156	-1.3357	-0.65903	-0.49202	1.2286	-1.6012	-1.3944	1.0127	-0.79795	1.0261	-1.0324	1.0622	-0.71595	-0.76174	-1.585	-0.92934	-0.53027	0.5294	-0.58072	-2.847	-0.43045	0.53386	1.9747	-0.30525	-2.0018	-0.045514	-0.33232	0.55471	-0.4019
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6662	-0.059061	0.0027219	0.029367	0.015216	-0.0018267	0.080983	0.0066522	-0.0074943	0.010448	0.013998	-0.031721	-0.017538	0.65093	-2.1146	-1.2093	-2.0059	-1.9962	-1.5905	-2.2066	-1.5288	0.39123	-0.24745	1.0126	-1.0009	0.32452	-0.97305	0.29445	1.2904	-0.59497	-0.22441	-0.22399	0.40043	0.65776	-0.064817	-0.62223	0.69868	1.2971	0.34267	-0.59873	0.58481	1.7117	0.89518
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9026	-0.062497	0.010847	0.014077	0.037862	-0.018534	0.034454	0.0025909	0.0053549	-0.018177	0.058854	0.12295	0.061619	1.312	-1.437	-1.1874	0.62317	-1.2589	-0.62163	-1.7605	-1.1885	0.60813	-0.3231	1.3003	-0.73481	0.60513	-1.7433	-0.99129	-0.9206	-0.66746	-0.35476	0.79483	-0.37173	-2.347	-0.53207	1.0207	1.3898	-0.39692	0.5215	-0.79458	-2.0627	0.95386	-1.9751
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7428	-0.05717	0.0084303	0.015744	0.020337	-0.00059257	0.011455	0.032094	-0.028702	0.012773	-0.019646	0.074331	-0.035265	0.98841	-1.8013	-1.3504	-0.037935	-0.29581	-0.12945	-1.3426	-1.8685	1.048	0.087488	0.8125	-1.221	1.3515	-0.35547	-0.15375	-1.3663	-0.74091	-0.37932	0.01476	-0.96604	-3.2283	-0.86651	0.47894	0.85741	1.4023	0.51884	-0.75077	-0.31252	1.2085	-1.9705
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8515	-0.067421	-0.022919	0.035344	0.0092047	-7.8887e-06	0.017142	0.042302	0.050816	0.016022	-0.028609	0.028458	-0.0013094	1.4101	-1.9177	-1.0843	-1.5399	-1.8776	-1.2332	-2.1363	-1.4815	0.75983	-0.68952	0.77399	-0.66969	0.45738	-0.73279	-0.78295	0.010877	-0.57719	-0.34289	0.095926	0.34765	0.36281	-0.026989	0.2823	0.67943	0.48668	0.30076	-1.444	1.0439	0.92691	-0.54564
