0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4171	-0.013439	-0.0015144	0.00038105	-0.003066	-0.0017685	-0.00034551	0.020303	0.0050544	0.0031359	0.002552	-0.01201	-0.0060726	0.24696	-0.80772	-1.539	-1.0637	0.01877	-0.49659	2.6349	0.23774	1.4462	0.86602	0.33092	0.086227	-2.1522	-0.67782	0.053002	-1.6213	-0.075216	-2.3217	0.086659	0.42518	0.15946	-3.2341	-0.89924	0.32776	1.5098	-0.2928	0.18506	1.8439	-2.1153	-0.52395
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2782	-0.011966	-0.0040957	-0.0068723	-0.0061311	-0.0048049	0.021006	0.02116	0.010013	0.025635	0.016933	-0.013182	0.027904	0.12184	-0.57704	-0.97993	-0.42268	0.25007	0.1377	3.1246	0.25947	2.2045	-0.9824	1.0165	0.12422	-1.5038	0.00060116	-0.48889	-0.65433	0.51758	-1.4486	-0.3422	1.1392	0.074035	-1.6651	-0.41955	0.24164	1.3892	-0.052391	0.33574	2.5159	-0.045019	0.80925
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.185	-0.010877	0.0038972	-0.0046455	0.0045509	0.0099565	-0.013663	-0.011192	0.011919	-0.0038908	0.027975	-0.028587	-0.017358	0.056795	-0.41841	-0.60783	-0.4349	0.6629	0.1782	2.8191	0.32559	2.6373	0.87153	0.51205	-0.10128	-1.1468	-0.044647	-0.7087	-0.19515	0.65315	0.40179	-0.38267	1.6572	-0.044086	-1.4624	-0.59293	0.10894	1.8382	-0.96027	1.235	2.5665	0.052844	-0.044219
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2031	-0.01117	0.00028654	-0.004177	-0.0046058	0.0043273	0.013732	-0.0043738	0.0017569	0.0078072	0.029217	-0.013932	0.0044918	0.1272	-0.39171	-0.51144	-0.71542	0.63616	0.28101	2.6804	0.20412	2.4707	-0.3486	0.99824	0.019552	-1.3567	0.11781	-0.77257	-0.16919	0.87839	1.0369	-0.72867	1.7042	0.07751	-1.4837	-0.69042	0.11795	1.6469	0.11282	0.74371	1.8216	0.36431	-1.0268
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1511	-0.010621	0.0024261	-0.0067568	-0.0059458	-0.0056984	-0.0078884	0.0062371	-0.010986	-0.0097251	0.013266	-0.0019475	0.011367	0.10303	-0.34485	-0.60488	-0.44132	0.87101	0.45808	2.2945	0.13379	2.4007	0.42845	-1.6709	0.1376	-1.6016	0.23415	-1.6629	-0.067661	0.90929	1.5612	-0.47489	1.5154	-0.046942	-1.5022	-1.2968	-0.090621	2.3611	0.77996	0.8895	1.4653	0.62713	-0.0014514
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1488	-0.010499	0.0028512	-0.0027027	9.685e-05	0.00095473	0.0063398	0.0012736	0.002865	0.001783	0.0054375	0.0069683	0.013424	0.17186	-0.31074	-0.4603	-0.70579	0.93	0.41347	2.0293	0.11862	2.0696	-0.56269	-0.94897	0.18496	-1.788	0.05767	-1.9636	-0.15247	1.0279	1.7482	-0.77268	1.7898	-0.19072	-1.4092	-0.76754	-0.34136	2.8656	1.1648	0.10645	1.2747	1.0084	-1.2221
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1227	-0.010135	0.0018944	-0.007519	-0.0032065	-0.00019008	0.010841	0.00030161	0.0030324	0.0045129	0.012744	-0.003274	0.0093143	0.20218	-0.35161	-0.91056	-0.74866	0.80894	0.52643	2.0158	-0.049378	2.2133	-1.6482	-1.247	0.28451	-1.99	0.10882	-2.1434	-0.30846	1.0376	1.9159	-0.60472	1.5484	-0.087099	-1.7448	-0.3264	-0.33627	1.902	1.2497	0.77535	1.414	1.029	0.18078
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.093	-0.0099426	0.0019007	-0.0074963	-0.0034343	0.0025326	0.0042529	-0.0024466	-0.0054643	0.016676	0.0024251	-0.015877	0.0084484	0.20106	-0.25184	-0.907	-0.79205	0.77369	0.38293	2.2667	0.16188	1.9894	-0.42031	-0.61602	0.28953	-2.1033	-0.15392	-2.1789	-0.4409	0.71829	0.97507	-0.47712	1.926	-0.069677	-1.5514	-0.90075	-0.44875	2.4924	1.4743	0.29661	1.5009	1.1832	-1.2443
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0764	-0.0095277	0.00063223	-0.0062647	-0.0021479	0.0048957	-0.0019463	0.002982	0.0015938	0.0040077	0.0046809	-0.018073	0.0051258	0.12426	-0.27769	-0.97199	-0.68402	0.86011	0.25931	2.6854	0.26736	2.2595	0.44782	-0.67304	0.14074	-1.7804	-0.029848	-1.6561	-0.27324	0.53643	0.67551	-0.33751	1.8336	0.16078	-1.3236	-1.3433	-0.2977	2.1633	0.10985	0.91392	2.0282	0.72086	-0.86437
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1619	-0.010189	0.001256	-0.0046797	-0.00020562	-0.00040571	0.00090982	0.0059677	0.0039018	0.012192	0.007047	-0.01069	0.0079695	0.097804	-0.20741	-0.90177	-0.42471	0.81691	0.30442	2.1792	0.17282	1.9802	0.81694	-1.1147	0.0039785	-1.9515	-0.088567	-1.4222	-0.27291	0.84459	1.9499	-0.47673	1.8344	0.07178	-1.5196	-1.8926	-0.080224	2.7927	0.45703	0.16699	1.4809	0.85771	-1.3079
