0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2689	-0.0027929	-0.0050915	-0.0012686	-0.025311	0.0043056	0.010305	0.011772	0.0092101	0.018536	-0.024882	-0.0048417	0.0029737	0.38393	-0.56547	0.070551	0.44251	0.5444	1.1807	-0.4196	0.43797	-1.2298	-0.76802	1.1045	0.49741	-0.84326	-0.52011	-0.93699	-0.24157	-0.13986	-2.1655	0.0012058	-0.56497	-0.25793	1.5679	-0.38512	0.66108	1.1177	-1.2036	0.8813	0.61737	-1.5342	-0.60478
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61478	0.018901	-0.010875	0.014698	-0.059028	-0.041462	0.0083078	0.047322	0.0069891	0.011388	-0.069787	0.01717	-0.058086	0.61991	-0.085511	0.55495	-0.42459	-1.123	1.6501	-0.10424	0.32897	1.113	-0.20905	2.0556	0.28523	0.89063	-0.19268	-0.054488	0.6052	0.69707	-1.5523	0.075263	0.70308	0.35799	3.524	0.48831	-0.11912	-0.20121	1.1231	-0.63774	-0.13107	0.31553	0.078421
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39987	0.0047165	-0.0019838	-0.0071073	-0.016242	0.017838	-0.010805	-0.0080706	0.026725	-0.0064788	-0.037621	-0.014478	-0.0035849	0.75239	-0.21374	0.61193	-1.1392	-0.051435	1.5847	-0.62754	0.76754	0.036674	-0.60425	0.39024	0.21226	-0.19657	-0.44311	-0.31418	0.48935	-0.36372	-1.3082	-0.11503	-0.084187	0.7217	3.467	0.70673	0.9732	0.18172	0.083325	1.4875	-0.27504	0.12604	1.1932
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33941	-0.00010698	0.0025099	-0.0021799	-0.037093	0.022059	0.0076685	0.010677	0.024179	-0.0022668	-0.029561	0.0055372	0.015402	0.80354	-0.2301	0.48556	0.65452	-1.1336	1.138	-0.42809	0.83548	-0.201	-0.60637	1.0153	0.28577	-0.2223	-0.75128	-0.71454	0.39676	-0.2329	-1.4438	-0.14642	-0.40769	0.47923	2.9692	0.31102	1.5289	0.41372	-0.29091	1.7095	0.5486	-0.35694	1.2798
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.203	0.061304	0.076478	0.15051	-0.071199	-0.029821	0.16786	0.033886	-0.08008	0.014542	-0.07303	0.00047196	-0.082227	1.6057	-0.41498	-0.9281	-1.6788	-0.98828	-0.162	0.35874	0.57354	0.57346	1.9618	0.27764	0.38687	-1.2909	0.92762	-0.68808	-1.1822	0.037967	-1.1917	-0.20729	-1.6073	1.2602	1.5313	0.75939	-2.8223	-0.20411	1.1011	-0.88853	0.48743	0.83961	-0.53489
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40468	0.0044302	0.0053474	-0.0062118	-0.0070664	0.0086036	-0.0042985	0.003058	0.0038914	-0.026838	-0.026223	0.027562	0.017877	0.60833	-0.46523	0.69095	-1.1922	-1.0058	1.61	-0.70056	0.94106	-0.42335	-0.83485	0.91582	0.32431	-0.14289	-0.58351	-0.66079	-0.41503	-0.48102	-0.70894	-0.40156	-0.3016	0.72128	3.5744	0.59042	0.77325	-0.1033	0.12397	1.3073	-0.25378	-0.22081	0.75774
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93012	0.038474	-0.11508	-0.036279	-0.029998	-0.07678	-0.092153	0.044588	-0.021073	-0.089405	0.024435	0.065412	0.033923	0.81481	-0.63545	0.47047	1.0565	-1.0424	0.94655	1.6715	-1.9466	-0.16012	-1.0173	-0.17414	0.22315	-0.56937	-0.12721	-0.554	-0.26004	0.35248	-0.91636	-0.11327	-0.74164	1.6355	2.0737	0.73579	2.0741	0.8136	-1.5921	-0.054827	0.63961	-0.17707	1.2707
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8088	0.040121	0.051042	-0.041436	0.0095249	-0.025626	-0.0094319	0.009704	-0.0044361	-0.019452	0.022063	-0.0079347	0.0011856	0.85897	-0.90634	-1.2711	-0.29497	0.9658	0.30783	-0.67409	0.43184	0.092979	-0.26863	0.25877	-0.42315	0.43764	-0.17391	1.0648	-0.44815	-0.10903	-2.1579	1.1273	0.43715	0.11088	1.5811	0.46996	0.76612	-0.86307	-1.1061	0.14858	-0.98627	1.3103	1.663
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49066	0.012313	0.0010372	-0.0021177	-0.015142	-0.0013253	0.0045912	0.0051447	-0.0043196	-0.015445	-0.0045327	-0.015367	-0.0060007	0.5997	-0.62387	0.49715	0.71175	1.018	1.3719	-0.39817	0.58394	-0.79207	-0.69864	1.0552	-0.058761	-0.54431	0.10005	-0.090761	0.09033	0.45898	-2.4052	1.1765	0.14926	0.05805	2.5121	-0.33773	0.55798	0.73471	-1.188	1.5798	-0.085575	1.1913	0.61349
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75801	0.030537	-0.009662	0.0081439	-0.04316	-0.070772	0.0081536	0.076599	-0.044819	0.0083932	-0.043142	-0.03146	0.0023875	0.5119	-0.34465	-0.17724	-0.50873	-1.1176	1.6635	-0.048385	-0.23596	1.2813	-0.049114	2.1873	0.41865	1.3213	-0.47035	0.1337	0.68055	0.86367	-0.34101	0.47962	1.1433	0.34085	2.8368	0.20468	-0.16844	-0.67125	1.1831	-1.8025	-0.33897	0.74651	-0.25795
