0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0658	-0.008211	-1.8446e-05	-0.024328	-0.031122	-0.053807	-0.011327	-0.030886	-0.023824	0.045036	-0.013002	-0.056079	-0.0080621	-0.47896	0.52145	-1.1855	-1.4691	0.70874	-0.44354	-0.79724	-0.76598	0.00053861	-0.44298	-0.99891	-0.21332	-1.2063	-1.548	0.33107	-0.44664	1.0457	-0.41762	0.59687	-1.0594	1.043	0.52323	-0.57636	-0.43217	1.1095	1.9733	-0.94381	-0.8903	-0.93272	0.26755
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.603	-0.044016	-0.27751	0.066914	0.0030862	-0.0056727	-0.087901	-0.025517	0.029436	-0.11267	0.027061	-0.030823	0.016772	-0.75879	0.61593	-0.47616	-1.3681	-0.064266	-1.1949	-0.52127	-0.22249	0.48818	-1.4032	-0.67914	-0.68915	-0.53028	-0.17655	-0.78488	-1.5664	1.0487	0.95313	0.069695	-0.65541	0.31717	0.3165	0.87517	-0.29313	1.0936	2.9171	0.11721	-1.6141	0.23782	-0.29724
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8599	-0.046042	0.040247	-0.028968	-0.0093465	0.023677	0.068949	0.014629	-0.0229	-0.013392	-0.021888	-0.012597	0.012702	-1.0277	1.1277	-0.51838	-1.3729	-0.094934	-0.080574	-1.8945	0.18297	-0.23093	0.6551	-1.5491	-0.59097	1.3822	-2.2741	-1.5111	0.038448	0.53117	-0.8854	-1.4406	-1.3938	0.83198	0.53384	1.9718	0.095718	-0.66458	0.11004	-1.0346	-1.2432	-0.18823	0.52424
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5712	-0.039972	-0.00046874	-0.014086	0.032404	0.009983	-0.02262	-0.0041296	-0.021806	0.043278	-0.05547	-0.0032725	0.032369	-0.99697	0.58026	-1.2081	-0.52991	-0.22062	-0.71473	-0.25017	0.13027	0.98706	-2.8381	-0.55123	-0.46333	-0.91645	-0.054626	-1.4769	0.72706	-0.31441	-0.73136	-2.4864	-0.64094	1.2124	0.086379	0.56294	-0.10533	1.531	0.84258	0.040118	-1.0733	-0.5458	-0.76439
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8068	-0.047278	-0.057023	-0.06278	-0.012082	-0.0059694	0.06857	0.050848	0.042049	0.033593	-0.0067461	-0.016447	-0.03205	-1.0911	0.96514	-0.93056	-0.95519	-0.87345	-1.1977	-1.046	0.023789	1.1617	-1.6998	-0.81424	-0.13303	-1.166	0.24914	-1.9757	-2.0603	-0.30293	-0.88738	-1.7099	-1.0651	0.37765	-0.83657	-0.90499	-0.30243	2.0281	1.536	-0.60955	-1.7794	1.0068	-2.2494
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6907	-0.040685	0.014825	-0.017631	0.034498	0.01419	0.024026	-0.0070844	-0.027817	-0.01729	-0.034503	-0.010885	0.021707	-0.8841	1.1059	-0.8394	-1.2472	0.39642	0.093977	-1.5886	0.3322	0.75377	0.53333	-1.3876	-0.70681	0.47601	-1.3238	-1.3807	0.60395	0.88847	-0.35119	-1.9403	-1.2361	0.97961	0.75732	2.7232	0.10312	-0.87976	1.1187	-0.12808	-1.0564	-0.72333	0.29952
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5017	-0.040875	-0.005888	-0.01547	-0.014757	0.014505	0.02777	0.026861	0.002101	0.0022909	-0.01006	-0.0625	-0.029117	-1.1228	0.88308	-1.1037	-0.91825	-0.0043379	-0.84191	-0.55817	0.69242	0.3047	-1.4589	-0.67621	-0.13169	-1.074	-1.1441	-1.1359	1.9112	1.3816	-0.35234	-2.0152	-0.41111	1.1926	-0.44262	-0.43194	-0.16642	2.1561	0.49596	-0.60737	-1.2291	-0.20361	0.7139
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7916	-0.045625	0.012189	-0.017216	-0.022959	0.01247	0.0072168	0.021273	-0.065513	-0.003792	-0.00032328	-0.017631	0.019088	-1.0707	1.2788	0.17971	-1.354	-0.47377	-0.92475	-2.1518	0.14266	-1.4702	1.258	-1.3883	-0.6096	0.04009	-1.16	-2.1913	0.37364	0.24232	-1.0138	-1.6295	-0.47448	-0.047404	-0.1023	0.8459	-0.24476	-0.99472	1.0926	0.057529	-1.5076	1.418	0.78662
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7523	-0.04305	-0.0065184	0.0009976	0.01282	-0.004977	0.007241	0.031105	-0.0048962	-0.020607	-0.032984	-0.011924	0.020093	-0.99334	0.79888	-1.2851	-1.4907	-0.27338	-0.85994	-1.3764	0.60342	0.60086	-1.1578	-1.0563	-0.27878	-1.1196	-0.14448	-1.3811	1.1025	1.4746	0.079153	-2.5297	-1.0315	1.6482	-0.091466	1.9957	0.44288	1.6588	0.3139	0.37573	-0.94118	-1.185	0.79696
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7866	-0.043324	0.015215	-0.068521	-0.012074	0.024416	-0.061744	0.048082	-0.10476	0.053496	0.057633	-0.096667	0.032851	-1.1429	1.134	0.25598	-1.3402	-0.44869	-1.4718	-1.7961	0.24901	-0.82952	0.86802	-1.1169	-0.37461	-0.88287	-0.62002	-2.335	-0.22501	0.84053	-0.70782	-1.1975	-0.95794	0.18166	-0.28089	1.6711	-0.19222	0.18079	1.5221	0.10348	-1.3343	1.468	2.0641
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7995	-0.043441	-0.014382	-0.00068677	0.011159	0.018211	0.005023	0.039195	-0.010618	-0.02455	0.0091818	-0.023742	-0.0064888	-0.99866	0.96802	-1.6423	-0.67285	0.1753	0.38032	-0.91735	0.33108	0.63514	-2.2904	-1.2196	-0.50971	0.14017	-0.61866	-1.5119	0.70622	1.3642	-0.17672	-2.3026	-0.53909	1.1894	0.091076	1.9806	0.16069	-0.48093	0.22323	-0.03682	-0.65639	-1.1862	-0.061981
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7625	-0.047387	-0.0051409	-0.0092071	-0.0060787	0.018927	0.016066	0.013613	0.013256	-0.0088354	-0.011842	0.011971	0.039394	-1.115	0.80282	-0.70693	-1.1366	-1.0766	-1.3287	-1.3577	-0.021003	0.86934	-0.96161	-0.84218	-0.12084	-1.5022	0.63695	-1.9702	-2.0654	-0.85711	-1.6897	-2.0721	-0.33999	0.22779	-0.80895	-1.16	0.0088813	1.453	0.60604	-0.15993	-1.824	0.99547	0.26576
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7542	-0.043125	0.0019019	-0.0079389	-0.0051727	0.0061145	0.0083194	0.044701	-0.016836	-0.036808	-0.0051716	0.012472	0.0028783	-0.98681	0.89416	-1.36	-1.4561	-0.12674	-0.37968	-2.0396	0.33133	0.36582	0.48459	-1.5248	-0.34293	0.26743	-0.56569	-1.3576	1.6184	1.2269	-0.087188	-2.4022	-0.92528	1.1137	0.16926	2.7542	0.5427	-0.17634	0.25393	0.14205	-1.1383	-1.1785	0.46828
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83	-0.045687	-0.022063	-0.01334	-0.016243	-0.0091024	-0.010857	0.029298	-0.053822	0.015693	-0.0036761	-0.0057902	0.0016328	-0.99149	0.84608	-0.97837	-0.54363	-0.31505	-0.90336	-1.0651	0.40027	-0.016218	-2.6312	-0.89539	-0.52506	-0.76052	-0.94124	-1.8397	1.2967	1.5017	-0.5876	-2.2316	-0.63796	1.2303	-0.76618	1.0664	0.0097656	2.3503	0.3932	0.43547	-0.95518	-0.59471	0.42205
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7797	-0.046307	0.032644	-0.014919	-0.029178	-0.0018903	0.018421	0.036713	-0.016983	-0.0087655	0.011942	-0.023279	0.010807	-1.086	0.8663	-0.87011	-1.4302	-0.83809	-1.2139	-1.6198	0.090465	-0.60763	0.47455	-1.2566	-0.14419	-1.0046	-0.75222	-1.6579	0.5975	0.18313	-1.1594	-2.0395	-1.1722	0.66564	-0.54789	-0.63078	0.45712	1.4193	0.27314	-0.31712	-1.9308	0.13017	0.75042
