0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93057	-0.063731	0.054118	0.007219	0.061358	-0.044023	-0.036607	-0.0093915	0.035271	0.0046936	-0.039631	0.054758	-0.050353	1.3165	-0.22641	1.172	0.70407	0.45375	-2.3412	-1.6354	0.43907	0.17127	-0.6395	-1.2639	0.57631	-1.1965	0.15458	-0.34343	-0.196	-4.3424	0.63272	2.5229	-0.48367	-1.4665	-0.40434	-0.80072	0.41336	2.6157	-2.5536	1.931	-0.73877	1.3428	6.109
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87788	-0.054382	0.013114	-0.0099095	-0.010277	0.034768	-0.063049	0.078187	-0.083278	-0.057776	-0.001357	-0.066748	-0.035556	2.1421	-0.49935	1.7004	-0.54231	1.1254	-2.4845	-0.93385	1.4447	0.74888	-0.58131	0.81053	0.30306	-0.59363	0.71002	0.63556	1.1763	-1.8667	1.8671	0.18408	0.064924	-0.066984	1.2073	0.35229	0.55124	0.76832	-0.62901	2.4146	0.96537	1.6616	3.0136
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8997	-0.057514	-0.0062346	-0.015469	-0.036638	0.036279	-0.021257	0.072979	-0.090023	-0.046586	0.019045	-0.018214	0.0401	1.3939	0.34118	1.5645	-1.278	-0.94241	-2.512	-0.88891	1.1029	0.58305	0.32312	0.76013	0.59687	-0.22608	0.62672	0.19191	-0.010859	1.2716	1.5725	0.7849	-0.050616	0.2144	0.82386	0.31101	0.41539	1.5539	-0.57922	3.0581	0.52664	1.6094	1.7029
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88744	-0.06116	0.080689	-0.0094314	0.088573	-0.0087079	0.029157	-0.017144	-0.009603	-0.014096	-0.039953	0.0047363	0.0017375	1.2554	-0.38776	1.7296	2.3611	1.9161	-2.2088	-0.92395	1.5723	0.65349	-0.71081	0.80201	0.19436	0.011302	1.1874	0.50192	0.6469	1.1331	1.7027	-0.038909	0.37207	1.3439	0.70952	0.50494	-0.12055	1.304	0.33584	1.29	1.3458	0.35335	2.2939
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84191	-0.055997	0.067558	0.030631	0.02751	0.034668	0.011744	0.025541	-0.030227	-0.078986	-0.022414	-0.021136	-0.15982	1.4109	-0.13479	1.9116	-0.71402	1.6957	-1.3704	-1.2622	0.94069	0.34674	-0.88876	0.88882	0.21961	-0.26105	0.259	1.2157	0.52698	-0.86233	3.1128	-0.73494	-0.40037	0.54245	1.1844	0.45835	0.16427	2.3863	-3.1418	1.6878	0.097457	0.045893	1.7712
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87208	-0.062306	0.045638	0.038501	0.019789	-0.047832	-0.090742	0.031803	-0.010369	-0.027309	-0.0059645	-0.0039408	-0.041458	2.7166	-0.99303	1.7022	-0.084863	1.2341	-1.4904	-1.0759	1.4521	0.52629	-0.23294	0.19342	-0.30091	-1.726	-0.2306	0.78732	1.0407	-0.95349	2.3401	-0.92761	-0.14128	-0.20553	1.0572	0.28965	-0.72323	0.49632	-0.17368	1.2264	1.4851	0.10898	2.1891
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1409	-0.08228	0.038758	-0.025508	-0.013971	-0.0039542	-0.079434	-0.068167	-0.0085317	0.040219	0.0073668	-0.02244	0.0703	1.9874	1.3102	0.39341	-0.56012	-0.22932	-1.5006	-1.2188	1.3978	1.842	0.66539	-0.17716	0.40324	-1.0419	-0.93479	0.55445	-1.1479	2.2159	1.254	-0.91788	-1.7772	-0.3679	-1.5854	-0.32485	-0.45885	-0.44204	-0.4038	0.77811	-0.70718	0.68872	1.8034
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0366	-0.074643	-0.018608	-0.022266	-0.07525	-0.053254	-0.0414	-0.024112	0.035034	-0.073166	0.0052082	-0.043906	0.026961	1.0027	1.1199	1.0155	-0.63075	-0.80546	-0.88877	-1.0846	1.2659	2.3413	0.64649	1.1965	1.0826	-1.5285	-0.29324	-0.028792	-1.7509	1.3074	1.3271	-0.24421	-0.20751	1.3416	-0.89124	-0.65872	-0.68355	1.1571	1.0146	0.26651	-1.1383	0.46068	0.4399
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2336	-0.086776	0.06555	0.1643	-0.019295	-0.033149	-0.10515	-0.075333	-0.0019855	-0.04354	0.046613	0.0042703	0.028015	1.2718	1.3944	1.3047	-0.01194	0.18054	-2.3432	-1.3789	0.96735	0.071734	0.0090931	1.2552	-1.9918	-1.8294	-1.7892	-0.082012	0.40487	0.91824	0.55095	-1.4331	0.60316	-0.7979	1.1745	-1.7906	-1.0552	0.34308	-0.65503	-0.86941	0.22008	2.8394	1.5335
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2537	-0.086241	0.06827	-0.026187	-0.052415	-0.058124	0.058487	-0.037426	0.055873	-0.022955	0.00098868	-0.026365	0.058493	1.715	1.0921	1.2296	1.9275	-0.23561	-1.6346	-1.43	1.2217	2.6244	0.39523	0.30215	0.75266	0.14487	0.49319	-1.0051	-2.4174	0.44342	0.90177	-0.36887	1.5194	0.54601	-1.1755	-0.19519	-1.4486	0.66088	0.15387	-0.26562	0.034127	1.2432	1.8243
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95814	-0.067467	0.0406	0.022515	0.037228	-0.022569	0.010009	-0.072612	0.0041854	-0.011538	-0.008764	0.062477	-0.072354	1.9898	0.66198	1.067	0.029618	-0.0051009	-1.3158	-1.1625	1.6925	0.92327	0.109	1.5323	0.39747	-1.2016	0.099357	0.21858	0.69897	-1.6855	1.7513	-0.79109	0.97696	-0.22348	-0.31632	0.0033647	-0.31848	1.9427	0.35771	1.1441	0.93368	1.3367	0.35674
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89218	-0.059194	0.058379	-0.00075862	0.10514	-0.053939	-0.021095	0.019762	-0.04602	-0.065153	-0.082713	-0.029589	0.02339	1.2521	-0.24889	1.9081	1.7184	2.1112	-1.8317	-1.3011	1.4805	0.63862	-0.015352	0.97988	0.52551	0.0019192	0.43087	0.72108	0.234	-0.56602	2.3648	0.051587	0.77335	1.2341	0.78338	0.44224	-0.64976	1.5448	-0.43635	-0.25105	0.93787	-0.10584	1.3305
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95475	-0.065156	0.078683	-0.0033748	0.050917	-0.023498	-0.00014402	-0.014689	-0.013928	0.00090438	-0.038026	-0.023723	-0.015516	1.5129	0.58446	2.384	1.5355	0.14	-1.2992	-1.4315	1.921	1.3961	0.48009	1.7765	0.27646	-0.56653	0.72012	0.32573	0.42819	-0.60471	1.6756	-1.0626	0.22113	0.098199	0.75218	0.1666	-0.68561	0.69733	-1.6348	1.6134	0.21361	0.90433	0.50857
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95737	-0.065358	-0.0020895	0.019049	0.047858	-0.04282	-0.10824	0.0017564	0.045241	-0.054699	-0.011957	-0.0018032	-0.090456	1.361	0.96303	2.1229	-1.1613	1.5108	-1.2205	-1.2112	2.1353	1.1558	1.3235	1.1592	0.60907	-0.5063	0.20379	-0.4278	0.39278	0.63688	1.892	-0.67466	-0.0013468	0.04252	0.99924	0.11921	-0.6276	0.3565	-0.26362	1.898	0.62094	0.72208	0.7614
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0175	-0.069866	0.020219	0.015732	0.0066166	-0.069178	-0.057537	-0.01916	0.023544	0.020428	-0.0042656	-0.006457	0.021714	1.622	1.2514	1.5434	-0.48955	0.79213	-1.0718	-1.1249	2.0989	1.728	1.5989	1.4363	0.41091	-0.79854	0.14642	-0.43705	0.20239	0.34367	1.473	-0.74637	0.55753	-0.41388	0.85435	-0.2358	-0.99132	1.6706	-0.66017	2.1319	0.87054	1.2508	-0.093925
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0099	-0.071275	0.011334	0.013013	-0.014938	-0.0059535	0.049023	-0.087247	-0.02107	-0.047756	0.00835	0.023938	-0.017104	1.4538	1.3559	1.2005	0.31142	-0.8345	-0.74043	-1.1364	2.1703	1.8567	1.6603	1.8068	0.47297	-0.94922	0.28924	-0.43442	-0.71996	0.84048	1.2825	-0.97846	0.92051	-0.61796	0.1337	-0.26589	-0.93636	1.7523	0.341	2.3011	0.88443	0.85467	-0.023662
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0151	-0.067655	0.0673	0.01609	0.042599	-0.042587	0.070314	-0.031622	0.034276	-0.013474	0.012605	-0.024145	0.0032823	1.878	0.33631	2.3007	1.8475	0.43699	-1.0173	-1.5664	1.654	1.3531	0.26034	1.5191	0.16701	-0.32212	0.23758	-0.046063	0.38873	-1.3217	0.17748	-0.56273	0.11001	0.012348	0.50933	0.71986	-0.35325	1.7937	-2.647	1.5566	-0.34884	0.4931	0.76789
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91665	-0.062812	0.059964	-0.0088472	0.099045	-0.041905	-0.062776	0.016395	-0.0173	-0.039278	-0.02048	0.0026311	0.017556	1.3313	-0.044964	1.8832	1.7431	2.0791	-0.85314	-1.3705	1.6489	1.0125	-0.27712	1.4066	0.078806	-0.11807	1.1012	0.32891	0.59077	0.09047	2.6987	-0.86982	0.39288	1.2833	-0.058383	0.38494	-0.7483	1.0746	0.26434	0.71888	1.4146	-0.39566	1.1362
