0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1737	-0.052554	0.11518	0.076922	0.054849	0.053264	-0.042812	0.012213	-0.0078074	-0.035106	0.0056053	0.026347	-0.057758	0.26735	-0.24759	-0.79198	0.48403	0.54048	1.3825	-1.043	0.31303	-0.77794	0.99402	-1.3268	-0.22714	-0.19251	0.29451	0.11012	-2.1251	-0.36907	0.46399	-0.34281	-1.113	-0.31594	0.51602	2.3752	-0.74185	0.43677	-0.00033411	0.37894	0.44081	1.2272	0.012971
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9539	-0.10326	-0.0054022	-0.029144	0.0015909	0.019634	0.0039468	0.01433	-0.0039282	0.018027	-0.017586	0.060816	0.037292	1.0903	-0.42718	-0.55968	1.2156	1.3848	0.87873	-0.37606	0.44757	-2.2287	1.2801	-1.5527	-1.3688	1.5211	-0.15011	0.68203	-1.3984	-1.0567	-0.5208	1.3046	0.81022	-0.82034	1.0416	2.6215	-1.2102	1.0686	-0.51067	0.26963	-0.089253	1.7643	-2.9845
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9847	-0.1029	-0.004228	-0.035412	-0.027946	0.033149	-0.03153	0.019097	0.022219	0.011662	-0.031113	0.064848	0.0071103	0.94432	-0.64354	-0.47532	0.65899	1.6057	0.83154	-0.75297	0.35757	-2.1581	0.8011	-1.6792	-1.7608	2.0589	-0.52809	0.42023	-1.5029	-0.80427	-0.4679	1.5669	1.2172	-0.92767	0.96726	2.3907	-1.4926	0.90684	-1.0395	-0.075038	-0.027409	1.5148	-3.3474
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8106	-0.074182	-0.12789	-0.055304	0.00029655	0.0012817	-0.019783	0.035284	0.045696	-0.033792	-0.013906	0.038062	-0.0061648	1.365	-1.0041	0.19305	-0.029514	1.2749	0.6697	-0.21954	0.11939	-2.0311	1.0915	0.43465	-1.5467	1.258	2.1171	0.2336	-0.93955	0.32735	0.86717	1.6095	1.513	1.0694	1.4045	1.3373	-0.033416	-0.3819	-1.4687	-0.63012	-1.1609	0.55121	-2.6314
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54	-0.036041	-0.024883	0.0042088	-0.042718	-0.028484	-0.068548	0.0016341	0.0047225	0.030569	0.07696	-0.063585	0.033176	0.81887	0.022487	-0.71495	1.4008	0.17254	0.46169	-0.17892	0.97332	-1.0167	-1.1357	-0.33682	-0.26122	0.60675	0.70924	0.59888	-0.92236	0.13018	1.044	-1.0535	-0.47753	0.10339	0.97894	1.7428	0.5739	1.6691	-0.37262	0.54659	0.93344	1.0586	1.4742
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0562	-0.05054	0.028626	0.0051111	0.0021152	-0.021257	-0.0092133	-0.022885	-0.056631	-0.019165	0.049932	0.061429	-0.023339	0.9598	-0.36205	-0.18404	-0.29359	0.63457	1.6924	0.11747	0.88892	-1.2137	1.3205	0.28156	-0.065544	0.03111	1.8971	-0.0075062	-0.52593	-0.05391	1.1182	-0.071235	0.089998	0.74271	1.2633	2.6589	-0.32265	0.45109	0.58124	0.52857	-0.4906	1.5148	1.6469
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9084	-0.04845	-0.029146	0.035505	-0.0038627	-0.087903	0.015476	0.021948	-0.058575	-0.11709	-0.019326	-0.020394	0.035251	1.5921	-0.090116	-0.44837	0.19329	0.69317	-0.66848	-0.50617	0.81928	-0.55006	-0.47287	0.7034	-0.3152	1.9162	0.061001	-0.06212	-0.28129	0.22785	0.9322	-0.54977	-0.93188	0.056776	0.93458	1.9018	2.8146	0.047113	-0.27656	0.56903	-0.7898	0.27195	1.4357
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108	-0.024464	0.012907	-0.034825	-0.02783	-0.052315	-0.046256	-0.0057944	0.017188	-0.0092179	0.00094293	0.055748	-0.020922	0.69337	-0.44889	-0.33662	0.41723	-0.26394	1.1653	0.065495	0.8662	0.0093527	0.83612	-0.61154	-0.20625	-0.62006	1.908	-0.3028	-0.34877	-0.076965	0.75296	-0.37909	1.411	0.74421	1.1107	1.3464	0.33913	1.1094	-0.76383	1.1298	1.8439	0.58358	0.91341
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9529	-0.047705	0.0061729	0.0039718	0.0041308	-0.0347	-0.012628	-0.013958	0.032885	0.033199	0.003652	-0.0031289	-0.015612	0.3316	-0.27872	0.13067	-0.31716	0.82937	-0.464	0.18558	0.55637	-0.3667	1.0169	1.003	-0.76313	-0.019921	2.143	1.5569	-0.51812	0.62404	1.2536	1.5629	1.2295	0.78558	1.2403	2.0988	1.1676	-0.9755	-1.1307	0.70547	-1.0298	-0.44306	1.6635
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.984	-0.048151	-0.0073556	-0.015348	0.0083646	-0.02748	-0.031607	0.010314	0.0067108	0.033841	-0.016205	0.046906	-0.021168	0.1764	0.56228	-0.41817	1.6017	-0.05574	1.2701	0.18293	0.82677	-1.3152	1.1853	-0.36334	-0.68555	0.50639	0.35121	0.58595	-1.0122	-0.05574	0.64424	0.47739	0.94947	1.0174	0.69304	1.6367	-0.00021323	1.486	-0.64655	0.93535	-0.65977	0.75163	1.9083
