0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31367	-0.0010822	0.0011137	-0.019852	-0.0047419	0.00171	-0.004105	-0.008534	0.014321	0.0099992	-0.028675	-0.015948	0.051249	-0.93105	-1.0871	-1.0116	0.18735	0.42367	-0.33995	0.30378	1.1802	0.61441	-0.90174	0.55005	-0.066837	1.4449	1.1641	0.20877	1.3394	-0.64707	0.31279	1.1418	-0.68522	-1.4853	-1.0041	0.98834	1.3732	-1.154	0.042403	0.62453	-0.52091	-1.0699	-1.7663
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4695	-0.076317	-0.15624	-0.0082139	-0.030556	0.013816	0.14059	0.0032579	0.18796	0.020438	-0.072624	0.032663	0.036712	0.40043	-1.7805	-0.99569	1.0876	-2.4055	0.66669	-0.53806	0.90054	1.3238	-2.0512	1.5713	0.82928	2.4434	2.7587	0.098655	3.0805	-0.39512	0.32601	-1.2529	-0.64964	-1.6368	-1.1871	-1.1476	1.5721	-1.866	-2.6108	-1.5627	-0.1847	-0.21414	-0.71896
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25629	0.0010286	0.0016052	-0.023	-0.0098947	0.0041874	-0.0035233	-0.004189	0.025139	0.0067531	-0.01024	-0.018188	0.028692	-0.94268	-1.0617	-0.84169	0.54863	0.65183	-0.24162	0.78971	-0.58848	0.70722	0.51308	1.2623	0.95814	2.0242	2.0386	0.79144	2.3911	-0.80348	0.27756	0.74209	-0.53934	0.25439	-0.47728	2.3605	2.2762	-0.74667	0.14947	1.4414	-0.20159	-0.16214	-1.6286
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23474	0.0032362	0.0013138	-0.023096	-0.010776	0.0087593	-0.006161	-0.0056713	0.029968	0.00030434	-0.0060127	0.0013645	0.039194	-0.9479	-0.81347	-0.85157	0.49917	0.71867	-0.26334	1.051	1.4611	1.0293	-0.64592	1.0878	1.1567	1.8082	2.268	0.58081	2.5366	0.24126	0.081002	0.23054	0.1065	0.052775	-0.67638	2.0555	1.4565	-0.77226	0.43558	0.61882	0.32842	0.069707	-2.2881
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81587	-0.039223	-0.053265	0.13811	-0.068074	0.0041687	0.039527	0.003063	0.023478	0.0052652	-0.059509	-0.041784	0.035389	0.62367	-1.8048	-1.3959	0.69535	-0.29039	-0.039865	0.029592	-1.1753	0.28572	-1.4852	1.6727	1.514	2.3426	1.2585	0.4158	1.2092	-1.6793	0.37735	-0.81123	-2.1435	0.045855	-0.15186	-1.6623	2.1525	-1.5579	-0.32715	1.6596	-0.069293	0.74223	-0.28242
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61637	-0.011656	-0.0033712	-0.010389	-0.0068714	5.7861e-05	-0.00748	-0.00089311	0.028656	0.02935	0.0083239	-0.012482	0.019883	-1.2098	-1.2608	-1.2465	0.73968	0.44177	-0.2158	0.044325	0.044923	-0.80276	0.66154	2.3188	0.62117	2.5986	0.39491	0.908	0.8836	-0.023897	-0.54464	-0.312	-0.35396	0.81865	-0.44311	0.64575	0.41736	-0.51988	0.70664	0.21021	0.19616	0.66049	-1.978
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77296	-0.041468	0.033653	0.026404	0.12642	-0.069929	-0.013569	0.014434	-0.011167	0.03398	-0.042368	-0.0037939	0.045648	-0.80918	-0.92526	0.28512	0.19309	1.0622	0.12668	0.71904	-1.0612	-0.31637	-0.86482	2.7054	-0.2294	1.5244	0.24674	0.48147	1.374	1.5989	-0.26563	0.12023	-3.0042	-0.54437	-1.609	0.92069	1.928	-1.7979	-0.20576	0.29503	0.60556	0.3413	-1.5666
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38194	-0.00074397	-0.00013214	-0.01967	-0.013512	0.0052437	-0.0049021	-0.018702	0.011973	0.00088343	0.005411	0.0055041	0.012585	-1.1504	-0.93882	-1.1287	0.78436	0.54789	-0.083098	0.32535	0.96705	0.45272	1.135	1.7135	1.4255	1.6993	-0.2881	0.89974	2.3535	-0.29716	-0.49623	0.41105	0.61313	-0.0051509	-0.52115	1.233	0.40003	-0.66556	0.3602	-0.64555	-0.41345	-0.068383	-1.8346
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29186	0.0022787	0.0035189	-0.025395	-0.0075974	0.0029434	-0.0027229	-0.013993	0.015241	0.020281	0.0015615	-0.019142	0.028051	-0.99193	-1.0335	-0.97955	0.553	0.74349	-0.29233	0.65238	-0.21795	0.41423	-1.0778	1.295	1.1732	1.8332	0.84594	0.79663	1.713	-0.017879	-0.33415	0.76618	-0.37998	0.28974	-0.77625	2.181	1.0299	-0.56902	0.34259	1.3962	0.37584	0.53145	-2.0107
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8197	-0.1054	-0.058188	0.11749	-0.053057	0.008715	0.0026263	0.0052098	0.044818	-0.011742	0.011033	0.044665	0.039007	1.2864	-0.86198	0.38048	-1.7145	-1.6407	0.33734	0.065567	1.4064	-0.95277	-1.2448	1.4185	2.3541	-0.096247	-1.5073	0.5736	1.556	0.033061	-1.1905	-0.14548	-1.6373	0.23207	-2.0276	-0.50049	-0.26449	-1.1059	-2.8562	-0.75746	3.2144	0.68665	-2.5719
