0.50144	-0.0025983	0.0037136	0.012537	0.01634	0.019241	-0.039693	0.020746	0.020092	0.00054551	0.00050008	0.013724	0.03349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.49749	-0.0022086	-0.00069901	0.010792	0.018958	0.0082752	-0.03651	0.019877	0.021258	-0.0008272	-0.018259	0.010047	0.018222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.48547	-0.001308	0.00068856	0.0096749	0.026356	0.013811	-0.039075	0.028982	-0.0015098	0.0064929	0.014426	0.021186	0.014046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.62415	-0.0056602	0.00087494	0.0010073	-0.010962	0.034095	-0.064573	0.0080795	0.011085	-0.0174	0.0054354	-0.014682	0.0095036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.50734	-0.0022042	0.0074707	0.009405	0.025894	0.010489	-0.043003	0.01421	0.014119	-0.0099828	0.0055785	0.014317	0.034113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5347	-0.0013034	-0.0024433	0.0062353	0.020761	0.010571	-0.044674	0.033642	0.010114	0.01006	0.017439	-0.015182	0.013281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.55882	-0.0028676	0.0023013	0.005225	0.019161	0.011631	-0.040412	0.031014	0.018061	-0.027611	0.0095134	0.018701	0.024908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.44505	-0.003636	-0.0042292	0.010624	0.005981	0.019002	-0.044805	0.031206	0.0029866	-0.02576	0.032282	0.0045146	0.011526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.42854	-0.0036413	0.0038505	0.0080755	0.0087668	0.011374	-0.040408	0.019623	0.024278	-0.016608	0.012222	0.0049098	0.028379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.50886	-0.0052329	-0.017803	0.011902	0.0057421	0.0042978	-0.022227	0.015286	0.03283	-0.039019	0.0071569	-0.0089705	0.0049814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.50005	-0.0037178	0.013276	0.019961	0.025687	0.014268	-0.033693	0.019942	0.0034486	0.0096858	0.00090933	0.029598	0.025583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.48011	-0.0044467	-0.021758	0.025291	0.017089	0.013761	-0.016609	0.024802	0.022099	-0.028017	-0.0036943	0.0098854	0.03005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.47022	-0.0030923	0.011991	0.017377	0.024275	0.0042427	-0.041995	0.0084765	0.0040482	0.002267	-0.029323	0.018935	0.026486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.47272	-0.0027686	0.0010107	0.0079986	0.0092436	0.014768	-0.034184	0.024661	0.028376	-0.014287	0.012228	-0.0077201	0.01785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
