0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9334	-0.056638	0.14251	-0.021765	-0.11782	0.063265	0.022602	-0.043613	-0.042886	-0.022401	0.066144	-0.037568	-0.01309	-0.12033	-1.3279	-1.1304	0.28573	-1.1012	-0.28555	1.4165	-1.5213	-1.4929	0.91003	-1.378	-1.0111	0.51398	-0.39447	-1.2158	-0.78764	-0.38339	-0.56171	-0.44935	-1.9085	-1.1191	-1.0474	-0.97735	-1.0981	-0.045448	-1.4281	-0.39538	1.8611	0.49882	0.86216
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8643	-0.070798	-0.061552	-0.020325	0.036803	0.094627	0.033009	0.01591	-0.0039294	0.039489	0.014912	-0.067565	-0.025112	0.15233	-1.1483	-1.3528	0.66045	-1.4397	-0.0043736	0.66636	-1.4845	-1.4495	1.2705	-1.208	-1.5154	-0.039191	-1.2099	-0.61224	-0.88427	-1.2759	-0.59777	-2.5964	0.57095	-1.3989	0.29145	-0.55188	-1.4874	0.13695	-0.90798	-1.7558	-0.74206	-2.2193	-0.60181
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5806	-0.060482	-0.0197	0.028277	-0.0086957	0.057868	-0.013339	0.027554	0.048471	-0.039775	-0.018543	0.015284	-0.042606	0.032892	-1.0447	-1.1037	0.85387	-1.5819	0.33874	1.7717	-1.2685	-1.7075	1.8543	-1.3599	-1.5271	0.60836	-0.99464	-1.1341	-0.34022	0.14831	-0.09827	-2.2886	-0.27903	-1.5892	-0.67348	-0.51507	-1.2194	-0.36247	-1.5494	0.74357	0.61349	-0.56801	1.1343
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3714	-0.057722	0.012082	0.019204	-0.045073	-0.021029	0.033001	0.029308	0.027116	-0.019031	0.049656	-0.035966	0.043947	0.11986	-1.0053	-1.0002	0.9979	-1.8211	0.64339	0.98876	-1.0447	-1.6183	2.3237	-1.4266	-1.1883	0.97142	-0.49748	-0.25355	0.14477	-1.18	0.25948	-2.1036	-0.64013	-1.2212	-0.99884	-0.83557	-1.2561	-0.48451	-1.3021	-0.020185	1.5229	0.46922	0.25034
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4547	-0.057229	0.002983	0.0090787	0.003541	-0.011659	0.018727	0.032404	0.010905	-0.045424	-0.02552	-0.028795	0.012074	0.058361	-1.1371	-1.264	1.0382	-1.7874	0.86153	1.3868	-1.1677	-1.5	1.9969	-1.5514	-1.1672	0.80692	-0.0084486	-0.98461	-0.05057	0.14854	0.053971	-2.1148	-0.55113	-1.3591	-1.1627	-0.887	-1.334	-0.8955	-1.2944	0.40281	1.3499	-1.7564	1.1487
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3178	-0.058648	-0.012538	0.027121	0.038247	0.0094335	-0.01119	-0.0059573	0.016082	-0.008758	0.0077091	0.018115	0.072724	0.18369	-1.0026	-1.0713	1.0817	-1.8815	0.87628	0.78566	-1.1479	-1.407	2.0006	-1.3568	-1.0116	0.9515	0.92519	0.4835	-0.055741	-1.05	0.10354	-2.2334	-0.86513	-1.0651	-0.71214	-1.7638	-1.2453	-0.55982	-0.49444	-1.7278	1.609	0.55181	-0.086752
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1119	-0.055424	-0.0079888	0.030833	-0.0063777	0.017016	-0.011953	0.012365	0.085012	0.011662	-0.026089	-0.0026798	0.064447	0.067541	-0.94657	-1.1001	0.82791	-1.9104	0.74503	0.96683	-1.069	-1.6248	2.0601	-1.5368	-1.3131	1.2879	-0.91394	-0.55185	0.043674	-0.99701	0.24745	-1.9408	-0.37901	-1.2752	-0.92897	-1.3649	-1.1014	-0.18328	-1.1335	-3.3959	1.6233	0.38371	0.48648
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5006	-0.057525	-0.0025996	0.022919	0.0057192	0.0082308	-0.014219	0.0084585	0.018253	0.010423	-0.031025	0.044816	0.062823	0.31106	-1.1399	-1.1155	1.2857	-1.9146	0.97997	1.2508	-1.2706	-1.5637	1.7667	-1.3579	-1.1754	1.195	0.65327	-0.055899	0.11943	0.38538	0.22612	-2.1509	-0.18117	-1.4262	-1.0997	-1.1822	-1.0952	-1.1851	-0.93026	-0.684	-0.32595	0.60603	0.10374
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1989	-0.054434	0.0083467	0.019145	0.037644	0.0038714	-0.0020058	0.031516	0.013359	0.0054607	-0.022246	-0.0017423	0.0097047	0.14836	-1.1031	-1.1778	0.82296	-1.8233	1.1278	1.1571	-1.2081	-1.4954	2.1073	-1.2491	-0.90253	1.2064	0.43172	-0.40155	0.036469	0.70579	0.22341	-1.7153	-0.6899	-1.1248	-0.84861	-1.3774	-0.88557	-0.82201	-0.36821	-1.2354	-0.29921	0.37901	1.2069
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4062	-0.057868	-0.0014686	0.027343	0.012358	-0.0089895	-0.0015296	-0.011704	-0.0027782	-0.0077865	0.012283	-0.0039988	0.0090374	0.21345	-1.2239	-1.1292	0.92586	-1.9544	1.0294	1.7123	-1.2112	-1.8529	2.0268	-1.2603	-1.1519	1.2182	-0.80309	-0.56008	-0.05279	0.67749	0.10837	-2.0331	-0.35918	-1.5026	-1.0648	-1.0189	-0.97549	-0.80495	-1.1501	1.4696	1.1621	-0.20942	1.5876
