1.9278	-0.026157	-0.004948	-0.0044655	-0.018748	0.029463	0.012036	-0.0088921	-0.039605	-0.030412	0.047044	0.017369	-0.0062753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.8512	-0.02356	-0.004442	-0.0043853	-0.019409	0.039434	0.022994	-0.013087	-0.054146	-0.011956	0.032611	0.0086604	-0.024677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1177	-0.075168	-0.12462	-0.067709	-0.14463	-0.013907	-0.033547	-0.12236	0.012262	0.057148	-0.0217	0.055374	-0.02265	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5238	-0.045153	0.0039916	0.007107	-0.0092874	0.031521	0.0098667	0.0061113	-0.016422	-0.020062	0.014075	-0.012187	0.035296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.2922	-0.050957	-0.023683	0.013031	-0.011184	-0.0020857	0.0327	-0.0085914	-0.040798	0.025413	-0.010318	-0.050402	-0.02638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1845	-0.05118	0.01596	0.013292	0.0023239	-0.0043066	0.006308	0.025119	0.019505	-0.02752	-0.0041087	-0.071797	0.0013127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1529	-0.049049	0.019759	0.018742	-0.00070869	-0.010946	-0.0063239	0.028099	-0.021695	-0.0092128	-0.029411	-0.022879	-0.014753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.9978	-0.039473	-0.0060404	0.0034182	-0.017806	0.024463	-0.012707	-0.01152	-0.037554	0.024036	-0.018466	-0.021562	0.00070082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.135	-0.054926	-0.056053	-0.034549	-0.029322	0.056717	0.047637	0.067896	-0.083305	0.01185	-0.062972	-0.068705	-0.012455	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.25	-0.04173	0.0041579	0.0046205	-0.0057096	0.027513	0.014481	0.010375	0.0046591	-0.0019132	0.035158	-0.014121	0.0027193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.0526	-0.046129	-0.033807	0.0076385	0.0046963	0.0013052	0.037416	0.0083513	-0.016432	0.016491	-0.015361	-0.020296	-0.0813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.0971	-0.05081	0.0089979	0.015746	0.010538	0.0047655	0.015141	0.030663	0.031459	-0.0098493	-0.012291	-0.051324	-0.042773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.0717	-0.046678	0.0028607	0.0035159	0.0066426	0.016545	-0.0045337	0.054254	-0.00571	0.0082369	0.021305	-0.055238	0.034163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1273	-0.038242	0.0092468	-0.00064909	-0.014522	0.016543	0.0079254	0.0025577	-0.013155	-0.02143	0.040698	-0.041838	0.0080366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.2342	-0.060464	-0.061526	0.087248	0.17274	0.13624	-0.082518	-0.063658	-0.00091679	0.058945	-0.030418	-0.025561	-0.034889	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.805	-0.055851	0.01264	0.010522	-0.018194	0.033047	0.036526	0.013223	-0.0021271	-0.0086231	0.0024913	-0.013348	0.012402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.8779	-0.05568	-0.0062342	-0.0033642	0.0024382	0.019817	0.016491	0.011457	-0.033662	-0.01583	0.044793	0.0081485	0.039414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.2255	-0.05702	-0.0052423	0.0099816	0.0029323	-0.027401	0.0090753	0.020761	-0.042743	0.052609	0.05662	-0.076492	-0.016891	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.0974	-0.049327	-0.0018097	0.0068449	0.0020357	-0.010926	-0.01602	0.0042358	-0.029055	0.02479	-0.014575	-0.045956	-0.02354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.0395	-0.039696	0.0044649	-0.00048684	-0.0015933	0.0014702	0.010296	0.0096864	-0.04439	-0.011289	0.02218	-0.030061	0.008512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.0532	-0.03755	0.0071524	-0.00035355	-0.0072206	0.014493	0.01365	-0.011781	-0.048284	0.0033608	0.032519	-0.04616	0.011373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5898	-0.056962	0.046801	0.089711	-0.04012	0.045953	0.098059	0.0066772	0.094913	0.013978	0.016586	-0.059653	0.031069	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.9898	-0.030053	-3.1935e-05	0.0090935	-0.013947	0.037102	0.00066488	-0.022644	-0.013108	-0.031411	0.052249	-0.01702	-0.0091763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
