1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72811	-0.070811	-0.026442	0.059777	-0.075076	0.014529	0.027297	0.016302	0.10281	-0.0021527	0.026212	0.096412	0.093382	-0.063649	3.3025	0.46619	0.049795	3.0058	1.7372	-1.1673	2.8841	1.1219	3.3589	1.9535	0.27492	-0.9811	0.55229	-1.1215	1.854	0.40238	0.21336	1.1819	0.18632	1.816	0.13743	-0.95456	19.34	-0.27725	2.4539	-0.42526	-1.0063	-1.4817	1.1387
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54158	-0.050105	0.071656	0.057804	-0.063074	0.051872	0.027268	-0.063031	0.077724	-0.16504	-0.075193	0.23104	0.10152	0.015483	3.5559	0.44066	0.93223	2.8923	-1.1342	-1.4686	1.6832	1.0755	4.0063	2.549	-0.29853	-0.58271	0.77907	-0.28223	1.8034	0.7691	0.727	1.4185	0.2887	2.2818	-0.20547	-1.5881	0.92875	0.68593	1.8019	0.069537	0.037149	-0.91578	0.25987
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0343	-0.11562	0.038072	0.0067458	0.064701	0.048156	0.037608	0.059069	-0.081738	0.028059	-0.028361	0.041202	-0.07122	2.1002	4.2267	-1.6149	-1.069	-0.64718	-1.0557	-2.5825	-0.60289	0.42483	-0.28034	1.0836	0.32414	0.11996	-0.57937	1.5371	0.48365	-2.9301	-0.87702	0.82024	0.48072	0.76123	-0.29932	0.0020036	0.016829	-1.1871	0.57758	-0.94177	0.72125	0.58954	0.12499
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.799	-0.088759	0.036698	-0.011576	0.082747	0.023273	-0.0073352	0.0066108	0.007767	-0.0073427	0.035391	0.0022924	0.057608	2.0625	2.4992	-0.71618	-0.15916	-0.82966	-1.0653	-1.1327	-0.70243	0.08851	0.43781	0.17371	0.76765	1.6741	1.1878	-1.4124	0.27387	-1.5171	-0.6182	1.174	-0.40481	0.76536	1.4703	1.5039	0.019441	0.69269	2.235	0.6853	1.157	0.19347	-1.2783
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85827	-0.1037	-0.12604	-0.010006	0.026734	-0.033374	-0.011889	0.017281	-0.082687	-0.035533	-0.087159	0.0016979	0.09779	1.8064	3.9531	-1.9539	-1.0952	0.48174	-0.48233	0.12649	-0.79995	-0.56317	-1.37	0.23431	-0.55637	-0.08094	1.0858	1.4403	0.049892	-2.7576	-1.1753	0.50149	-0.48572	0.57979	1.6352	1.6703	-0.0085788	-2.621	-0.65081	-0.134	-1.9147	-1.3143	-0.12682
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91282	-0.10264	0.020862	0.041885	0.069409	-0.068287	0.10803	0.054011	-0.04639	0.01428	-0.10769	-0.041865	0.077456	2.2825	2.4585	0.68111	1.0707	-1.4557	-1.605	-1.4525	-0.44986	-0.70188	-0.73729	0.29849	0.51079	0.65433	-1.2664	0.64415	0.06203	-2.0817	1.0977	0.744	-0.78997	1.3562	0.76772	-0.97522	0.25904	-0.16761	3.2101	-0.13537	2.045	0.6949	-0.9895
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66686	-0.082362	-0.064543	0.044492	0.028141	0.092032	0.055258	-0.040735	-0.0052562	-0.019521	0.0076934	-0.024573	0.06397	1.6768	2.5338	0.15165	-0.22512	0.55578	0.010684	1.4279	-0.45203	0.59887	-1.2161	0.69404	-0.17176	0.4089	0.58618	0.71497	1.8259	-0.54261	-0.32545	0.73703	0.39345	1.4298	1.5544	0.16459	-0.58469	1.2632	1.5546	-0.10303	-0.56509	-0.81732	0.39614
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8676	-0.10268	0.034831	-0.011325	-0.012417	0.036708	-0.0072274	0.13536	-0.062742	0.02756	-0.018444	-0.0031917	-0.019733	2.4802	2.5552	-0.63461	-0.68032	-0.89372	-1.3611	-1.0287	-0.28244	0.88392	-1.0325	-0.31992	0.8008	1.1658	0.93007	-1.3817	-1.1736	-2.7317	0.36037	1.0418	0.7539	0.89758	1.2619	1.9364	0.45212	-0.080737	1.4259	-0.20328	1.6166	0.82875	-1.3414
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7072	-0.084062	-0.022194	0.060706	0.0013308	0.026865	0.073541	0.012947	0.0016736	0.030744	-0.049674	-0.071007	-0.0029714	1.8847	0.96267	0.60823	1.9951	0.63812	0.60253	0.775	-0.97191	1.4266	0.54754	0.44047	0.34315	-0.48154	0.016683	0.27337	-1.0352	-0.68525	1.7299	0.33284	0.13289	2.3559	1.3762	2.0882	-0.3255	-0.97881	2.5672	0.71545	-0.44015	0.23054	-0.0047856
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93695	-0.12162	0.074637	0.12502	-0.089524	0.19567	0.018142	0.14513	-0.14323	-0.0097469	-0.039531	-0.036237	-0.081276	2.4049	3.2536	-1.2695	-0.89898	0.36247	-0.73681	-1.1013	-0.41144	-0.80377	-2.08	1.1822	0.80534	0.76299	-0.080256	1.1299	-0.212	-2.9391	0.26026	1.4475	0.36014	1.1708	0.68312	0.30485	0.33847	-1.0963	-0.3117	-1.1785	-0.32502	0.30585	-1.055
