1	0	0	0	0.4456	-0.0061779	-0.016285	-0.043347	-0.0027748	-0.014678	0.00041071	0.0046225	-0.0034844	-0.0086934	0.024606	0.050387	-0.064086	-0.14204	-1.5968	2.2263	0.9358	-2.2143	-0.35432	-0.42524	0.709	-0.27428	1.7314	0.99004	-0.47384	0.57033	-0.70688	-2.9431	0.26362	1.6478	1.3097	0.49503	-0.51105	-0.22075	-1.7654	2.7317	-1.7192	-0.54127	-3.1718	3.7979	-0.98441	-1.876	-1.253
0	1	0	0	1.4822	-0.022369	-0.071824	-0.11796	-0.060093	0.0045985	-0.075533	-0.16021	0.01982	0.082516	-0.045725	-0.077108	0.033419	-1.1203	-1.732	1.9655	0.1826	-0.45262	0.17811	-0.42517	1.5094	-0.13005	1.3558	-1.0293	-1.1221	0.73072	0.25794	-2.489	0.40501	-0.80413	1.7676	-0.19637	-0.97533	-1.5701	-0.40208	3.0922	-0.7618	-0.28311	-1.9749	4.1254	-0.83064	-0.89816	-1.7198
0	0	0	0	1.5054	-0.058632	0.16886	-0.069808	-0.08366	-1.2849e-05	-0.058676	0.048855	0.084794	-0.069789	0.030319	0.0087601	-0.016224	-0.88855	-1.1952	1.8425	-0.010664	-1.6985	-0.33532	0.66685	0.86581	-0.22753	-0.096578	-0.41257	-0.8898	0.99049	0.67736	-1.6179	-1.3798	0.064294	1.644	-0.70579	-1.3304	-0.37911	-0.039007	2.2515	-1.7251	0.953	-0.4623	3.8034	0.29677	-0.099589	-1.1318
0	0	0	0	1.3955	-0.025677	-0.10746	-0.05974	-0.022037	-0.18028	-0.078442	0.099438	-0.039832	-0.081355	-0.040824	-0.045072	0.049001	-0.54898	-1.1234	1.2459	-0.26628	-1.2248	0.34845	0.13836	0.41765	-0.4307	1.2087	1.0954	-1.3636	1.1389	1.0649	-1.2446	0.1273	-0.53642	2.1266	-0.39221	-1.135	-1.5176	-1.4692	3.0853	0.37974	-0.33317	-0.74782	3.4917	-1.2682	-0.28075	-1.6332
0	0	0	0	1.609	-0.048472	-0.024006	0.028579	-0.041883	-0.00072957	-0.0015586	0.0042573	-0.051693	-0.044346	-0.044448	-0.049068	0.040364	-1.3345	0.32236	1.4819	0.98718	0.33458	-0.41728	0.8768	-0.2196	0.33248	1.9806	0.82598	-1.9025	0.97118	1.548	-2.1927	-0.23803	-0.63117	1.6656	-0.51693	-0.64702	-0.47323	-0.30922	3.2482	-1.2087	0.25749	-1.6636	1.774	-1.4463	-0.063442	-1.5028
0	0	0	0	1.2326	-0.038885	0.041701	0.0094109	-0.0067258	-0.029736	-0.079321	-0.05441	0.080148	0.043971	-0.017321	-0.086084	-0.033859	-0.86084	0.043857	0.89244	1.3297	-1.687	-0.70541	0.81381	0.12701	-0.063672	0.41136	0.81351	-1.2521	1.3179	1.3213	-1.9836	0.0091571	-0.88723	0.71956	-0.73536	-0.79067	0.80581	-0.51777	2.0345	-0.60467	1.1086	-0.81209	3.5242	0.65651	0.13303	-1.1397
0	0	0	0	1.5366	-0.034761	-0.039369	-0.020882	-0.040065	0.012018	-0.024086	-0.0035983	-0.068183	0.001172	0.010873	-0.013881	-0.016885	-1.1542	-0.84623	1.0675	0.74954	-0.17192	-0.84239	0.54103	0.98033	0.23988	1.308	-0.15542	-1.4928	0.9867	0.94105	-1.9356	-0.053693	-0.4822	1.4504	-0.64341	-1.2354	-1.0843	-0.83232	3.0582	0.017374	0.53414	-1.2236	2.5945	-1.1662	-0.72532	-2.3485
0	0	0	0	1.4219	-0.046915	0.037126	0.030826	-0.003467	-0.0094734	-0.055786	-0.019225	-0.0084538	-0.052369	0.042668	-0.004857	0.006584	-0.99209	1.1706	1.1526	2.0144	-0.9098	-1.0606	1.2162	0.39348	0.2089	1.7128	1.2428	-1.2925	1.1134	1.4051	-2.5642	0.19572	-0.91599	1.17	-0.90347	-0.40658	0.66871	-0.097434	1.5034	-1.1806	1.9019	-0.82068	1.9201	0.84885	0.11983	-0.82442
0	0	0	0	1.0031	-0.028529	0.021995	-0.0042461	-0.047718	-0.051168	0.012438	-0.00041989	0.00038699	0.0041109	-0.011496	-0.011578	-0.0020719	-0.86866	-1.2432	0.51257	1.1607	-1.3046	-0.76002	0.48824	0.41331	-0.16642	0.020347	0.96371	-1.1853	1.0469	1.0842	-1.3967	0.995	-0.30871	0.79185	-1.1193	-1.2818	0.26662	0.55663	2.3103	-0.050402	1.368	-0.15065	2.8455	-1.307	0.74684	-1.8415
0	0	0	0	1.8789	-0.070771	0.054004	0.053811	0.061918	-0.042137	0.02274	-0.035584	0.038867	-0.0061501	-0.1075	-0.0343	0.026677	-1.4424	-1.1885	2.2943	1.2278	0.9571	-0.16319	1.0155	0.37496	0.43463	2.0042	1.0819	-1.5713	1.1795	1.2178	-1.2495	-0.61624	-0.18744	1.5078	-0.75918	-0.9017	-1.0803	-0.84076	2.4038	-2.6849	0.57394	0.61715	1.0039	-0.27644	0.12405	-0.93247
