2.2901	-0.043501	-0.0083142	-0.013154	-0.0033898	-0.018518	0.012829	-0.022011	-0.047749	0.0030534	-0.01359	-0.035763	-0.013033	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1888	-0.039863	-0.0067441	-0.00042743	0.0045623	-0.0020071	-0.0018725	-0.004676	-0.029644	0.010989	0.017519	-0.019932	-0.0018973	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6972	-0.062032	0.02897	-0.025629	0.0079974	-0.025297	0.00069529	0.035512	-0.011581	0.035122	0.04147	0.029577	-0.014523	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.9591	-0.064735	-0.029019	0.00050358	-0.011415	-0.011109	0.0031329	0.0098983	0.012747	-0.0082556	0.014094	-0.0089038	0.015945	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4018	-0.04864	-0.0087016	0.0067994	-0.0010572	-0.0048865	0.019029	-0.012655	-0.044899	-0.017823	0.021273	0.048793	0.034553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.2667	-0.043556	-0.011516	0.0015225	0.0093046	-0.014354	0.0022579	0.021061	-0.031833	-0.023555	-0.031623	0.01796	0.025363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.3377	-0.045459	-0.017745	0.0080074	-0.0040077	-0.0068386	-0.024922	-0.017266	-0.026061	-0.0086612	-0.015934	-0.01171	-0.025396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.2844	-0.045181	-0.014678	0.0074881	-0.0088461	-0.0038958	0.027	-0.0078768	-0.010055	-0.0098907	0.019978	-0.017118	-0.019976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1012	-0.085063	0.051905	-0.081223	0.0056525	-0.074633	-0.018539	-0.0069459	0.0082784	0.018672	0.06136	0.017751	0.020234	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4848	-0.050763	-0.033029	0.0083947	0.0022189	-0.014623	0.023582	-0.013782	-0.02443	-0.060215	0.020589	0.0061629	0.024142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
