0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.402	-0.026822	0.021046	-0.00024687	0.010125	0.0059719	-0.0025069	0.013716	0.0092574	-0.031267	0.0034342	0.020159	-0.014647	-0.047059	-0.59422	0.34277	-0.072172	-1.8108	-2.5659	-0.34286	1.8529	0.41946	-0.64349	-1.5934	-0.53085	-0.48767	-0.38068	0.19202	-0.38562	0.14383	-0.090857	-1.5311	-1.2649	0.64969	-1.0983	1.0312	0.040535	-1.1241	-0.28987	-0.61871	-0.25633	-1.705	-0.079925
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0055	-0.039959	-0.16243	0.0023736	-0.013752	0.032807	0.017571	-0.013455	0.036613	-0.052016	0.073516	0.023125	0.01912	0.087869	-0.53264	0.87812	0.044247	-1.9856	-1.6121	-0.32535	1.4456	0.94771	-0.023686	-1.1964	-0.35846	0.19502	-0.73543	1.1074	-1.0251	-0.29917	0.13385	-1.4142	-1.4437	1.7631	-0.52566	-1.4458	-0.31987	-1.1823	0.56514	-0.11637	0.72572	-0.50512	3.074
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4983	-0.021484	0.012031	0.0034844	-0.0055063	-0.028856	-0.015518	0.022206	0.063849	-0.056706	-0.026577	-0.00013846	0.0044736	0.51016	-1.157	1.3031	-0.14646	-0.0061189	-0.39596	-0.17275	1.1597	0.24263	0.070677	-1.5382	0.86499	-0.15616	-1.0679	0.79368	-0.44455	-0.67156	1.2742	-1.6554	-1.9011	-0.21005	-1.0981	-0.96312	-0.11079	-0.99421	0.55573	0.88331	0.10434	-0.0079552	0.26566
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3735	-0.016406	0.013183	-7.7599e-05	0.0050695	-0.006753	0.019105	0.038357	0.037049	-0.079193	0.018284	0.0049377	0.049681	0.64645	-1.2342	1.4234	0.34285	-1.5791	-1.1929	-0.61325	0.93297	0.70515	-1.2043	-1.4984	0.55742	0.03416	-0.93306	0.81786	-1.3497	-1.0381	1.2429	-1.4768	-1.6319	-0.079383	-0.86861	0.027244	-0.20826	-1.587	0.79416	-0.25058	0.72694	0.33436	-0.0040563
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3807	-0.022604	0.0080162	0.054281	-0.012839	-0.021593	-0.012525	-0.032905	0.027529	-0.0075964	0.030949	0.017646	-0.019101	0.73818	-1.1057	1.3495	0.0093891	0.67607	-1.2644	-0.34967	1.0244	0.049678	-0.23393	-1.7645	0.67059	-0.20781	-1.2567	1.1521	-0.44327	-0.82151	1.5119	-1.896	-2.3352	0.18413	-1.092	-0.96304	-0.1166	-1.0591	0.66501	0.76986	0.16304	0.16878	-0.63343
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1394	-0.016204	0.0078739	0.0099374	0.020194	0.023331	0.010247	0.0080993	0.021934	-0.026398	0.038873	-0.0048148	0.035448	0.96596	-1.3801	1.517	0.22917	-0.40768	0.15507	-0.55048	0.8189	0.10411	-1.0295	-1.7065	1.0119	-0.13103	-1.2075	0.47699	-1.374	-1.3181	1.421	-1.5169	-1.9887	-0.32519	-1.0917	0.16577	-0.32861	-1.4847	0.92038	-0.0971	0.87319	1.1393	-0.76567
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3342	-0.021934	-0.072141	0.066237	0.093291	0.025599	0.051405	0.054701	-0.01833	0.040081	-0.064058	-0.024606	0.010587	0.67565	-0.72275	1.2052	0.050448	-0.7167	-1.1766	-0.4147	0.96958	0.76632	-0.33118	-1.412	0.3487	-0.12609	-1.2915	1.095	-1.3409	-0.9031	0.81513	-1.6145	-1.9001	0.35537	-0.71699	-1.0566	-0.56487	-1.2765	0.76971	0.3156	1.7672	0.2632	2.6858
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1914	-0.0156	0.021913	0.0055862	0.0091634	0.017481	0.0081777	0.01787	-0.0035311	0.0064601	0.029245	-0.050251	-0.021498	0.89729	-1.5088	1.4889	0.093182	-0.13058	0.52384	-0.40484	0.75274	-0.10447	-0.61847	-1.642	0.82568	-0.22348	-1.43	0.79321	-1.0799	-1.1225	1.4288	-1.5667	-2.0762	-0.48973	-1.0087	-0.37973	-0.21741	-1.1731	1.0866	0.55787	0.43779	0.81965	-0.47074
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7206	-0.026865	-0.037677	-0.023841	-0.082422	-0.090124	0.018393	0.10282	-0.033585	-0.0052218	0.062655	0.059421	0.13981	0.50412	-1.0524	1.1322	0.090199	-1.1422	-1.2111	0.19045	1.4799	1.044	-0.72724	-1.6063	0.4789	-0.2631	-0.78878	0.9556	-1.2335	-0.39417	1.7157	-1.6064	-1.4577	-0.10553	-0.52489	1.7233	-0.19804	-1.6378	0.46247	-0.5909	2.0886	0.17468	0.61439
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1851	-0.01772	0.0089269	0.010846	0.018091	0.025915	0.0055745	0.017101	-0.0098597	-0.0264	0.030142	-0.013286	-0.001569	1.0994	-1.5643	1.4176	0.05315	0.68626	0.19072	-0.25519	0.95392	-0.28347	-0.52976	-1.7638	1.04	-0.15763	-1.3392	0.83603	-1.2865	-1.2233	1.6864	-1.7096	-2.3702	-0.6872	-1.116	-0.65258	0.36973	-1.2429	0.864	0.25466	0.29996	1.1416	-0.2009
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0757	-0.012723	0.0019929	0.017976	0.010066	0.0051126	0.03614	-0.011644	-0.0086063	-0.022187	0.071591	-0.019679	-0.041761	1.0501	-1.5705	1.4732	0.24026	0.087928	0.25111	-0.24717	0.83328	0.16549	-0.71752	-1.6248	1.103	-0.062636	-1.3925	0.40848	-1.0627	-1.2414	1.1389	-1.6108	-2.0876	-0.71551	-0.84377	-0.13285	0.17116	-1.2555	0.98889	-0.030811	1.2135	1.8231	-0.36795
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6093	-0.022324	-0.071645	0.033963	0.024118	-0.020408	0.026179	0.076298	0.01702	-0.02354	-0.017012	-0.0046746	-0.017471	0.50035	-0.5448	1.578	-0.27639	-0.66851	-0.056965	0.29025	1.3542	0.50731	0.30502	-1.2987	0.53648	-0.26521	-0.75628	0.71307	-1.0353	-1.4716	0.9716	-1.3033	-0.89487	-0.29647	-0.49543	-0.62719	0.30765	-0.6269	0.46264	-0.59949	1.6397	0.79012	2.1373
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8415	-0.029825	0.0067984	0.0035171	0.026285	-0.034239	0.0066709	-0.011611	0.032278	0.023364	0.0076382	0.022773	0.011515	0.2333	0.15601	1.877	-0.33388	0.13515	1.0239	0.034038	1.8847	-0.019316	0.97098	-1.2124	0.58987	-0.64095	-0.30847	0.6102	-0.005344	-0.98083	1.5274	-1.233	-0.89258	0.53352	-0.46612	-0.87629	0.097891	-0.23004	0.18715	0.20185	0.75802	0.65348	-0.79349
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6993	-0.033738	0.0074124	-0.0012486	0.0020075	0.014033	-0.010008	-0.0020523	0.0027471	0.0056813	-0.056904	0.010066	-0.0053064	0.15841	0.56435	1.4199	-0.16794	-1.7322	-1.4649	0.22139	2.3954	0.93181	-0.39424	-1.2516	0.0075952	-0.65168	-0.19724	0.70079	-0.82265	-0.16811	0.24349	-0.86093	-0.14742	-0.46979	-0.68928	1.3163	0.31363	-1.2044	-0.37659	-0.8453	1.4806	-1.7878	-1.0519
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.632	-0.03085	0.022093	0.039089	0.00065843	-0.021616	-0.03948	-0.047102	-0.0079544	0.0055191	0.070034	-0.0069406	0.0011019	0.19414	0.69164	1.7694	0.05583	-1.5814	-1.175	-0.10908	1.4095	0.54995	-0.26145	-1.2642	-0.19384	-0.65088	-0.25504	0.90506	-0.42661	-0.61806	1.2041	-1.1435	-0.75092	-0.50687	-0.58514	-0.56251	-0.15063	-1.033	-0.31656	0.37739	0.57411	1.1102	-1.85
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7386	-0.033034	-0.0043413	-0.013484	0.0041427	-0.009893	-0.060779	-0.015501	-0.0044053	0.024406	0.014305	0.023815	-0.043182	0.098045	0.55883	1.3087	-0.039066	-1.9602	-1.0827	0.20944	2.0308	1.2384	-0.72122	-1.5082	-0.092968	-0.46004	-0.066387	0.96884	-0.83136	-0.32456	1.4472	-0.91684	-0.42547	-0.41147	-0.52716	1.7581	-0.074275	-1.4978	-0.10344	-0.73015	1.6854	-0.76121	-0.16884
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8131	-0.043271	-0.063854	0.077659	0.12976	0.065514	-0.0075279	0.070088	0.024078	-0.011696	-0.047894	0.041318	-0.052191	0.26767	0.14907	1.194	-0.14931	-1.0456	-1.8751	0.013306	1.7003	1.1952	-0.33182	-1.4875	-0.095274	-0.18973	-0.70063	1.6597	-0.67952	-0.08952	0.30795	-1.402	-1.3874	0.95919	-0.40332	-0.70745	0.14305	-1.4143	0.26273	-0.32962	2.5957	0.13902	2.5241
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2568	-0.019494	0.014164	-0.0025276	0.00096926	-0.010213	-0.012748	0.037264	0.023178	-0.020057	0.023798	0.013506	0.013446	0.76633	-1.043	1.46	0.12288	-0.18598	0.40171	-0.66478	1.0651	-0.11584	-0.81919	-1.6429	0.76433	-0.092153	-0.83781	0.70179	-1.2735	-1.1834	1.7703	-1.5011	-2.0539	-0.4551	-0.83495	-0.64394	0.060219	-1.6397	0.67592	0.29321	0.50339	0.73455	-0.52298
