1.2473	-0.031603	-0.048817	0.00088044	-0.0051528	-0.0018159	-0.0030545	0.034894	-0.022835	0.032016	-0.013801	-0.017005	0.016055	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.239	-0.031288	-0.045231	-0.0014331	-0.0033948	0.0031087	0.0092868	0.031539	-0.029243	-0.002075	-0.025323	-0.0093804	0.0013672	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2279	-0.030831	-0.044142	-0.0038961	-0.0060563	0.0018302	0.019442	0.03314	-0.026191	0.012953	-0.018871	-0.0068328	0.0057691	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3629	-0.031959	-0.047541	0.00037097	-0.0044441	-0.00028342	-0.013079	0.018834	-0.032956	0.077868	0.0025105	0.0061358	0.026672	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2154	-0.029839	-0.04879	-0.012526	-0.0077418	0.0018707	0.011767	0.026144	-0.01616	-0.016757	-0.028789	0.010652	-0.012387	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2171	-0.028563	-0.042112	-0.010301	-0.0016247	-0.015501	0.01698	0.027063	-0.010382	0.02922	-0.0033735	-0.020929	0.00052667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1767	-0.027238	-0.038157	-0.00053702	0.0018651	-0.014198	-0.014867	0.023931	-0.025663	0.0068353	-0.0091642	0.018862	0.0071787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1959	-0.026952	-0.036732	-0.0036564	0.0038655	-0.015605	-0.017062	0.028072	-0.020753	-0.0086094	0.0025893	-0.0012943	0.0026845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1622	-0.026739	-0.036593	-0.0007316	-0.00031973	-0.011202	0.0058877	0.019529	-0.035006	0.0099986	0.0085772	0.0025158	0.01003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3063	-0.028337	-0.04287	0.013031	0.0080904	-0.018587	-0.042831	0.012271	-0.019227	0.050036	-0.024776	0.0099902	-0.012852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2347	-0.028616	-0.045708	-0.00070591	-0.0010847	-0.0081613	0.01117	0.021125	-0.019493	0.012755	-0.019699	0.016296	-0.0010217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.314	-0.035471	-0.055939	0.030058	-0.0043525	0.047949	-0.026964	0.028919	-0.09327	0.013598	-0.059028	0.026534	0.028472	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2891	-0.0316	-0.048865	-0.0313	-0.001496	-0.016157	-0.0064042	0.051247	-0.022584	-0.016759	-0.0099842	0.016727	0.030743	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2297	-0.029714	-0.042803	0.0044273	-0.0038277	-0.0019213	-0.0084164	0.022956	-0.050147	0.0041985	0.0051736	-0.0078029	0.00053617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2064	-0.029485	-0.040628	-0.0016908	0.0029783	-0.026605	-0.0038979	0.039537	-0.027488	0.016484	0.0031301	0.001857	0.0085427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1687	-0.027612	-0.03956	0.0017806	0.0055845	-0.025192	-0.0055377	0.021149	-0.015349	0.053511	-0.012118	-0.024191	0.019524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1662	-0.027535	-0.038899	-0.0096817	0.0031492	-0.014625	0.0026504	0.02477	-0.015727	-0.0083793	-0.0013121	-0.0082311	-0.014768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1121	-0.025481	-0.034785	-0.010144	0.009067	-0.022051	-0.00061045	0.024224	-0.029643	0.020011	0.0055846	-0.0059053	-0.027568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0942	-0.024992	-0.032144	-0.0058711	0.015732	-0.036159	-0.012956	0.0297	-0.02667	0.0092863	-0.013825	-0.0071115	0.0087793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
