0	0	0	0	0	0	0	0	0	0	0	0	0	0.26719	-0.02838	0.016931	-0.0075503	-0.023321	0.0023942	0.01614	0.0024651	0.019165	0.0040485	0.061783	0.0061368	0.040938	0.23982	-0.61887	-1.9165	-0.79342	-1.7207	1.0305	0.38328	-1.1185	-0.063796	1.3554	-0.011297	0.084789	1.0842	-2.6087	1.1797	-1.1422	1.4687	1.4539	1.6105	1.1835	-0.46335	-0.40409	-0.28209	-0.13738	-1.7402	0.052072	-1.264	0.1611	0.47035	1.7744
0	0	0	0	0	0	0	0	0	0	0	0	0	0.36837	-0.028536	-0.0018116	0.027406	0.0026317	0.023238	0.0087582	-0.034297	0.011699	-0.034351	-0.050413	0.014334	0.04013	0.60193	-1.0901	-1.5948	-1.0608	-1.5852	0.25538	1.3187	-0.35953	0.74146	2.2943	-0.67243	-0.66646	1.0245	-1.7949	1.0104	-0.4069	-0.70293	1.6469	1.603	0.60037	-1.4605	-0.23039	-1.1229	0.27094	-0.90164	0.39732	-0.1822	1.6604	0.845	2.1431
0	0	0	0	0	0	0	0	0	0	0	0	0	0.36159	-0.028969	0.0030339	0.0070292	-0.0029256	0.006585	0.0038307	0.0051451	-0.0028591	-0.0017029	0.018789	0.010749	0.0016313	1.0717	-1.3105	0.3883	0.40305	-1.1982	0.23795	0.36876	-0.2643	-0.053466	1.4369	0.36931	-0.60912	1.13	-1.2412	1.6543	0.28937	0.71313	0.30355	1.1324	0.85719	-0.068375	0.86383	-1.4729	0.62646	-0.41458	-0.083166	0.50113	0.38953	0.51122	1.739
0	0	0	0	0	0	0	0	0	0	0	0	0	0.50261	-0.056176	-0.028301	0.026202	-0.097493	0.057839	0.070121	0.00029914	0.0011167	0.068878	-0.024009	0.075633	-0.031333	1.084	-1.0506	-0.95116	-1.2849	-1.5886	0.68173	1.2263	-0.4654	-0.078582	1.7987	-0.19604	0.087935	1.0955	-1.1673	1.2396	0.11267	0.34096	0.65996	1.044	0.70105	-0.12902	-0.14159	0.036762	-2.5129	-2.2151	1.4336	-0.20906	-0.15952	1.1385	1.3383
0	0	0	0	0	0	0	0	0	0	0	0	0	0.50961	-0.043113	-0.0010915	0.011448	-0.017167	0.013708	0.021584	0.0061296	0.01462	-0.0085587	0.024645	-0.014745	0.031301	0.84368	-1.1989	-1.9594	-1.1249	-1.7409	1.2668	1.3474	-1.1376	0.16544	2.6904	-0.43068	0.15601	0.9337	-0.81841	0.57216	-0.25231	0.36312	-0.11506	1.3487	0.81688	-0.35762	0.047978	0.14797	-1.244	-1.2761	0.75732	0.16344	0.35805	1.3213	2.5166
0	0	0	0	0	0	0	0	0	0	0	0	0	0.45106	-0.042617	0.0022123	0.0088341	-0.010643	0.013063	0.0068323	0.020625	0.0088678	0.00012318	0.017433	0.00050293	0.024218	0.7435	-0.90465	-1.6392	-1.6007	-1.54	1.5856	1.0627	-1.1666	-0.098567	2.5198	-0.25883	0.072429	1.2031	-0.61154	0.91237	-0.16795	0.73321	0.64226	1.6878	0.86495	-0.62334	0.10978	0.55574	-0.85411	-1.549	0.46572	-0.18073	0.50031	1.8131	2.6727
0	0	0	0	0	0	0	0	0	0	0	0	0	0.9858	-0.0937	0.071196	0.15311	-0.0099814	0.025682	-0.054204	0.015608	0.0054344	0.022034	-0.0026874	-0.017565	0.053103	-0.077007	-1.1234	-1.9352	-0.26724	-1.1701	0.65127	0.94037	0.14367	-0.022276	2.112	-0.83	-0.49914	1.545	-0.45748	1.0078	-0.6401	1.4125	1.1479	0.37172	0.010706	-3.3159	-0.090366	-1.4544	-0.12066	0.041225	0.12446	-0.23545	1.1644	-0.95809	1.4229
0	0	0	0	0	0	0	0	0	0	0	0	0	0.54892	-0.040822	-0.0024874	-0.0092095	-0.019135	0.026388	0.01534	-0.001843	-0.015687	0.00058076	0.027689	-0.023867	0.03469	0.32278	-1.6523	0.72395	-0.032771	-1.4441	-0.18902	0.050589	-0.63803	0.26609	0.8545	-0.085566	-0.51	1.8088	-0.36205	1.0408	0.64332	1.4221	0.69956	0.78928	0.89732	-0.48715	1.0283	-1.5093	-0.78006	0.054482	-0.34841	0.12338	-0.063033	-0.29857	0.55119
0	0	0	0	0	0	0	0	0	0	0	0	0	0.72291	-0.087022	-0.15922	0.029808	-0.069939	-0.1369	-0.058799	-0.0023146	0.023838	0.026384	-0.028126	-0.028673	-0.0040501	0.074699	-0.96552	-0.96153	-0.21359	-1.6792	-0.27366	-0.24703	-0.40382	-0.24235	1.8569	-0.65417	-0.7007	1.8647	-0.11992	0.37969	0.22702	2.4672	0.9072	1.5774	1.2038	-0.26834	0.071357	-0.065998	0.40669	-2.5909	2.9368	-0.93351	0.20007	1.7381	2.3387
0	0	0	0	0	0	0	0	0	0	0	0	0	0.3836	-0.015957	0.0073343	0.0072275	0.00091767	-0.0091433	-0.00041626	-0.0053743	0.00133	-0.009816	0.044241	-0.033383	0.026807	-0.86791	-1.5404	0.31274	1.1733	-1.5929	-0.69503	-0.59516	0.30565	-0.21954	2.3548	0.45289	-0.30542	1.6211	-1.7683	1.4786	0.065964	0.55218	0.51735	0.27745	1.3412	-0.00011424	0.80693	-0.66595	0.57779	0.38826	-0.31224	0.145	-0.021323	0.90443	-0.079978
0	0	0	0	0	0	0	0	0	0	0	0	0	0.35809	-0.024995	0.0052324	0.027733	0.0066799	-0.0030924	0.013758	0.0058209	-0.013227	0.0082499	-0.019211	-0.058311	-0.022774	-0.28163	-0.98416	-0.81471	-1.6676	-1.2924	0.28892	-0.47613	-0.17582	1.7323	2.7877	-0.32638	1.3421	1.5907	-1.1444	0.48524	-0.52302	1.2987	0.89689	1.0262	0.61556	-0.19697	-0.5409	-0.76948	-0.077116	-3.2751	0.85785	0.19596	-0.23088	1.0872	1.0288
0	0	0	0	0	0	0	0	0	0	0	0	0	0.42128	-0.026107	0.022897	-0.14125	-0.023019	0.042467	-0.12206	0.088767	-0.033922	0.0072646	0.014217	-0.018732	0.018779	-1.2622	-1.5226	-0.90172	1.1266	-1.5533	0.96308	-0.7163	0.65473	0.43638	2.2017	0.56214	-0.92593	1.245	-1.5091	0.53627	0.5045	-0.91316	1.397	0.028951	1.5114	0.20027	0.73113	-1.0651	0.76021	0.50697	0.096996	-0.24664	0.86813	0.92406	-0.72685
0	0	0	0	0	0	0	0	0	0	0	0	0	0.27571	1.5195e-05	-0.0087864	0.018619	-0.02724	-0.00088698	-0.022007	-0.022634	-0.039058	-0.032515	-0.015557	-0.043031	0.018134	-0.97146	-1.556	0.57932	-0.033168	-1.2882	-0.81241	-0.59863	0.14707	0.2124	2.0894	0.73181	-0.099999	1.5492	-1.2168	1.7234	0.38661	-0.23243	-0.85875	0.15797	0.14437	0.70699	-0.090943	0.55261	0.040268	0.4961	-0.6419	0.45661	0.97199	0.13085	0.43072
0	0	0	0	0	0	0	0	0	0	0	0	0	0.36234	-0.010365	0.0076145	0.017272	0.014446	0.015841	0.018945	-0.0027732	0.028277	-0.067959	0.015925	0.001438	0.021354	-1.1832	-1.3836	-0.076071	-0.10785	-1.2272	0.15691	-0.11833	1.0995	-0.45488	2.4244	0.0029134	0.37164	0.96367	-0.57495	0.79014	-0.3284	-0.078514	0.15733	0.31803	0.55833	-0.82915	0.13426	-1.2694	1.1068	-0.53739	-0.047806	0.53854	1.293	-0.44017	0.70574
