1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.68031	-0.058925	0.010169	0.011854	0.037397	-0.0084637	-0.017632	-0.078415	0.080107	0.06424	-0.041392	0.0234	0.10198	-1.3215	0.94399	-0.8824	-0.90598	-1.007	-3.0428	1.7729	-0.84543	-0.69206	0.6729	-0.26118	-0.21219	-0.27175	-2.3476	0.26574	-0.48312	1.4985	1.3742	1.3327	0.10288	0.2279	-2.108	-1.047	-0.47403	-1.6681	0.72778	0.77121	1.7215	1.9611	-2.8602
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39046	0.035952	0.088903	-0.080148	0.054031	0.10283	-0.027443	0.063497	0.081669	-0.036799	0.057509	0.13916	0.098665	-0.2008	-0.068438	0.27102	-1.8464	0.26472	-1.0871	0.14806	-0.65091	-0.19581	-1.1793	-0.077774	0.96593	-1.3275	-2.0632	-0.57284	-1.0358	-0.40111	-0.3417	2.9442	0.98268	-0.62909	-4.4477	-0.49274	1.4466	-1.5877	2.0925	0.2852	-0.42178	-0.73023	-0.94158
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96584	0.052548	-0.013945	-0.010907	-0.01052	-0.0034518	0.011712	-0.017307	0.022456	0.0044025	0.080167	0.018317	0.016612	1.2687	1.4749	0.27449	-2.3163	-1.4225	0.26365	1.248	-0.17487	-1.3335	0.19908	-0.009143	-0.5597	-0.063253	0.62533	-0.20793	-0.53575	1.6214	-1.462	-0.34477	-0.28036	-1.1203	-1.0336	0.055589	0.69634	0.50147	1.1375	0.34594	1.9538	0.12364	2.4693
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77418	0.040722	-0.01709	-0.0047398	-0.0042466	0.0054199	-0.0048427	-0.0080488	-0.045438	-0.0019114	0.011233	-0.040006	-0.067698	1.4664	1.3793	0.22344	-1.7393	1.0112	-0.17057	0.10339	1.3889	-1.3364	0.78173	0.80172	-0.60778	-0.43346	0.74145	-0.32513	-0.76832	1.4922	-0.57794	-0.35805	0.48328	-1.0473	-2.2136	-0.88627	0.92584	0.70805	0.60119	0.69944	0.49765	-0.72583	0.75486
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78654	0.030633	-0.03556	0.036213	-0.14129	-0.034225	0.10754	-0.03376	0.046984	0.059619	0.00025306	0.16097	0.010475	0.83791	-1.0128	-1.0169	-0.91931	-1.0222	-0.46927	1.2014	-0.50807	-0.78505	-0.61805	-0.3598	-0.49692	3.3995	-0.89535	-0.4827	0.34968	1.8277	-1.0539	1.659	-0.14933	0.28763	-3.1381	-0.75044	2.1391	0.62581	0.79144	0.0079914	2.3724	2.524	-0.93681
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24786	-0.0022781	-0.0043625	0.016752	0.012167	-0.0094349	-0.0013607	-0.00021941	-0.0013253	0.0021613	-0.0075412	-0.039488	0.0013292	0.7305	1.3494	-1.5201	0.022854	-0.35127	-0.86335	1.1072	1.5392	0.17062	2.0736	-0.23896	-0.80365	0.20687	-1.0613	-0.23404	0.2827	-0.074865	-0.88043	0.4785	0.25824	-0.45937	-1.0267	0.26548	1.8747	1.1313	1.2689	1.2394	1.8559	1.6237	1.8944
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77643	0.066057	0.069259	-0.11757	0.0024152	0.041975	-0.04179	-0.057539	-0.021942	0.051656	-0.13392	0.0030029	0.16339	-0.11646	-1.2312	-0.6311	-1.774	0.044079	0.17175	0.064439	0.55787	0.22523	-0.93545	-0.83614	2.6864	-0.5389	-1.0621	0.21596	-1.1132	-0.28146	-1.3975	2.0188	0.63227	-0.35596	-0.75374	0.64191	0.29519	1.012	2.13	0.41932	2.5627	-0.4642	1.2005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93468	0.06125	-0.0047543	-0.0055751	-0.0031628	0.00064217	0.01352	-0.018161	0.033122	-0.017382	-0.016634	-0.012611	0.014806	1.4927	1.1814	0.29977	-2.3973	-1.2122	0.39466	0.15259	-1.2655	-1.352	1.3494	0.16732	-0.83953	-0.21767	0.35345	0.021072	-1.1552	-0.53824	-0.5513	0.98107	0.87633	-1.4889	-1.4196	-0.50456	0.95506	-0.14942	0.7279	-0.35952	1.3546	-0.1346	2.3944
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0057	0.062718	-0.0062573	0.044089	-0.0035668	0.065693	0.0086279	-0.11625	-0.0045664	-0.086233	-0.041837	-0.00058763	-0.078692	1.4662	-0.91845	0.12221	-1.2138	-1.43	0.4127	0.38704	1.4014	-1.5163	-0.27864	0.70315	-0.7332	-0.46356	0.56821	-0.31376	-2.1934	0.85809	-0.57469	-1.7516	1.4268	-1.2662	-1.2113	-0.92165	2.2296	2.1895	0.46179	0.0033017	-0.10586	1.4517	0.35005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3202	0.08874	-0.011339	-0.012517	-0.029107	0.0087226	0.0056129	0.0064375	-0.0089638	-0.020032	-0.082951	-0.035026	0.008091	0.52023	1.7719	0.17252	-3.0882	-0.86855	0.55251	0.02782	0.21104	-1.9675	1.4983	-1.0934	-0.32257	0.53076	-1.0052	-0.46205	-1.6432	-0.7142	-1.2236	-1.5107	0.43119	-0.59867	0.61717	1.379	0.3131	0.33241	1.8112	-0.51162	-0.15612	-0.026562	-0.1919
