0.99089	-0.025919	-0.0060357	-0.0050165	-0.0023908	-0.0031175	-0.0045868	0.0016091	0.031728	0.032619	0.0087261	0.00053461	0.062779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.83974	-0.02131	-0.0032736	-0.007318	-0.045512	0.026186	0.00042734	-0.0018714	0.039195	0.0028802	0.0028897	-0.061856	-0.0028651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0259	-0.026998	-0.010468	-0.015379	-0.047505	0.033692	-0.063562	0.033376	0.0080022	0.03431	-0.01768	-0.030879	0.030196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1783	-0.032503	-0.0099027	0.023337	-0.020509	-0.00084263	0.012096	0.038889	-0.009326	-0.006574	0.047853	0.019025	-0.0094507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.91018	-0.026945	-0.007226	-0.010299	-0.040656	0.017408	-0.081876	-0.031808	0.004815	0.005245	0.068247	-0.0078456	-0.0047481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2761	-0.031541	-0.0047207	0.017053	0.0050009	-0.023324	-0.0319	0.021766	0.0041935	0.020325	0.004943	-0.0078655	0.032715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0726	-0.025207	-0.0063908	0.0077218	-0.0098587	-0.0045394	0.0021884	0.029492	-0.0015629	0.032565	-0.0039675	-0.02132	0.0075236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.99949	-0.0263	-0.011936	0.010029	-0.0023415	0.0080612	-0.01587	0.041948	-0.0021786	-0.0232	0.0020281	-0.050052	-0.036272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.99046	-0.024379	-0.0076647	0.0077464	-0.0076063	-0.0015757	0.007836	0.032957	-0.025019	0.028164	-0.011034	-0.0048237	0.016273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2035	-0.031681	-0.0049584	-0.02334	0.02444	-0.028575	0.025364	0.037661	-0.026751	-0.015973	-0.0017393	-0.026466	-0.056483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0849	-0.029113	-0.010249	0.021457	0.013717	-0.0038292	-0.025471	0.040565	-0.0015415	0.045072	-0.0091323	-0.014273	0.0079596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.901	-0.023202	-0.005633	0.00513	-0.0035535	-0.003269	-0.011234	0.032518	-0.009853	0.031278	-0.0074228	-0.0068843	0.0097939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.80809	-0.017261	-0.0068842	-0.0024933	-0.022098	-0.0086681	0.0066959	-0.031583	0.00070747	-0.0096657	0.055458	0.015741	0.048909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.81484	-0.018233	0.00046382	0.00035685	-0.029858	-0.010037	0.016583	-0.016812	-0.015139	-0.0039839	0.040229	-0.038661	0.028078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.816	-0.017945	0.00069295	0.004206	-0.021379	-0.01443	-0.019589	-0.020619	0.0022072	0.026357	0.017716	0.019635	0.006863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.85984	-0.017958	0.0011344	-0.013138	-0.014123	-0.010456	-0.0078468	0.0068356	0.024312	0.0215	0.0070282	-0.03148	0.014225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5707	-0.045462	-0.01585	-0.0013923	-0.01321	0.012269	0.0048486	0.013266	0.052245	0.018124	0.02426	0.012161	0.011247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.3383	-0.040506	-0.016318	0.0050904	0.0066858	0.019558	0.0028489	0.038447	0.013933	-0.024024	0.019829	-0.015664	0.019804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
